Date,Sitting_CID,MP_Name,Attendance
2017-05-08,013-001-094-046,Mdm SPEAKER (Mdm Halimah Yacob (Marsiling-Yew Tee)).,True
2017-05-08,013-001-094-046,"Mr Amrin Amin (Sembawang), Parliamentary Secretary to the Minister for Health and Home Affairs.",True
2017-05-08,013-001-094-046,Mr Ang Hin Kee (Ang Mo Kio).,True
2017-05-08,013-001-094-046,Mr Ang Wei Neng (Jurong).,True
2017-05-08,013-001-094-046,Mr Azmoon Ahmad (Nominated Member).,True
2017-05-08,013-001-094-046,"Mr Baey Yam Keng (Tampines), Parliamentary Secretary to the Minister for Culture, Community and Youth.",True
2017-05-08,013-001-094-046,"Mr Chan Chun Sing (Tanjong Pagar), Minister, Prime Minister's Office and Government Whip.",True
2017-05-08,013-001-094-046,Miss Cheryl Chan Wei Ling (Fengshan).,True
2017-05-08,013-001-094-046,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Communications and Information and Health.",True
2017-05-08,013-001-094-046,Mr Chen Show Mao (Aljunied).,True
2017-05-08,013-001-094-046,Miss Cheng Li Hui (Tampines).,True
2017-05-08,013-001-094-046,Dr Chia Shi-Lu (Tanjong Pagar).,True
2017-05-08,013-001-094-046,Ms Chia Yong Yong (Nominated Member).,True
2017-05-08,013-001-094-046,"Mr Charles Chong (Punggol East), Deputy Speaker.",True
2017-05-08,013-001-094-046,Mr Chong Kee Hiong (Bishan-Toa Payoh).,True
2017-05-08,013-001-094-046,Mr Desmond Choo (Tampines).,True
2017-05-08,013-001-094-046,Mr Thomas Chua Kee Seng (Nominated Member).,True
2017-05-08,013-001-094-046,Mr Darryl David (Ang Mo Kio).,True
2017-05-08,013-001-094-046,Mr Christopher de Souza (Holland-Bukit Timah).,True
2017-05-08,013-001-094-046,Assoc Prof Fatimah Lateef (Marine Parade).,True
2017-05-08,013-001-094-046,Mr Cedric Foo Chee Keng (Pioneer).,True
2017-05-08,013-001-094-046,Ms Foo Mee Har (West Coast).,True
2017-05-08,013-001-094-046,"Ms Grace Fu Hai Yien (Yuhua), Minister for Culture, Community and Youth and Leader of the House.",True
2017-05-08,013-001-094-046,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health.",True
2017-05-08,013-001-094-046,Mr Gan Thiam Poh (Ang Mo Kio).,True
2017-05-08,013-001-094-046,Mr Ganesh Rajaram (Nominated Member).,True
2017-05-08,013-001-094-046,Mr Goh Chok Tong (Marine Parade).,True
2017-05-08,013-001-094-046,Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member).,True
2017-05-08,013-001-094-046,"Mr Heng Chee How (Jalan Besar), Senior Minister of State, Prime Minister's Office.",True
2017-05-08,013-001-094-046,"Ms Indranee Rajah (Tanjong Pagar), Senior Minister of State for Finance and Law.",True
2017-05-08,013-001-094-046,Dr Intan Azura Mokhtar (Ang Mo Kio).,True
2017-05-08,013-001-094-046,"Mr S Iswaran (West Coast), Minister for Trade and Industry (Industry).",True
2017-05-08,013-001-094-046,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Education.",True
2017-05-08,013-001-094-046,"Mr Khaw Boon Wan (Sembawang), Coordinating Minister for Infrastructure and Minister for Transport.",True
2017-05-08,013-001-094-046,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Health and the Environment and Water Resources.",True
2017-05-08,013-001-094-046,"Dr Koh Poh Koon (Ang Mo Kio), Senior Minister of State for National Development and Trade and Industry.",True
2017-05-08,013-001-094-046,Mr Kok Heng Leun (Nominated Member).,True
2017-05-08,013-001-094-046,Mr Kwek Hian Chuan Henry (Nee Soon).,True
2017-05-08,013-001-094-046,"Dr Lam Pin Min (Sengkang West), Senior Minister of State for Health and Transport.",True
2017-05-08,013-001-094-046,Er Dr Lee Bee Wah (Nee Soon).,True
2017-05-08,013-001-094-046,"Mr Desmond Lee (Jurong), Minister, Prime Minister's Office, Second Minister for Home Affairs and National Development and Deputy Leader of the House.",True
