Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2014-01-20,012-001-091-001-001,012-001-091-001,1,Update on Little India Riot,,OA,
2014-01-20,012-001-091-001-002,012-001-091-001,2,Addressing Foreign Workforce Issues,,OA,
2014-01-20,012-001-091-001-003,012-001-091-001,3,Impact of China's Declaration of Air Defence Identification Zone on Singapore,,OA,
2014-01-20,012-001-091-001-004,012-001-091-001,4,Singapore and ASEAN's Response to Help Victims of Super Typhoon Haiyan,,OA,
2014-01-20,012-001-091-001-005,012-001-091-001,5,Update on Traffic Conditions on Marina Coastal Expressway,,OA,
2014-01-20,012-001-091-001-006,012-001-091-001,6,Exemption on Telemarketing Messages under Do Not Call Regime,,OA,
2014-01-20,012-001-091-001-007,012-001-091-001,7,Criteria for Registration under Broadcasting (Class Licence) Notification Framework,,OA,
2014-01-20,012-001-091-001-008,012-001-091-001,8,Severe Bed Crunch at Hospitals,,OA,
2014-01-20,012-001-091-001-009,012-001-091-001,9,Affordable Premiums for MediShield Plans,,OA,
2014-01-20,012-001-091-001-010,012-001-091-001,10,Student Care Services in Primary Schools,,OA,
2014-01-20,012-001-091-001-011,012-001-091-001,11,Review of Enhancement for Active Seniors Scheme,,OA,
2014-01-20,012-001-091-001-012,012-001-091-001,12,Promotion of Bilingualism in Pre-schools,,OA,
2014-01-20,012-001-091-001-013,012-001-091-001,13,Effectiveness of Six-year Integrated Programme in Schools,,OA,
2014-01-20,012-001-091-001-014,012-001-091-001,14,Impact of Growth of Moneylenders,,OA,
2014-01-20,012-001-091-001-015,012-001-091-001,15,Little India Riot,Statement by the Deputy Prime Minister and Minister for Home Affairs,OS,
2014-01-20,012-001-091-001-016,012-001-091-001,16,Foreign Worker Management,Statement by the Acting Minister for Manpower,OS,
2014-01-20,012-001-091-001-017,012-001-091-001,17,Public Order (Additional Temporary Measures) Bill,,BI,
2014-01-20,012-001-091-001-018,012-001-091-001,18,Singapore Tourism Board (Amendment) Bill,,BI,
2014-01-20,012-001-091-001-019,012-001-091-001,19,Environmental Public Health (Amendment) Bill,,BI,
2014-01-20,012-001-091-001-020,012-001-091-001,20,Land Titles (Amendment) Bill,,BI,
2014-01-20,012-001-091-001-021,012-001-091-001,21,Rapid Transit Systems (Amendment) Bill,,BI,
2014-01-20,012-001-091-001-022,012-001-091-001,22,Air Navigation (Amendment) Bill,,BI,
2014-01-20,012-001-091-001-023,012-001-091-001,23,Singapore Institute of Technology Bill,,BI,
2014-01-20,012-001-091-001-024,012-001-091-001,24,Prisons (Amendment) Bill,,BP,
2014-01-20,012-001-091-001-025,012-001-091-001,25,Adjournment of Debate,,OS,
2014-01-20,012-001-091-001-026,012-001-091-001,26,Employment and Employability of Seniors,,OS,
2014-01-20,012-001-091-001-027,012-001-091-001,27,Overseas Expansion by Local SMEs,,WANA,
2014-01-20,012-001-091-001-028,012-001-091-001,28,Staff-Child Ratios in Childcare and Infant Care Centres,,WANA,
2014-01-20,012-001-091-001-029,012-001-091-001,29,Homeless Families Who Camp by the Beach,,WANA,
2014-01-20,012-001-091-001-030,012-001-091-001,30,Effectiveness of Anti-smoking Programmes,,WANA,
2014-01-20,012-001-091-001-031,012-001-091-001,31,Delays in Lift Upgrading Projects,,WANA,
2014-01-20,012-001-091-001-032,012-001-091-001,32,Safeguarding Singapore's Cyber Infrastructure,,WANA,
2014-01-20,012-001-091-001-033,012-001-091-001,33,Disciplinary Action against Prison Officers in Death of Inmate Case,,WANA,
2014-01-20,012-001-091-001-034,012-001-091-001,34,Update on Fuel Equalisation Fund,,WANA,
2014-01-20,012-001-091-001-035,012-001-091-001,35,Singaporeans who Keep their Overseas Properties,,WANA,
2014-01-20,012-001-091-001-036,012-001-091-001,36,More 1-room Flats for Singles,,WANA,
2014-01-20,012-001-091-001-037,012-001-091-001,37,Awareness for Greater Cybersecurity,,WANA,
2014-01-20,012-001-091-001-038,012-001-091-001,38,Placement Services at CaliberLink,,WANA,
2014-01-20,012-001-091-001-039,012-001-091-001,39,Female Representation on Boards of Listed Companies,,WANA,
2014-01-20,012-001-091-001-040,012-001-091-001,40,Accidents Involving Foreign and Permanent Resident Drivers,,WANA,
2014-01-20,012-001-091-001-041,012-001-091-001,41,Heart Attacks at Workplaces,,WANA,
2014-01-20,012-001-091-001-042,012-001-091-001,42,Curbing Cyberbullying,,WANA,
2014-01-20,012-001-091-001-043,012-001-091-001,43,Plans for Eastern Region MRT Line,,WANA,
2014-01-20,012-001-091-001-044,012-001-091-001,44,Fair Contract Terms for Taxi Drivers,,WANA,
2014-01-20,012-001-091-001-045,012-001-091-001,45,Tuition Grants for International Students,,WANA,
2014-01-20,012-001-091-001-046,012-001-091-001,46,School Fees for International Students with Singaporean Parent,,WANA,
2014-01-20,012-001-091-001-047,012-001-091-001,47,Reducing Car Parks and Increasing Parking Fees in Central Business District,,WANA,
2014-01-20,012-001-091-001-048,012-001-091-001,48,"Breakdown of Crimes Committed by Singaporeans, PRs and Foreigners",,WA,
2014-01-20,012-001-091-001-049,012-001-091-001,49,Reported Cases of Drunkenness,,WA,
2014-01-20,012-001-091-001-050,012-001-091-001,50,Applications for Long Term Visit Pass-Plus (LTVP+),,WA,
2014-01-20,012-001-091-001-051,012-001-091-001,51,Regulatory Actions Taken under the Spam Control Act,,WA,
2014-01-20,012-001-091-001-052,012-001-091-001,52,HDB's Lift Upgrading Programme in Potong Pasir Estate,,WA,
2014-01-20,012-001-091-001-053,012-001-091-001,53,HDB Rental Flats for Low-income Families,,WA,
2014-01-20,012-001-091-001-054,012-001-091-001,54,Value of HDB Flats on 99-Year Leases and Flats Undergoing Redevelopment under the SERS Programme,,WA,
2014-01-20,012-001-091-001-055,012-001-091-001,55,Funding Formula for Government Grants to Gardens by the Bay,,WA,
2014-01-20,012-001-091-001-056,012-001-091-001,56,Use of Camera Phones in SAF Camps,,WA,
2014-01-20,012-001-091-001-057,012-001-091-001,57,Affordability of Nursing Homes,,WA,
2014-01-20,012-001-091-001-058,012-001-091-001,58,Access by Non-Singaporeans to the Blood Bank and Organs Donated by Singaporeans under HOTA,,WA,
2014-01-20,012-001-091-001-059,012-001-091-001,59,Waiting Time for Cancer Patients at Public Hospitals and the National Cancer Centre,,WA,
2014-01-20,012-001-091-001-060,012-001-091-001,60,Waiting Time for Placement for Subsidised Stay in Nursing Homes,,WA,
2014-01-20,012-001-091-001-061,012-001-091-001,61,Roadworthiness and Safety Standards of Foreign-registered Vehicles Entering Singapore,,WA,
2014-01-20,012-001-091-001-062,012-001-091-001,62,Road Traffic Violations and Accidents and the Measures in Place to Manage Human and Vehicular Congestion in Little India,,WA,
