Date,Sitting_CID,MP_Name,Attendance
2022-09-12,014-001-095-067,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Finance and Transport.",False
2022-09-12,014-001-095-067,"Mr Christopher de Souza (Holland-Bukit Timah), Deputy Speaker.",False
2022-09-12,014-001-095-067,"Mr Heng Swee Keat (East Coast), Deputy Prime Minister and Coordinating Minister for Economic Policies.",False
2022-09-12,014-001-095-067,Mr Mohd Fahmi Aliman (Marine Parade).,False
2022-09-12,014-001-095-067,"Mr Teo Chee Hean (Pasir Ris-Punggol), Senior Minister and Coordinating Minister for National Security.",False
2022-09-12,014-001-095-067,Mr Raj Joshua Thomas (Nominated Member).,False
2022-09-12,014-001-095-067,"Mr Edwin Tong Chun Fai (Marine Parade), Minister for Culture, Community and Youth and Second Minister for Law.",False
2022-09-12,014-001-095-067,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)). ,True
2022-09-12,014-001-095-067,Mr Abdul Samad (Nominated Member). ,True
2022-09-12,014-001-095-067,Ms Janet Ang (Nominated Member). ,True
2022-09-12,014-001-095-067,Mr Ang Wei Neng (West Coast). ,True
2022-09-12,014-001-095-067,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Minister for Sustainability and the Environment and Minister for Transport. ",True
2022-09-12,014-001-095-067,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Education. ",True
2022-09-12,014-001-095-067,Miss Cheryl Chan Wei Ling (East Coast). ,True
2022-09-12,014-001-095-067,Mr Mark Chay (Nominated Member). ,True
2022-09-12,014-001-095-067,Mr Cheng Hsing Yao (Nominated Member). ,True
2022-09-12,014-001-095-067,Miss Cheng Li Hui (Tampines). ,True
2022-09-12,014-001-095-067,Mr Edward Chia Bing Hui (Holland-Bukit Timah). ,True
2022-09-12,014-001-095-067,Mr Chong Kee Hiong (Bishan-Toa Payoh). ,True
2022-09-12,014-001-095-067,Mr Desmond Choo (Tampines). ,True
2022-09-12,014-001-095-067,"Mr Eric Chua (Tanjong Pagar), Senior Parliamentary Secretary to the Minister for Culture, Community and Youth and Minister for Social and Family Development. ",True
2022-09-12,014-001-095-067,Mr Chua Kheng Wee Louis (Sengkang). ,True
2022-09-12,014-001-095-067,Mr Darryl David (Ang Mo Kio). ,True
2022-09-12,014-001-095-067,Ms Foo Mee Har (West Coast). ,True
2022-09-12,014-001-095-067,"Ms Grace Fu Hai Yien (Yuhua), Minister for Sustainability and the Environment. ",True
2022-09-12,014-001-095-067,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Trade and Industry. ",True
2022-09-12,014-001-095-067,"Ms Gan Siow Huang (Marymount), Minister of State for Education and Manpower. ",True
2022-09-12,014-001-095-067,Mr Gan Thiam Poh (Ang Mo Kio). ,True
2022-09-12,014-001-095-067,Mr Gerald Giam Yean Song (Aljunied). ,True
2022-09-12,014-001-095-067,Mr Derrick Goh (Nee Soon). ,True
2022-09-12,014-001-095-067,Ms He Ting Ru (Sengkang). ,True
2022-09-12,014-001-095-067,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence. ",True
