Date,Sitting_CID,MP_Name,Attendance
2022-11-28,014-001-095-076,Mr Chong Kee Hiong (Bishan-Toa Payoh).,False
2022-11-28,014-001-095-076,Mr Desmond Choo (Tampines).,False
2022-11-28,014-001-095-076,Mr Chua Kheng Wee Louis (Sengkang).,False
2022-11-28,014-001-095-076,Ms He Ting Ru (Sengkang).,False
2022-11-28,014-001-095-076,Prof Koh Lian Pin (Nominated Member).,False
2022-11-28,014-001-095-076,"Dr Mohamad Maliki Bin Osman (East Coast), Minister, Prime Minister's Office and Second Minister for Education and Foreign Affairs.",False
2022-11-28,014-001-095-076,Mr Muhamad Faisal Bin Abdul Manap (Aljunied).,False
2022-11-28,014-001-095-076,Ms Poh Li San (Sembawang).,False
2022-11-28,014-001-095-076,Mr Raj Joshua Thomas (Nominated Member).,False
2022-11-28,014-001-095-076,"Mr Edwin Tong Chun Fai (Marine Parade), Minister for Culture, Community and Youth and Second Minister for Law.",False
2022-11-28,014-001-095-076,Mr Yip Hon Weng (Yio Chu Kang).,False
2022-11-28,014-001-095-076,"Mr Zaqy Mohamad (Marsiling-Yew Tee), Senior Minister of State for Defence and Manpower and Deputy Leader of the House.",False
2022-11-28,014-001-095-076,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)). ,True
2022-11-28,014-001-095-076,Mr Abdul Samad (Nominated Member). ,True
2022-11-28,014-001-095-076,Ms Janet Ang (Nominated Member). ,True
2022-11-28,014-001-095-076,Mr Ang Wei Neng (West Coast). ,True
2022-11-28,014-001-095-076,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Minister for Sustainability and the Environment and Minister for Transport. ",True
2022-11-28,014-001-095-076,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Education. ",True
2022-11-28,014-001-095-076,Miss Cheryl Chan Wei Ling (East Coast). ,True
2022-11-28,014-001-095-076,Mr Mark Chay (Nominated Member). ,True
2022-11-28,014-001-095-076,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Finance and Transport. ",True
2022-11-28,014-001-095-076,Mr Cheng Hsing Yao (Nominated Member). ,True
2022-11-28,014-001-095-076,Miss Cheng Li Hui (Tampines). ,True
2022-11-28,014-001-095-076,Mr Edward Chia Bing Hui (Holland-Bukit Timah). ,True
2022-11-28,014-001-095-076,"Mr Eric Chua (Tanjong Pagar), Senior Parliamentary Secretary to the Minister for Culture, Community and Youth and Minister for Social and Family Development. ",True
2022-11-28,014-001-095-076,Mr Darryl David (Ang Mo Kio). ,True
2022-11-28,014-001-095-076,"Mr Christopher de Souza (Holland-Bukit Timah), Deputy Speaker. ",True
2022-11-28,014-001-095-076,Ms Foo Mee Har (West Coast). ,True
2022-11-28,014-001-095-076,"Ms Grace Fu Hai Yien (Yuhua), Minister for Sustainability and the Environment. ",True
2022-11-28,014-001-095-076,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Trade and Industry. ",True
2022-11-28,014-001-095-076,"Ms Gan Siow Huang (Marymount), Minister of State for Education and Manpower. ",True
2022-11-28,014-001-095-076,Mr Gan Thiam Poh (Ang Mo Kio). ,True
2022-11-28,014-001-095-076,Mr Gerald Giam Yean Song (Aljunied). ,True
2022-11-28,014-001-095-076,Mr Derrick Goh (Nee Soon). ,True
2022-11-28,014-001-095-076,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence. ",True
2022-11-28,014-001-095-076,"Mr Heng Swee Keat (East Coast), Deputy Prime Minister and Coordinating Minister for Economic Policies. ",True
2022-11-28,014-001-095-076,Prof Hoon Hian Teck (Nominated Member). ,True
2022-11-28,014-001-095-076,Mr Shawn Huang Wei Zhong (Jurong). ,True
2022-11-28,014-001-095-076,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Finance and National Development and Leader of the House. ",True
2022-11-28,014-001-095-076,"Mr S Iswaran (West Coast), Minister for Transport and Minister-in-charge of Trade Relations. ",True
2022-11-28,014-001-095-076,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Health and Government Whip. ",True
2022-11-28,014-001-095-076,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Sustainability and the Environment and Transport. ",True
2022-11-28,014-001-095-076,"Dr Koh Poh Koon (Tampines), Senior Minister of State for Manpower and Sustainability and the Environment. ",True
2022-11-28,014-001-095-076,Mr Kwek Hian Chuan Henry (Kebun Baru). ,True
2022-11-28,014-001-095-076,"Mr Desmond Lee (West Coast), Minister for National Development, Minister-in-charge of Social Services Integration. ",True
2022-11-28,014-001-095-076,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister. ",True
