Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2020-02-26,013-002-094-119-001,013-002-094-119,1,Efforts to Ensure Work Pass Holders are Aware of COVID-19 Measures,,OA,
2020-02-26,013-002-094-119-002,013-002-094-119,2,Efforts to Ensure Educators and Lecturers at Institutes of Higher Learning are Aware of COVID-19 Measures,,OA,
2020-02-26,013-002-094-119-003,013-002-094-119,3,Encouraging Private Sector Companies to Aim for BCA Green Mark for Super Low Energy Buildings Certification,,OA,
2020-02-26,013-002-094-119-004,013-002-094-119,4,Proposal to Review Built Environment Code to Enable Building of More Lactation Rooms,,OA,
2020-02-26,013-002-094-119-005,013-002-094-119,5,Measures to Reduce Singaporeans’ Sugar Intake,,OA,
2020-02-26,013-002-094-119-006,013-002-094-119,6,Drivers Fined for Leaving Engines of Stationary or Parked Vehicles Idling,,OA,
2020-02-26,013-002-094-119-007,013-002-094-119,7,Supply Bill,,BI,
2020-02-26,013-002-094-119-008,013-002-094-119,8,Supplementary Supply (FY 2019) Bill,,BI,
2020-02-26,013-002-094-119-009,013-002-094-119,9,Debate on Annual Budget Statement,,OS,
2020-02-26,013-002-094-119-010,013-002-094-119,10,Extension of a sitting,Business motion,OS,
2020-02-26,013-002-094-119-011,013-002-094-119,11,Debate on Annual Budget Statement,,OS,
2020-02-26,013-002-094-119-012,013-002-094-119,12,Adjournment of Debate,,OS,
2020-02-26,013-002-094-119-013,013-002-094-119,13,Adjournment,,OS,
2020-02-26,013-002-094-119-014,013-002-094-119,14,Plan to Commemorate 30th Anniversary of Singapore-China Relations,,WA,
2020-02-26,013-002-094-119-015,013-002-094-119,15,Targeted Efforts at Reducing Number of New Drug Abusers among Our Youths,,WA,
2020-02-26,013-002-094-119-016,013-002-094-119,16,Update on Investigations into Alleged Animal Welfare-related Offences by Operator of Pet Boarding Facility Platinium Dogs Club,,WA,
2020-02-26,013-002-094-119-017,013-002-094-119,17,Incorporating Lessons on Personal Hygiene in School in Fight against Viruses and to Cultivate Good Hygiene Habits from Young Age,,WA,
2020-02-26,013-002-094-119-018,013-002-094-119,18,Update on Possibility of Disallowing Downward Revisions from Salary Indicated in In-principle Approval Letter of Foreign Workers,,WA,
