Date,Sitting_CID,MP_Name,Attendance
2016-08-15,013-001-094-022,Mr Ang Wei Neng (Jurong).,False
2016-08-15,013-001-094-022,"Ms Grace Fu Hai Yien (Yuhua), Minister for Culture, Community and Youth and Leader of the House.",False
2016-08-15,013-001-094-022,"Mr Heng Swee Keat (Tampines), Minister for Finance.",False
2016-08-15,013-001-094-022,"Dr Janil Puthucheary (Pasir Ris-Punggol), Minister of State for Communications and Information and Education.",False
2016-08-15,013-001-094-022,"Dr Mohamad Maliki Bin Osman (East Coast), Senior Minister of State for Defence and Foreign Affairs.",False
2016-08-15,013-001-094-022,"Ms Sim Ann (Holland-Bukit Timah), Senior Minister of State for Culture, Community and Youth and Finance and Deputy Government Whip.",False
2016-08-15,013-001-094-022,"Mr Teo Chee Hean (Pasir Ris-Punggol), Deputy Prime Minister and Coordinating Minister for National Security.",False
2016-08-15,013-001-094-022,Mr Vikram Nair (Sembawang).,False
2016-08-15,013-001-094-022,Mdm SPEAKER (Mdm Halimah Yacob (Marsiling-Yew Tee)). ,True
2016-08-15,013-001-094-022,"Mr Amrin Amin (Sembawang), Parliamentary Secretary to the Minister for Home Affairs. ",True
2016-08-15,013-001-094-022,Mr Ang Hin Kee (Ang Mo Kio). ,True
2016-08-15,013-001-094-022,Mr Azmoon Ahmad (Nominated Member). ,True
2016-08-15,013-001-094-022,"Mr Baey Yam Keng (Tampines), Parliamentary Secretary to the Minister for Culture, Community and Youth. ",True
2016-08-15,013-001-094-022,"Mr Chan Chun Sing (Tanjong Pagar), Minister, Prime Minister's Office and Government Whip. ",True
2016-08-15,013-001-094-022,Miss Cheryl Chan Wei Ling (Fengshan). ,True
2016-08-15,013-001-094-022,"Mr Chee Hong Tat (Bishan-Toa Payoh), Minister of State for Communications and Information and Health. ",True
2016-08-15,013-001-094-022,Mr Chen Show Mao (Aljunied). ,True
2016-08-15,013-001-094-022,Miss Cheng Li Hui (Tampines). ,True
2016-08-15,013-001-094-022,Dr Chia Shi-Lu (Tanjong Pagar). ,True
2016-08-15,013-001-094-022,Ms Chia Yong Yong (Nominated Member). ,True
2016-08-15,013-001-094-022,"Mr Charles Chong (Punggol East), Deputy Speaker. ",True
2016-08-15,013-001-094-022,Mr Chong Kee Hiong (Bishan-Toa Payoh). ,True
2016-08-15,013-001-094-022,Mr Desmond Choo (Tampines). ,True
2016-08-15,013-001-094-022,Mr Thomas Chua Kee Seng (Nominated Member). ,True
2016-08-15,013-001-094-022,Mr Darryl David (Ang Mo Kio). ,True
2016-08-15,013-001-094-022,Mr Christopher de Souza (Holland-Bukit Timah). ,True
2016-08-15,013-001-094-022,Assoc Prof Fatimah Lateef (Marine Parade). ,True
2016-08-15,013-001-094-022,Mr Cedric Foo Chee Keng (Pioneer). ,True
