Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2012-11-14,012-001-089-011-001,012-001-089-011,1,HDB Concessionary Loans for Second-time Applicants,,OA,
2012-11-14,012-001-089-011-002,012-001-089-011,2,Prices in HDB Resale Flat Market,,OA,
2012-11-14,012-001-089-011-003,012-001-089-011,3,Ethnic Quota Policy in HDB Resale Blocks,Review of limit for Malay ethnic group,OA,
2012-11-14,012-001-089-011-004,012-001-089-011,4,Cleaning Fee Hikes at Hawker Centres,,OA,
2012-11-14,012-001-089-011-005,012-001-089-011,5,Legal Framework for Settling Disputes between Neighbours,,OA,
2012-11-14,012-001-089-011-006,012-001-089-011,6,Reasons for Higher Bill for Downtown MRT Line,,OA,
2012-11-14,012-001-089-011-007,012-001-089-011,7,Encouraging Elderly Singaporeans to Sign on for MediShield,,OA,
2012-11-14,012-001-089-011-008,012-001-089-011,8,House Break-ins and Thefts Committed by Foreigners,,OA,
2012-11-14,012-001-089-011-009,012-001-089-011,9,Age-related Fertility Decline,,OA,
2012-11-14,012-001-089-011-010,012-001-089-011,10,Discounted Rentals for Local Arts Groups ,,OA,
2012-11-14,012-001-089-011-011,012-001-089-011,11,Funds Disbursed Under Multi-million Dollar Award Programme,,OA,
2012-11-14,012-001-089-011-012,012-001-089-011,12,Permanent Residents Leaving Singapore Prior to NS Enlistment,,OA,
2012-11-14,012-001-089-011-013,012-001-089-011,13,Education for Social Mobility,,OA,
2012-11-14,012-001-089-011-014,012-001-089-011,14,Use of Funds in Post-Secondary Education Account,,OA,
2012-11-14,012-001-089-011-015,012-001-089-011,15,Extending HOPE Scheme Coverage,,OA,
2012-11-14,012-001-089-011-016,012-001-089-011,16,Recurrent Funds Disbursed to Non-profit Childcare Anchor Operators,,OA,
2012-11-14,012-001-089-011-017,012-001-089-011,17,Sexual Harassment Recourse in Workplace Safety Guidelines for Healthcare Industry,,OA,
2012-11-14,012-001-089-011-018,012-001-089-011,18,Rearrangement of Order of Business,Motion,OS,
2012-11-14,012-001-089-011-019,012-001-089-011,19,Misuse of Drugs (Amendment) Bill,,BP,
2012-11-14,012-001-089-011-020,012-001-089-011,20,Time Limit for Speeches,Suspension of Standing Orders,OS,
2012-11-14,012-001-089-011-021,012-001-089-011,21,Misuse of Drugs (Amendment) Bill,,BP,
2012-11-14,012-001-089-011-022,012-001-089-011,22,National Service Training Deaths,Statement by the Minister for Defence,OS,
2012-11-14,012-001-089-011-023,012-001-089-011,23,Penal Code (Amendment) Bill,,BP,
2012-11-14,012-001-089-011-024,012-001-089-011,24,Criminal Procedure Code (Amendment) Bill,,BP,
2012-11-14,012-001-089-011-025,012-001-089-011,25,Income Tax (Amendment) Bill,,BP,
2012-11-14,012-001-089-011-026,012-001-089-011,26,Goods and Services Tax Voucher Fund Bill,,BP,
2012-11-14,012-001-089-011-027,012-001-089-011,27,Adjournment,,OS,
2012-11-14,012-001-089-011-028,012-001-089-011,28,Orchard Road Underground Pedestrian Links,,WANA,1
2012-11-14,012-001-089-011-029,012-001-089-011,29,Secondary School Streaming,,WANA,1
2012-11-14,012-001-089-011-030,012-001-089-011,30,Extension of Advertising Ban for Unhealthy Food,,WANA,1
2012-11-14,012-001-089-011-031,012-001-089-011,31,Setting Income Criteria for S Passes and Employment Passes,,WANA,1
2012-11-14,012-001-089-011-032,012-001-089-011,32,Foreign Worker Enclaves in HDB Estates,,WANA,1
2012-11-14,012-001-089-011-033,012-001-089-011,33,Mother Tongue Language Exemption for Primary School Students,,WANA,1
2012-11-14,012-001-089-011-034,012-001-089-011,34,Breach of Employer  CPF Contribution Rules,,WANA,1
2012-11-14,012-001-089-011-035,012-001-089-011,35,Economic Impact of China-Japan Islands Dispute on Singapore,,WANA,1
2012-11-14,012-001-089-011-036,012-001-089-011,36,Security Assessment of Foreign Telecoms Companies,,WANA,1
2012-11-14,012-001-089-011-037,012-001-089-011,37,Curbs on Media during Hougang By-election Campaign in May 2012,,WANA,1
2012-11-14,012-001-089-011-038,012-001-089-011,38,Freeze on Government Fee Increases to Limit Inflation,,WANA,1
2012-11-14,012-001-089-011-039,012-001-089-011,39,Cost of Treatment for Babies with Congenital Diseases,,WANA,1
2012-11-14,012-001-089-011-040,012-001-089-011,40,Adequacy of Singaporeans' Retirement Income,,WANA,1
2012-11-14,012-001-089-011-041,012-001-089-011,41,Hoarding in HDB Flats,,WANA,1
2012-11-14,012-001-089-011-042,012-001-089-011,42,Applicants who Fail to Complete Purchase of Selected BTO Flats,,WANA,1
2012-11-14,012-001-089-011-043,012-001-089-011,43,Mountain Bikes on Bukit Timah Nature Trails,,WANA,1
2012-11-14,012-001-089-011-044,012-001-089-011,44,Barrier-free Accessibility Programme,Update on implementation,WANA,1
2012-11-14,012-001-089-011-045,012-001-089-011,45,Qualifying Approval Limit for Revitalisation of Shops Scheme,,WANA,1
2012-11-14,012-001-089-011-046,012-001-089-011,46,Percentage of Public Service Employees on Flexible Work Arrangements,,WA,1
2012-11-14,012-001-089-011-047,012-001-089-011,47,Applications for Singapore Citizenship,,WA,1
2012-11-14,012-001-089-011-048,012-001-089-011,48,"Non-taxable Capital Gains from Sale of Properties, Shares and Financial Instruments",,WA,1
2012-11-14,012-001-089-011-049,012-001-089-011,49,Test-Bedding of Solar Photovoltaic Installations,Results and lessons learned,WA,1
2012-11-14,012-001-089-011-050,012-001-089-011,50,Relative Performance of PSLE Students,,WA,1
