Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2013-07-09,012-001-090-020-001,012-001-090-020,1,Revision of Question Time,Motion,OS,
2013-07-09,012-001-090-020-002,012-001-090-020,2,Rate-rigging Activities at Banks in Singapore,,OA,
2013-07-09,012-001-090-020-003,012-001-090-020,3,Illegal Protest at Merlion Park by Malaysians,,OA,
2013-07-09,012-001-090-020-004,012-001-090-020,4,Campaigning by Foreign Politicians,,OA,
2013-07-09,012-001-090-020-005,012-001-090-020,5,Government Support for Shelters for Women Victims of Domestic Violence,,OA,
2013-07-09,012-001-090-020-006,012-001-090-020,6,Cases Filed with Tribunal for Maintenance of Parents,,OA,
2013-07-09,012-001-090-020-007,012-001-090-020,7,Town Councils' Role in Cleanliness of Hawker Centres ,,OA,
2013-07-09,012-001-090-020-008,012-001-090-020,8,Review of Tourist Guide Regulatory Framework,,OA,
2013-07-09,012-001-090-020-009,012-001-090-020,9,Progress of ASEAN Framework Agreement on Services,,OA,
2013-07-09,012-001-090-020-010,012-001-090-020,10,Encouraging HDB Rental Flat Tenants towards Homeownership,,OA,
2013-07-09,012-001-090-020-011,012-001-090-020,11,Controlling Population of Stray Animals,,OA,
2013-07-09,012-001-090-020-012,012-001-090-020,12,Award of Contracts for City Direct Public Bus Services,,OA,
2013-07-09,012-001-090-020-013,012-001-090-020,13,Express Bus Terminal for Long-haul Coaches,,OA,
2013-07-09,012-001-090-020-014,012-001-090-020,14,Expanding Use of Medisave for Scans and for Elderly Patients,,OA,
2013-07-09,012-001-090-020-015,012-001-090-020,15,Regulation of Paramedic Services,,OA,
2013-07-09,012-001-090-020-016,012-001-090-020,16,National Emergency Response Plan to Deal with MERS,,OA,
2013-07-09,012-001-090-020-017,012-001-090-020,17,Use of HDB Rooftop Space,,OA,
2013-07-09,012-001-090-020-018,012-001-090-020,18,Annual Government Funding for Community Leaders Forum,,OA,
2013-07-09,012-001-090-020-019,012-001-090-020,19,Encouraging Property Owners to Construct Pedestrian Linkages between Buildings,,OA,
2013-07-09,012-001-090-020-020,012-001-090-020,20,Development Plans for Pulau Ubin,,OA,
2013-07-09,012-001-090-020-021,012-001-090-020,21,Impact of Insolvency of Main Contractor for MRT Downtown Line,,OA,
2013-07-09,012-001-090-020-022,012-001-090-020,22,Adjournment,,OS,
2013-07-09,012-001-090-020-023,012-001-090-020,23,Free Pre-Peak Hour Travel on MRT Trains,Considerations for free travel,WANA,
2013-07-09,012-001-090-020-024,012-001-090-020,24,Emergency Response to MRT Disruption along North-East Line in June 2013,,WANA,
2013-07-09,012-001-090-020-025,012-001-090-020,25,Benefits and Allowances for Non-Singaporean Academic Staff at Universities,,WANA,
2013-07-09,012-001-090-020-026,012-001-090-020,26,Use of Past Reserves since 2002,,WANA,
2013-07-09,012-001-090-020-027,012-001-090-020,27,Lifting Participation Rates in Arts Courses at Grassroots Organisations,,WANA,
2013-07-09,012-001-090-020-028,012-001-090-020,28,Financial Literacy among Elderly Singaporeans,,WANA,
2013-07-09,012-001-090-020-029,012-001-090-020,29,Investigations into Claims of Police Brutality for Bus Drivers on Strike,,WANA,
2013-07-09,012-001-090-020-030,012-001-090-020,30,Bukit Brown Cemetery as a UNESCO Heritage Site,,WANA,
2013-07-09,012-001-090-020-031,012-001-090-020,31,Implementation of Cultural Donation Matching Fund,,WANA,
2013-07-09,012-001-090-020-032,012-001-090-020,32,Incidence of Hit-and-Run Accidents,,WANA,
2013-07-09,012-001-090-020-033,012-001-090-020,33,Punishment for Conmen Passing off as HDB Contractors,,WANA,
2013-07-09,012-001-090-020-034,012-001-090-020,34,Average Waiting Time for Foreign Spouses for Citizenship,,WANA,
2013-07-09,012-001-090-020-035,012-001-090-020,35,Request for Public Bus Service Plying between Potong Pasir and Orchard Road,,WA,
