Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2017-08-01,013-001-094-049-001,013-001-094-049,1,Wi-Fi in the Chamber,Announcement by Mdm Speaker,OS,
2017-08-01,013-001-094-049-002,013-001-094-049,2,SAF's Anti-terror Operations,,OA,
2017-08-01,013-001-094-049-003,013-001-094-049,3,Causes for Expressway Viaduct Collapse and Workplace Safety,,OA,
2017-08-01,013-001-094-049-004,013-001-094-049,4,Debar Blacklisted Construction Companies from Projects,,OA,
2017-08-01,013-001-094-049-005,013-001-094-049,5,Review of Liabilities and Penalties under Workplace Safety and Health Act,,OA,
2017-08-01,013-001-094-049-006,013-001-094-049,6,Guidelines to Minimise Misdiagnosis by Doctors,,OA,
2017-08-01,013-001-094-049-007,013-001-094-049,7,Foreign Interference in Singapore Elections,,OA,
2017-08-01,013-001-094-049-008,013-001-094-049,8,Jurong Town Corporation (Amendment) Bill,,BI,
2017-08-01,013-001-094-049-009,013-001-094-049,9,Building Maintenance and Strata Management (Amendment) Bill,,BI,
2017-08-01,013-001-094-049-010,013-001-094-049,10,Professional Engineers (Amendment) Bill,,BI,
2017-08-01,013-001-094-049-011,013-001-094-049,11,Administration of Muslim Law (Amendment) Bill,,BP,
2017-08-01,013-001-094-049-012,013-001-094-049,12,Adjournment,,OS,
2017-08-01,013-001-094-049-013,013-001-094-049,13,Extending Parental Leave,,OS,
2017-08-01,013-001-094-049-014,013-001-094-049,14,Rejection of Private Hire Car Driver's Vocational Licence Applications,,WANA,
2017-08-01,013-001-094-049-015,013-001-094-049,15,"Withdrawal of NAC Funding to Author of ""State of Emergency""",,WANA,
2017-08-01,013-001-094-049-016,013-001-094-049,16,Feasibility of Public-private Partnership for Sports Hub,,WANA,
2017-08-01,013-001-094-049-017,013-001-094-049,17,Breakdown of Programmes that Received Public Service Broadcast Funds,,WANA,
2017-08-01,013-001-094-049-018,013-001-094-049,18,Impact of Completion of SUTD and MIT Tie-up,,WANA,
2017-08-01,013-001-094-049-019,013-001-094-049,19,Singaporeans in Key Leadership and Management Positions of Autonomous Universities,,WANA,
2017-08-01,013-001-094-049-020,013-001-094-049,20,Government Investigation of Encrypted Instant Messaging Apps,,WANA,
2017-08-01,013-001-094-049-021,013-001-094-049,21,Raising Maximum Penalty for Unattended Bags at MRT Stations,,WANA,
2017-08-01,013-001-094-049-022,013-001-094-049,22,Impact of Cessation of Sand Import from Cambodia,,WANA,
2017-08-01,013-001-094-049-023,013-001-094-049,23,Extension of Child Development Account Government Dollar-for-dollar Matching Benefit,,WANA,
2017-08-01,013-001-094-049-024,013-001-094-049,24,Ban of Smoking at Open Windows of Residential Properties,,WANA,
2017-08-01,013-001-094-049-025,013-001-094-049,25,Cashback Features in Hire-Purchase Schemes,,WANA,
2017-08-01,013-001-094-049-026,013-001-094-049,26,Enforcement Actions against Illegal Sale of Contraband Cigarettes,,WANA,
2017-08-01,013-001-094-049-027,013-001-094-049,27,Reach and Effectiveness of Pioneer Generation Disability Assistance Scheme,,WANA,
2017-08-01,013-001-094-049-028,013-001-094-049,28,Protection of Public Hospitals against Security Threats,,WANA,
2017-08-01,013-001-094-049-029,013-001-094-049,29,Preparedness of Our Population for Emergency,,WANA,
2017-08-01,013-001-094-049-030,013-001-094-049,30,Proportion of 999 Calls that were Emergencies and Required Police Intervention,,WANA,
2017-08-01,013-001-094-049-031,013-001-094-049,31,Instructions on Safe Use of Personal Mobility Devices,,WANA,
2017-08-01,013-001-094-049-032,013-001-094-049,32,Percentage of Pro-family and Pro-breast-feeding Companies,,WANA,
2017-08-01,013-001-094-049-033,013-001-094-049,33,Fire Alarms for All HDB Blocks,,WANA,
2017-08-01,013-001-094-049-034,013-001-094-049,34,Infestation of Mayflies in Nee Soon South,,WANA,
2017-08-01,013-001-094-049-035,013-001-094-049,35,Sightings of Crocodiles in Sembawang,,WANA,
2017-08-01,013-001-094-049-036,013-001-094-049,36,Standard Bar Code Label on Drugs as Safeguard,,WANA,
2017-08-01,013-001-094-049-037,013-001-094-049,37,Use of CPF Funds for Children's Tuition Fees,,WANA,
2017-08-01,013-001-094-049-038,013-001-094-049,38,Paid Annual Home Leave for Foreign Domestic Workers,,WANA,
2017-08-01,013-001-094-049-039,013-001-094-049,39,Actions against Short-term Rentals of Homes,,WANA,
2017-08-01,013-001-094-049-040,013-001-094-049,40,Availability of Heavy Vehicle Lots around HDB Towns,,WANA,
2017-08-01,013-001-094-049-041,013-001-094-049,41,Electric Vehicles for Public Transport and Government Agencies,,WANA,
2017-08-01,013-001-094-049-042,013-001-094-049,42,Checks on Hawkers to Prevent Touting,,WANA,
2017-08-01,013-001-094-049-043,013-001-094-049,43,Bicycle Location Services for Bike-share Operators,,WANA,
2017-08-01,013-001-094-049-044,013-001-094-049,44,Human Resources Industry's Role in Helping Jobseekers,,WANA,
2017-08-01,013-001-094-049-045,013-001-094-049,45,Government's Assistance for Developers of Mobile Apps for Foreign Workers,,WANA,
2017-08-01,013-001-094-049-046,013-001-094-049,46,Review of HDB Blocks in Hougang for Lift Upgrading Programme,,WANA,
2017-08-01,013-001-094-049-047,013-001-094-049,47,Upgrading Ageing Bus Depots,,WANA,
2017-08-01,013-001-094-049-048,013-001-094-049,48,Parking of Vehicles by Car Rental Companies at Residential Estates,,WANA,
2017-08-01,013-001-094-049-049,013-001-094-049,49,Joint Effort between SportSG and Football Association of Singapore to Promote Local Football,,WANA,
2017-08-01,013-001-094-049-050,013-001-094-049,50,Career Counselling for Polytechnic Students,,WANA,
2017-08-01,013-001-094-049-051,013-001-094-049,51,Index to Track Business Costs by Category,,WANA,
2017-08-01,013-001-094-049-052,013-001-094-049,52,Guidelines and Avenues for Political Appointees to Address Allegations Publicly,,WA,
2017-08-01,013-001-094-049-053,013-001-094-049,53,Increase in Total Number of Electors for Coming Presidential Election,,WA,
2017-08-01,013-001-094-049-054,013-001-094-049,54,Efforts to Catalyse Reverse Mortgages for Private Housing,,WA,
2017-08-01,013-001-094-049-055,013-001-094-049,55,Expected Run-in Period of New Signalling System on North-South Line,,WA,
2017-08-01,013-001-094-049-056,013-001-094-049,56,Minimum Age Requirement for Private Hire Car Drivers,,WA,
2017-08-01,013-001-094-049-057,013-001-094-049,57,Roadworthiness of CNG Vehicles,,WA,
2017-08-01,013-001-094-049-058,013-001-094-049,58,Vehicle Inspection Regime for CNG Taxis and Private Cars,,WA,
2017-08-01,013-001-094-049-059,013-001-094-049,59,Loss of Earnings by Taxi Drivers from Violent or Drunken Passengers,,WA,
2017-08-01,013-001-094-049-060,013-001-094-049,60,Applicants Granted PR Status under EDB's Global Investor Programme,,WA,
2017-08-01,013-001-094-049-061,013-001-094-049,61,Publication of Information Forecasting Major Supply-Demand Mismatch in Specific Job Categories,,WA,
2017-08-01,013-001-094-049-062,013-001-094-049,62,Decline in Average Weekly Paid Overtime Hours Worked Per Employee,,WA,
2017-08-01,013-001-094-049-063,013-001-094-049,63,Errors in Tamil Translations on National Day Parade 2017 Rehearsal Collaterals,,WA,
2017-08-01,013-001-094-049-064,013-001-094-049,64,Plans for ASEAN to Execute Multilateral Approach on China's One Belt One Road Initiative,,WA,
2017-08-01,013-001-094-049-065,013-001-094-049,65,Recidivism of Local Inmates of Drug Rehabilitation Centres and Long-Term Imprisonment Regimes,,WA,
2017-08-01,013-001-094-049-066,013-001-094-049,66,Number of Local SMEs Owning Intellectual Property Rights,,WA,
2017-08-01,013-001-094-049-067,013-001-094-049,67,Couples with Unsuccessful Pregnancy after Three Cycles of Subsidised Assisted Reproductive Technology Treatment,,WA,
2017-08-01,013-001-094-049-068,013-001-094-049,68,Shortage of Local Doctors in Singapore,,WA,
2017-08-01,013-001-094-049-069,013-001-094-049,69,Day Care Centres for Persons with Special Needs,,WA,
2017-08-01,013-001-094-049-070,013-001-094-049,70,Review of Family-related Laws Governing Legal Rights and Responsibilities between Step-parents and Step-children,,WA,
2017-08-01,013-001-094-049-071,013-001-094-049,71,Successful Applicants for Additional CPF Housing Grant,,WA,
2017-08-01,013-001-094-049-072,013-001-094-049,72,Conditions Governing Permits for Construction Works on Terrace Houses,,WA,
2017-08-01,013-001-094-049-073,013-001-094-049,73,Number of HDB Flats Built Specifically for Senior Citizens Yearly since 2002,,WA,
2017-08-01,013-001-094-049-074,013-001-094-049,74,Frequency of Sweeping and Cleaning of Public Areas under NEA,,WA,
2017-08-01,013-001-094-049-075,013-001-094-049,75,Food Waste Management Strategies,,WA,
2017-08-01,013-001-094-049-076,013-001-094-049,76,Students Suffering from Domestic Abuse,,WA,
2017-08-01,013-001-094-049-077,013-001-094-049,77,Class Sizes in Primary and Secondary Schools,,WA,
2017-08-01,013-001-094-049-078,013-001-094-049,78,Time Spent by Teachers on Marking Assignments and Administrative Work,,WA,
2017-08-01,013-001-094-049-079,013-001-094-049,79,Review of Cut-off Points for Undergraduate Courses,,WA,
2017-08-01,013-001-094-049-080,013-001-094-049,80,Affordability of Degree Courses for Mature Students at Autonomous Universities,,WA,
