Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2015-01-29,012-002-093-003-001,012-002-093-003,1,Non-religious Entities Bidding for Developments Zoned for Places of Worship,,OA,
2015-01-29,012-002-093-003-002,012-002-093-003,2,Rescue and Evacuation Procedures for MRT Network,,OA,
2015-01-29,012-002-093-003-003,012-002-093-003,3,Oversight of Operations and Safety of Sentosa Monorail,,OA,
2015-01-29,012-002-093-003-004,012-002-093-003,4,Containers for Alcohol Sold in Residential Areas,,OA,
2015-01-29,012-002-093-003-005,012-002-093-003,5,Additional Anti-terrorism Measures as Singapore Supports Coalition against ISIS,Maintenance and sharing of terrorism watch and no-fly lists,OA,
2015-01-29,012-002-093-003-006,012-002-093-003,6,Revocation of Local Companies' Intellectual Property Rights by Government Agencies and Government-linked Companies,,OA,
2015-01-29,012-002-093-003-007,012-002-093-003,7,Allowing Middle-income Workers above Age 50 to Increase CPF Contributions to Reduce Tax Liability,,OA,
2015-01-29,012-002-093-003-008,012-002-093-003,8,Criteria for Usage of Funds under Flexi-Medisave Scheme,,OA,
2015-01-29,012-002-093-003-009,012-002-093-003,9,Setting Medisave Minimum Sum by Cohort,,OA,
2015-01-29,012-002-093-003-010,012-002-093-003,10,"Cost of New ""Lay-and-play"" Natural Grass Turf for National Stadium",,OA,
2015-01-29,012-002-093-003-011,012-002-093-003,11,Usage of Zakat Collections,,OA,
2015-01-29,012-002-093-003-012,012-002-093-003,12,Non-graduates Joining General Education Officers Scheme,,OA,
2015-01-29,012-002-093-003-013,012-002-093-003,13,Quality Jobs for Increasing Number of Graduates,,OA,
2015-01-29,012-002-093-003-014,012-002-093-003,14,Police Force (Amendment) Bill,,BI,
2015-01-29,012-002-093-003-015,012-002-093-003,15,MediShield Life Scheme Bill,,BP,
2015-01-29,012-002-093-003-016,012-002-093-003,16,Adjournment,,OS,
2015-01-29,012-002-093-003-017,012-002-093-003,17,Benefits of Asia-Pacific Free Trade Area for ASEAN and Singapore,,WANA,
2015-01-29,012-002-093-003-018,012-002-093-003,18,Singapore's Contributions to Search and Rescue Mission for AirAsia Flight QZ8501,,WANA,
2015-01-29,012-002-093-003-019,012-002-093-003,19,Foreign Spouses of Singapore Citizens on Immigration Passes and Ineligible to Work in Singapore,,WA,
2015-01-29,012-002-093-003-020,012-002-093-003,20,Recognition for Efforts of SVC and PDF Volunteers in SG50 Celebrations,,WA,
2015-01-29,012-002-093-003-021,012-002-093-003,21,Pre-flight Briefings for Pilots of All Departing Commercial Flights,,WA,
