Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2018-01-08,013-001-094-055-036,013-001-094-055,36,Ensuring Strong Governance for Government Funds and Grants,,WANA,
2018-01-08,013-001-094-055-037,013-001-094-055,37,Impact of New US Guideline of Defining High Blood Pressure,,WANA,
2018-01-08,013-001-094-055-038,013-001-094-055,38,Developing Affordable Home-based Care for Ageing Population,,WANA,
2018-01-08,013-001-094-055-039,013-001-094-055,39,Better Planning for Road Closures to Prevent Disruption to Essential and Safety Services,,WANA,
2018-01-08,013-001-094-055-040,013-001-094-055,40,Manpower Challenges facing Auxiliary Police Forces,,WANA,
2018-01-08,013-001-094-055-041,013-001-094-055,41,Successful Applications for Lease Buyback Scheme,,WANA,
2018-01-08,013-001-094-055-042,013-001-094-055,42,Reducing Occurrences of Falling Windows,,WANA,
2018-01-08,013-001-094-055-043,013-001-094-055,43,International Benchmarks to Track Reliability and Safety of MRT System,,WANA,
2018-01-08,013-001-094-055-044,013-001-094-055,44,Higher Incidence of Fires due to Charging of Batteries for Personal Mobility Devices,,WANA,
2018-01-08,013-001-094-055-045,013-001-094-055,45,Impact of Extended Engineering Hours on MRT Rail Maintenance Works,,WANA,
2018-01-08,013-001-094-055-046,013-001-094-055,46,Rights of Individuals Assisting in Police Investigations,,WANA,
2018-01-08,013-001-094-055-047,013-001-094-055,47,Impact on Business Operations caused by Suspension of MRT Services on Tuas West Extension,,WANA,
2018-01-08,013-001-094-055-048,013-001-094-055,48,National Smartphone Navigation App for Public Transport,,WANA,
2018-01-08,013-001-094-055-049,013-001-094-055,49,Speed Reduction and other Measures Adopted by Bus Drivers to Avoid Being Penalised for Returning Earlier-than-scheduled to Bus Interchanges,,WANA,
2018-01-08,013-001-094-055-050,013-001-094-055,50,Civil Service Appraisal System Performance Review Framework,,WA,
2018-01-08,013-001-094-055-051,013-001-094-055,51,Number of Permanent Residents Taking up Singapore Citizenship,,WA,
2018-01-08,013-001-094-055-052,013-001-094-055,52,"Alleged Roles of Singapore Banks in ""The Russian Laundromat"" Money-laundering Scheme",,WA,
2018-01-08,013-001-094-055-053,013-001-094-055,53,Civil Service's Criteria in Evaluating Older Applicants with O and A-Level Results for Vocational and Skills-based Jobs,,WA,
2018-01-08,013-001-094-055-054,013-001-094-055,54,Restrictions for Users of E-bikes and Personal Mobility Devices within Designated Silver Zones,,WA,
2018-01-08,013-001-094-055-055,013-001-094-055,55,Update on Investigation into TPE-PIE Viaduct Collapse in July 2017,,WA,
2018-01-08,013-001-094-055-056,013-001-094-055,56,Construction Cost of Covered Linkways,,WA,
2018-01-08,013-001-094-055-057,013-001-094-055,57,Offences and Accidents Involving E-scooters,,WA,
2018-01-08,013-001-094-055-058,013-001-094-055,58,"Registration of E-bikes and Personal Mobility Devices and Stringent Guidelines on Their Quality, Safety and Usage",,WA,
2018-01-08,013-001-094-055-059,013-001-094-055,59,Spontaneous Vehicle Fire Incidents,,WA,
2018-01-08,013-001-094-055-060,013-001-094-055,60,Marsiling Town Public Bus Transport Connectivity Review and Revamp,,WA,
2018-01-08,013-001-094-055-061,013-001-094-055,61,Average Savings Rate per Income Group in Last 10 Years,,WA,
2018-01-08,013-001-094-055-062,013-001-094-055,62,Breakdown of Annual Financial Savings or Assets Owned by Singaporean Households and Individuals from 2013 to 2017,,WA,
2018-01-08,013-001-094-055-063,013-001-094-055,63,Workforce Singapore's Job Matching Success Rate,,WA,
2018-01-08,013-001-094-055-064,013-001-094-055,64,Incentives for Extension of Employment Contracts to Elderly Workers,,WA,
2018-01-08,013-001-094-055-065,013-001-094-055,65,Appointment of Foreign Job Placement Agencies by Workforce Singapore,,WA,
2018-01-08,013-001-094-055-066,013-001-094-055,66,Traffic Police's Strategies to Raise Awareness of Road Safety and Reduce Accidents,,WA,
2018-01-08,013-001-094-055-067,013-001-094-055,67,"Applications for Citizenship, Permanent Residence and Long-term Visit Passes by Foreign Spouses of Singaporeans",,WA,
2018-01-08,013-001-094-055-068,013-001-094-055,68,Number of Persons Pledging to Donate Whole Bodies to Medical Research after Death,,WA,
2018-01-08,013-001-094-055-069,013-001-094-055,69,Issues and Challenges Faced in Implementation of Medishield Life,,WA,
2018-01-08,013-001-094-055-070,013-001-094-055,70,Timeline and Plan for Launching of GPFirst Scheme Nationally,,WA,
2018-01-08,013-001-094-055-071,013-001-094-055,71,Number of Neighbourly Disputes Referred to IMH by Police and Other Agencies,,WA,
2018-01-08,013-001-094-055-072,013-001-094-055,72,Total Amount of Medisave Contributions Belonging to Pensioners under Their Respective Pension Schemes,,WA,
2018-01-08,013-001-094-055-073,013-001-094-055,73,Total Value of Online Sales Transactions in Singapore and GST Revenue Lost,,WA,
2018-01-08,013-001-094-055-074,013-001-094-055,74,Further Measures to Reduce Noise and Nuisance from Birds Roosting in Trees along Upper Serangoon Road near Sennett Residences,,WA,
2018-01-08,013-001-094-055-075,013-001-094-055,75,First-timer Buyers of BTO Flats in Mature Estates,,WA,
2018-01-08,013-001-094-055-076,013-001-094-055,76,Enforcement Action Taken by Volunteers Exercising New Enforcement Powers Conferred by NEA (Miscellaneous Amendments) Act,,WA,
2018-01-08,013-001-094-055-077,013-001-094-055,77,Teaching of Curriculum Open-access Resources in Economics at Post-Secondary Level,,WA,
2018-01-08,013-001-094-055-078,013-001-094-055,78,Graduates of Biotechnology-related Courses from Institutes of Higher Learning and Other Institutions,,WA,
2018-01-08,013-001-094-055-079,013-001-094-055,79,Reasons for Increase in Households Receiving Short- and Medium-term Assistance and Long-term Assistance from FY2012 to FY2016,,WA,
2018-01-08,013-001-094-055-080,013-001-094-055,80,Juveniles Admitted into Places of Safety under Children and Young Persons Act,,WA,
