Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2017-07-03,013-001-094-047-028,013-001-094-047,28,Potential for Rental Vehicles to be Used in Terrorist Attacks,Educating employees of vehicle rental companies to identify suspicious persons,WANA,
2017-07-03,013-001-094-047-029,013-001-094-047,29,Plans for More Social Service Offices,,WANA,
2017-07-03,013-001-094-047-030,013-001-094-047,30,Trend and Impact of Singaporeans Marrying Foreigners,,WANA,
2017-07-03,013-001-094-047-031,013-001-094-047,31,Measures to Increase Security at MRT Stations near Large-scale Event Venues,,WANA,
2017-07-03,013-001-094-047-032,013-001-094-047,32,Assessment of Visibility of Pedestrians at Partially-blocked Pedestrian Crossings,,WANA,
2017-07-03,013-001-094-047-033,013-001-094-047,33,Complaints on Workmanship Defects in BTO Flats,,WANA,
2017-07-03,013-001-094-047-034,013-001-094-047,34,Additional Tests for Drivers Aged over 75,,WANA,
2017-07-03,013-001-094-047-035,013-001-094-047,35,Minimum Lease Period Left on a Property for Withdrawal of CPF Monies for Mortgage,,WANA,
2017-07-03,013-001-094-047-036,013-001-094-047,36,Mitigation of Stress Levels amongst Healthcare Workers,,WANA,
2017-07-03,013-001-094-047-037,013-001-094-047,37,Incidence of Late Payment of Employer CPF Contributions,,WANA,
2017-07-03,013-001-094-047-038,013-001-094-047,38,Consumer Complaints against Premium Rate Telecommunication Services Providers,,WANA,
2017-07-03,013-001-094-047-039,013-001-094-047,39,Blacklisting Training Providers who Profiteer from SkillsFuture Programme,,WANA,
2017-07-03,013-001-094-047-040,013-001-094-047,40,Proposal for Insurance Coverage for Mental Illnesses,,WANA,
2017-07-03,013-001-094-047-041,013-001-094-047,41,Inter-ministerial Committee to Enhance Outreach Efforts to Smokers on Smoking Hazards,,WANA,
2017-07-03,013-001-094-047-042,013-001-094-047,42,Crimes and Incidence of Public Disturbances related to Alcohol Abuse,,WANA,
2017-07-03,013-001-094-047-043,013-001-094-047,43,Building and Maintenance Costs of Multi-storey Car Parks,,WANA,
2017-07-03,013-001-094-047-044,013-001-094-047,44,Long-term Building Maintenance Cost Consideration in HDB Design Planning,,WANA,
2017-07-03,013-001-094-047-045,013-001-094-047,45,Incidence of Single Unwed Moms who Adopt Biological Children,,WANA,
2017-07-03,013-001-094-047-046,013-001-094-047,46,Cleaning Frequency for Compactors at Bin Centres,,WANA,
2017-07-03,013-001-094-047-047,013-001-094-047,47,Study on Environmental Impact of Disposable Food Packaging,,WANA,
2017-07-03,013-001-094-047-048,013-001-094-047,48,Qualifying Criteria to Build Covered Linkway From Private Housing to Nearest Bus Stop,,WANA,
2017-07-03,013-001-094-047-049,013-001-094-047,49,Drop-out Rates at Polytechnics,,WANA,
2017-07-03,013-001-094-047-050,013-001-094-047,50,Findings of Incident at National Dental Centre where Unsterilised Instruments were Used on Patients,,WANA,
2017-07-03,013-001-094-047-051,013-001-094-047,51,Starting School Later to Allow Students to Sleep More,,WANA,
2017-07-03,013-001-094-047-052,013-001-094-047,52,Help for Women with Post-natal Depression,,WANA,
2017-07-03,013-001-094-047-053,013-001-094-047,53,Fee Collection during Post-health Screening Consultation at Polyclinics,,WANA,
2017-07-03,013-001-094-047-054,013-001-094-047,54,Penalty for HDB's Home Improvement Programme Contractors Due to Service or Quality Lapses,,WANA,
2017-07-03,013-001-094-047-055,013-001-094-047,55,Measurement of Speed of Vehicles in Assessing ERP Charges for Expressway,,WANA,
2017-07-03,013-001-094-047-056,013-001-094-047,56,Reduction of Breakdown of MRT Train Services,,WANA,
2017-07-03,013-001-094-047-057,013-001-094-047,57,Civil Lawsuits against Principals and Teachers,,WANA,
2017-07-03,013-001-094-047-058,013-001-094-047,58,Infusing Technology Subjects in Current School Education System,,WANA,
2017-07-03,013-001-094-047-059,013-001-094-047,59,Update on Review of Medisave Limit,,WANA,
2017-07-03,013-001-094-047-060,013-001-094-047,60,Singaporeans who are Eligible for Workfare Income Supplement but who are Left Out,,WANA,
2017-07-03,013-001-094-047-061,013-001-094-047,61,Daily Average Total Number of People in Singapore for Past Three Years,,WA,
2017-07-03,013-001-094-047-062,013-001-094-047,62,Measures to Assess and Maintain Stability of Singapore Financial System,,WA,
2017-07-03,013-001-094-047-063,013-001-094-047,63,Status of Civil Service's Management Support Scheme,,WA,
2017-07-03,013-001-094-047-064,013-001-094-047,64,Noise Mitigation Measures along Stretches of Central Expressway Near Residential Areas,,WA,
2017-07-03,013-001-094-047-065,013-001-094-047,65,Inclusion of Sennett Estate in Walk2Ride Programme,,WA,
2017-07-03,013-001-094-047-066,013-001-094-047,66,Minimum Safety Standards for Motor Vehicle Repairs and Modification Works,,WA,
2017-07-03,013-001-094-047-067,013-001-094-047,67,Update on National Electric Vehicle Car-sharing Scheme,,WA,
2017-07-03,013-001-094-047-068,013-001-094-047,68,Extension of Bus Service 983 to Cover Keat Hong Close,,WA,
2017-07-03,013-001-094-047-069,013-001-094-047,69,"Breakdown of Singaporean and PR Professionals, Managers and Executives in 25th and 50th-80th Percentiles of Basic and Gross Monthly Salaries",,WA,
2017-07-03,013-001-094-047-070,013-001-094-047,70,Employment Passes and S-Passes Issued to Persons Who Have Renounced Singapore Citizenship,,WA,
2017-07-03,013-001-094-047-071,013-001-094-047,71,Employment Passes and S-Passes Issued to Applicants with Certificates from Degree Mills and Unaccredited Schools,,WA,
2017-07-03,013-001-094-047-072,013-001-094-047,72,CPF Education Scheme for Part-time Diploma or Degree Courses at Approved Educational Institutions,,WA,
2017-07-03,013-001-094-047-073,013-001-094-047,73,Real and Nominal Wage Growth for Singaporeans in Each Decile for Last 10 Years,,WA,
2017-07-03,013-001-094-047-074,013-001-094-047,74,Measures to Ensure Security of Medical Records of SAF Personnel,,WA,
2017-07-03,013-001-094-047-075,013-001-094-047,75,Traffic Summonses Issued for Non-compliance of Yellow Box Rules in Past Three Years,,WA,
2017-07-03,013-001-094-047-076,013-001-094-047,76,Higher Penalties for Misleading Claims in Advertisements of Health Products and Services,,WA,
2017-07-03,013-001-094-047-077,013-001-094-047,77,Compulsory Pre-market Approval for Health Supplements,,WA,
2017-07-03,013-001-094-047-078,013-001-094-047,78,Dental Health among Pre-Primary Children,,WA,
2017-07-03,013-001-094-047-079,013-001-094-047,79,Average Waiting Time at A&E Department at Each Public Hospital,,WA,
2017-07-03,013-001-094-047-080,013-001-094-047,80,Average Waiting Time for New Appointments at Specialist Outpatient Clinics at Public Hospitals,,WA,
2017-07-03,013-001-094-047-081,013-001-094-047,81,Cause of Lapse in Use of Partially Sterilised Instruments at National Dental Centre in June 2017,,WA,
2017-07-03,013-001-094-047-082,013-001-094-047,82,Competitiveness and Health of Singapore's Wafer Fabrication and Semiconductor Industry Cluster,,WA,
2017-07-03,013-001-094-047-083,013-001-094-047,83,Cigarette and Tobacco Smuggling in Singapore,,WA,
2017-07-03,013-001-094-047-084,013-001-094-047,84,Cases of Homeless Persons Who Choose to Remain Homeless instead of Going to a Shelter,,WA,
2017-07-03,013-001-094-047-085,013-001-094-047,85,HDB Dwellers Concurrently Owning Private Residential and Commercial Properties,,WA,
2017-07-03,013-001-094-047-086,013-001-094-047,86,Sharing of Repair Cost for Water Leakage from Upper Floor Flat,,WA,
2017-07-03,013-001-094-047-087,013-001-094-047,87,Use of Community Improvement Projects Committee Funds for Construction of Bicycle Sheds and Double-tier Bicycle Racks,,WA,
2017-07-03,013-001-094-047-088,013-001-094-047,88,Conversion of Landed Properties for Student Accommodation,,WA,
2017-07-03,013-001-094-047-089,013-001-094-047,89,Allowing Private Property Owners to Purchase HDB's Two-room Flexi Flats for Owner Occupation without Need to Dispose of Private Property,,WA,
2017-07-03,013-001-094-047-090,013-001-094-047,90,Estate Upgrading Programme for Private Estates,,WA,
2017-07-03,013-001-094-047-091,013-001-094-047,91,Drowning Cases Involving Recreational Users at Public Beaches,,WA,
2017-07-03,013-001-094-047-092,013-001-094-047,92,Safeguards to Ensure Recycling Companies Adhere to Proper Recycling Protocols and Procedures,,WA,
2017-07-03,013-001-094-047-093,013-001-094-047,93,Regulations and Licensing Requirements for Trade Fairs,,WA,
2017-07-03,013-001-094-047-094,013-001-094-047,94,Indiscriminate Use of Pest Poisons by Pest Control Companies,,WA,
2017-07-03,013-001-094-047-095,013-001-094-047,95,Introduction of O-Level Computing Subject in all Secondary Schools,,WA,
2017-07-03,013-001-094-047-096,013-001-094-047,96,"Proportion of Singapore Citizens, Permanent Residents & Foreigners at Local Autonomous Universities",,WA,
2017-07-03,013-001-094-047-097,013-001-094-047,97,Measures to Ensure Students Are Relevant to Future Economy on Graduation,,WA,
2017-07-03,013-001-094-047-098,013-001-094-047,98,Steps to Retrain Workers with Requisite Skills to Secure Jobs in Next 10 Years,,WA,
2017-07-03,013-001-094-047-099,013-001-094-047,99,Students Taking Polytechnic Route to University,,WA,
