Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2018-03-02,013-001-094-064-001,013-001-094-064,1,Singaporeans' Perception of Local Brands and Products,,OA,
2018-03-02,013-001-094-064-002,013-001-094-064,2,Legal Profession (Amendment) Bill,,BI,
2018-03-02,013-001-094-064-003,013-001-094-064,3,Carbon Pricing Bill,,BI,
2018-03-02,013-001-094-064-004,013-001-094-064,4,Supplementary Estimates of Expenditure for the Financial Year 1 April 2017 to 31 March 2018,Committee of Supply – Paper Cmd 14 of 2018,OS,
2018-03-02,013-001-094-064-005,013-001-094-064,5,Estimates of Expenditure for the Financial Year 1 April 2018 to 31 March 2019,Committee of Supply – Paper Cmd 13 of 2018,OS,
2018-03-02,013-001-094-064-006,013-001-094-064,6,Committee of Supply – Head J (Ministry of Defence),,OS,
2018-03-02,013-001-094-064-007,013-001-094-064,7,Committee of Supply – Head P (Ministry of Home Affairs),,OS,
2018-03-02,013-001-094-064-008,013-001-094-064,8,Committee of Supply - Head R (Ministry of Law),,OS,
2018-03-02,013-001-094-064-009,013-001-094-064,9,Committee of Supply – Head V (Ministry of Trade and Industry),,OS,
2018-03-02,013-001-094-064-010,013-001-094-064,10,Extension of a Sitting,Motion,OS,
2018-03-02,013-001-094-064-011,013-001-094-064,11,Committee of Supply – Head V (Ministry of Trade and Industry),,OS,
2018-03-02,013-001-094-064-012,013-001-094-064,12,Committee of Supply Reporting Progress,,OS,
2018-03-02,013-001-094-064-013,013-001-094-064,13,Adjournment,,OS,
