Date,Sitting_CID,MP_Name,Attendance
2012-09-11,012-001-089-007,Mr Cedric Foo Chee Keng (Pioneer).,False
2012-09-11,012-001-089-007,Mr Goh Chok Tong (Marine Parade).,False
2012-09-11,012-001-089-007,"Mdm Halimah Yacob (Jurong), Minister of State for Community Development, Youth and Sports.",False
2012-09-11,012-001-089-007,"Mr Hawazi Daipi (Sembawang), Senior Parliamentary Secretary to the Minister for Education and Acting Minister for Manpower.",False
2012-09-11,012-001-089-007,"Mr Heng Swee Keat (Tampines), Minister for Education.",False
2012-09-11,012-001-089-007,Ms Indranee Rajah (Tanjong Pagar).,False
2012-09-11,012-001-089-007,"Mr S Iswaran (West Coast), Minister, Prime Minister's Office, Second Minister for Home Affairs and Second Minister for Trade and Industry.",False
2012-09-11,012-001-089-007,Ms Janice Koh (Nominated Member).,False
2012-09-11,012-001-089-007,Dr Lam Pin Min (Sengkang West).,False
2012-09-11,012-001-089-007,Mr Lee Kuan Yew (Tanjong Pagar).,False
2012-09-11,012-001-089-007,Mr Laurence Lien (Nominated Member).,False
2012-09-11,012-001-089-007,Mr Raymond Lim Siang Keat (East Coast).,False
2012-09-11,012-001-089-007,Miss Penny Low (Pasir Ris-Punggol).,False
2012-09-11,012-001-089-007,Mr Mah Bow Tan (Tampines).,False
2012-09-11,012-001-089-007,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence and Leader of the House.",False
2012-09-11,012-001-089-007,Ms Irene Ng Phek Hoong (Tampines).,False
2012-09-11,012-001-089-007,"Mr K Shanmugam (Nee Soon), Minister for Foreign Affairs and Minister for Law.",False
2012-09-11,012-001-089-007,"Mr Sam Tan Chin Siong (Radin Mas), Senior Parliamentary Secretary to the Minister for Foreign Affairs and Acting Minister for Community Development, Youth and Sports.",False
2012-09-11,012-001-089-007,"Mr Teo Ser Luck (Pasir Ris-Punggol), Minister of State for Trade and Industry.",False
2012-09-11,012-001-089-007,Mr Yee Jenn Jong (Non-Constituency Member).,False
2012-09-11,012-001-089-007,Mr Alvin Yeo (Chua Chu Kang).,False
2012-09-11,012-001-089-007,Mr SPEAKER (Mr Michael Palmer (Punggol East)). ,True
2012-09-11,012-001-089-007,Mr Ang Hin Kee (Ang Mo Kio). ,True
2012-09-11,012-001-089-007,Mr Ang Wei Neng (Jurong). ,True
2012-09-11,012-001-089-007,Mr Baey Yam Keng (Tampines). ,True
2012-09-11,012-001-089-007,"Mr Chan Chun Sing (Tanjong Pagar), Acting Minister for Community Development, Youth and Sports and Senior Minister of State for Defence. ",True
2012-09-11,012-001-089-007,Mr Chen Show Mao (Aljunied). ,True
2012-09-11,012-001-089-007,Dr Chia Shi-Lu (Tanjong Pagar). ,True
2012-09-11,012-001-089-007,Mrs Lina Chiam (Non-Constituency Member). ,True
2012-09-11,012-001-089-007,"Mr Charles Chong (Joo Chiat), Deputy Speaker. ",True
2012-09-11,012-001-089-007,Mr Christopher de Souza (Holland-Bukit Timah). ,True
2012-09-11,012-001-089-007,Mr R Dhinakaran (Nominated Member). ,True
2012-09-11,012-001-089-007,Ms Faizah Jamal (Nominated Member). ,True
2012-09-11,012-001-089-007,Mr Nicholas Fang (Nominated Member). ,True
2012-09-11,012-001-089-007,Assoc Prof Fatimah Lateef (Marine Parade). ,True
2012-09-11,012-001-089-007,Mr Arthur Fong (West Coast). ,True
2012-09-11,012-001-089-007,Ms Foo Mee Har (West Coast). ,True
