Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2015-07-13,012-002-093-020-001,012-002-093-020,1,Formation of Electoral Boundaries Review Committee,,OA,
2015-07-13,012-002-093-020-002,012-002-093-020,2,Requirement for Employers to Consider Qualified Singaporeans before Applying for Employment Pass for Foreigners,,OA,
2015-07-13,012-002-093-020-003,012-002-093-020,3,Lessons from Sabah Earthquake Tragedy,,OA,
2015-07-13,012-002-093-020-004,012-002-093-020,4,Drop in Job Growth in First Quarter of 2015,,OA,
2015-07-13,012-002-093-020-005,012-002-093-020,5,Statement of Account for Subsidies under Community Health Assist Scheme,,OA,
2015-07-13,012-002-093-020-006,012-002-093-020,6,Nationwide Emergency Preparedness Exercise to Deal with MERS ,,OA,
2015-07-13,012-002-093-020-007,012-002-093-020,7,"Complaints over Quality of Design, Build and Sell Scheme (DBSS) Flats",,OA,
2015-07-13,012-002-093-020-008,012-002-093-020,8,Security Measures for Shangri-La Dialogue,,OA,
2015-07-13,012-002-093-020-009,012-002-093-020,9,Sabah Earthquake,Statement by Minister for Education,OS,
2015-07-13,012-002-093-020-010,012-002-093-020,10,Organised Crime Bill,,BI,
2015-07-13,012-002-093-020-011,012-002-093-020,11,Asian Infrastructure Investment Bank Bill,,BI,
2015-07-13,012-002-093-020-012,012-002-093-020,12,Employment (Amendment) Bill,,BI,
2015-07-13,012-002-093-020-013,012-002-093-020,13,Silver Support Scheme Bill,,BI,
2015-07-13,012-002-093-020-014,012-002-093-020,14,Human Biomedical Research Bill,,BI,
2015-07-13,012-002-093-020-015,012-002-093-020,15,Bus Services Industry Bill,,BI,
2015-07-13,012-002-093-020-016,012-002-093-020,16,Public Transport Council (Amendment) Bill,,BI,
2015-07-13,012-002-093-020-017,012-002-093-020,17,Civil Aviation Authority of Singapore (Amendment) Bill,,BI,
2015-07-13,012-002-093-020-018,012-002-093-020,18,Constitution of the Republic of Singapore (Amendment) Bill,,BP,
2015-07-13,012-002-093-020-019,012-002-093-020,19,Financial Advisers (Amendment) Bill,,BP,
2015-07-13,012-002-093-020-020,012-002-093-020,20,Insurance (Amendment) Bill,,BP,
2015-07-13,012-002-093-020-021,012-002-093-020,21,Bankruptcy (Amendment) Bill,,BP,
2015-07-13,012-002-093-020-022,012-002-093-020,22,Adjournment of Debate,,OS,
2015-07-13,012-002-093-020-023,012-002-093-020,23,Adjournment,,OS,
2015-07-13,012-002-093-020-024,012-002-093-020,24,Safety and Security Protocols when Police Escorts Persons in Custody at Hospitals,,WANA,
2015-07-13,012-002-093-020-025,012-002-093-020,25,Cost and Benefits of ABC Waters Programme,,WANA,
2015-07-13,012-002-093-020-026,012-002-093-020,26,New Features for Rat Attack Programme to Support Community Measures to Prevent Infestation of Rats,,WANA,
2015-07-13,012-002-093-020-027,012-002-093-020,27,Relocation of New Junior College Originally Planned at Bishan-Ang Mo Kio Area,,WANA,
2015-07-13,012-002-093-020-028,012-002-093-020,28,Waiver of National Examination Fees for Private Candidates and Those Making Second and Subsequent Attempts,,WANA,
2015-07-13,012-002-093-020-029,012-002-093-020,29,Impact of Supply of Food and Beverages Outlets on Manpower Demand,,WANA,
2015-07-13,012-002-093-020-030,012-002-093-020,30,Traffic Congestion in Jurong East as New Developments Open,,WANA,
2015-07-13,012-002-093-020-031,012-002-093-020,31,Effectiveness of CCTV System in Differentiating between Illegal Parking and Dropping-off of Taxi Passengers,,WANA,
2015-07-13,012-002-093-020-032,012-002-093-020,32,Contingency Plans in Event of Sensitive Information Leakage,,WANA,
2015-07-13,012-002-093-020-033,012-002-093-020,33,Singapore's Membership in the Asian Infrastructure Investment Bank,,WANA,
2015-07-13,012-002-093-020-034,012-002-093-020,34,Deterring Cross-border Human Trafficking in ASEAN,,WANA,
2015-07-13,012-002-093-020-035,012-002-093-020,35,Regulating Debt Collection by Licensed Moneylenders,,WANA,
2015-07-13,012-002-093-020-036,012-002-093-020,36,Waiving Cost of Executing Writ of Seizure and Sale for Low-income Singaporeans,,WANA,
2015-07-13,012-002-093-020-037,012-002-093-020,37,Crowd Control Measures at Sports Hub,,WANA,
2015-07-13,012-002-093-020-038,012-002-093-020,38,Appointment of Deputies for Persons Deemed to Have Lost Mental Capacity,,WANA,
2015-07-13,012-002-093-020-039,012-002-093-020,39,Gini Coefficient Trend Line on Income Distribution that includes Foreigners,,WANA,
2015-07-13,012-002-093-020-040,012-002-093-020,40,Assessment of Productivity Performance of Food and Accommodation Services Sector,,WANA,
2015-07-13,012-002-093-020-041,012-002-093-020,41,Increasing Annual Cap for Caregiver Training Grant,,WANA,
2015-07-13,012-002-093-020-042,012-002-093-020,42,Long Working Hours for Housemen on Night Shifts,,WANA,
2015-07-13,012-002-093-020-043,012-002-093-020,43,Creating Job Opportunities for PMETs through Place-and-Train Programmes,,WANA,
2015-07-13,012-002-093-020-044,012-002-093-020,44,Employers who Pay CPF Contributions for Phantom Local Workers,,WANA,
2015-07-13,012-002-093-020-045,012-002-093-020,45,Changes to Land Use Plan for Parcels Surrounding Recently Sold or Completed BTO Flats,,WANA,
2015-07-13,012-002-093-020-046,012-002-093-020,46,Removing Income Eligibility Criteria for Married Couples to Purchase HDB Resale Flats near Parents,,WANA,
2015-07-13,012-002-093-020-047,012-002-093-020,47,Noise Barriers for Residential Areas near MRT Tracks,,WANA,
2015-07-13,012-002-093-020-048,012-002-093-020,48,Noise Barriers along Roads and Traffic Junctions,,WANA,
2015-07-13,012-002-093-020-049,012-002-093-020,49,Government Support for NWC Recommendations for Low-wage Outsourced Workers,,WANA,
2015-07-13,012-002-093-020-050,012-002-093-020,50,Retraction of Art Grant Monies,,WANA,
2015-07-13,012-002-093-020-051,012-002-093-020,51,Determining Whether Artistic Work Undermines Legitimacy of Public Institutions or Threaten National Security/Stability,,WANA,
2015-07-13,012-002-093-020-052,012-002-093-020,52,Waiting Time for Assessment of Children and Youths with Disabilities,,WANA,
2015-07-13,012-002-093-020-053,012-002-093-020,53,Environmental Surveillance and Air Quality Readings at Industrial Estates near Residential Areas,,WANA,
2015-07-13,012-002-093-020-054,012-002-093-020,54,Possibility of Singapore being Hit by Major Earth Tremor,,WANA,
2015-07-13,012-002-093-020-055,012-002-093-020,55,Length of Stay for Foreign Students Given Tuition Grants to Study in Singapore,,WANA,
2015-07-13,012-002-093-020-056,012-002-093-020,56,Rights of Freelance Workers in Singapore,,WANA,
2015-07-13,012-002-093-020-057,012-002-093-020,57,Revising Eligibility Criteria to Move Unsold Executive Condominium Units,,WANA,
2015-07-13,012-002-093-020-058,012-002-093-020,58,Heavy Vehicle Parking Facilities Managed by Private Operators,,WANA,
2015-07-13,012-002-093-020-059,012-002-093-020,59,Noise Generated by Low-flying Commercial and Military Aircraft near Seletar Airport,,WANA,
2015-07-13,012-002-093-020-060,012-002-093-020,60,Progressive Wage Model Requirement for Government Unarmed Security Contracts,,WANA,
2015-07-13,012-002-093-020-061,012-002-093-020,61,Dedicated Ambulance for Jurong Island,,WANA,
2015-07-13,012-002-093-020-062,012-002-093-020,62,Emergency Services Vehicles Access at Residential Estates,,WANA,
2015-07-13,012-002-093-020-063,012-002-093-020,63,Maternity Leave for Single Working Mothers,,WANA,
2015-07-13,012-002-093-020-064,012-002-093-020,64,Considerations when Installing CCTV to Deter High-rise Littering,,WANA,
2015-07-13,012-002-093-020-065,012-002-093-020,65,Base Score for International Students on Singapore Government Scholarships,,WANA,
2015-07-13,012-002-093-020-066,012-002-093-020,66,Sale of HDB Flats upon Full Settlement of Mortgage,,WANA,
2015-07-13,012-002-093-020-067,012-002-093-020,67,Ensuring Even Standards between Taxi and Private Drivers,,WANA,
2015-07-13,012-002-093-020-068,012-002-093-020,68,Effectiveness of Misuse of Drugs Act Amendments in Disrupting Trafficking,,WANA,
2015-07-13,012-002-093-020-069,012-002-093-020,69,Pigeon Problem in Sembawang Drive,,WANA,
2015-07-13,012-002-093-020-070,012-002-093-020,70,Pruning Guidelines for Trees in Public Spaces,,WANA,
2015-07-13,012-002-093-020-071,012-002-093-020,71,Improving Design of Service Yards in HDB Flats,,WANA,
2015-07-13,012-002-093-020-072,012-002-093-020,72,Rebates on Service and Conservancy Charges for Yuhua Residents Involved in Green and Energy-saving Initiatives,,WANA,
2015-07-13,012-002-093-020-073,012-002-093-020,73,Balancing Needs of Conservationists and Recreational Visitors at Nature Reserves,,WANA,
2015-07-13,012-002-093-020-074,012-002-093-020,74,Location of Construction Staging Site near Residential Area in Tanjong Rhu,,WANA,
2015-07-13,012-002-093-020-075,012-002-093-020,75,BTO Flats to be Built in 2016,,WANA,
2015-07-13,012-002-093-020-076,012-002-093-020,76,Licensed Fund Managers Exempted from Capital Markets Services Licence Requirement,,WA,
2015-07-13,012-002-093-020-077,012-002-093-020,77,Number of Individuals Declared Bankrupt Due to Credit Card Debt,,WA,
2015-07-13,012-002-093-020-078,012-002-093-020,78,Statistics on Relationship Profile of Permanent Residents,,WA,
2015-07-13,012-002-093-020-079,012-002-093-020,79,SCDF's Emergency Response Plans for Kovan/Hillside/Rosyth and Serangoon Gardens,,WA,
2015-07-13,012-002-093-020-080,012-002-093-020,80,Citizenship for PRs with Singaporean Children and Grandchildren,,WA,
2015-07-13,012-002-093-020-081,012-002-093-020,81,Status of Proceedings Relating to Murder of Two Persons in Vicinity of Hillside/Kovan in July 2013,,WA,
2015-07-13,012-002-093-020-082,012-002-093-020,82,Statistics on Listed and Non-listed Private Firms Found Non-compliant in Annual Filing of Accounts,,WA,
2015-07-13,012-002-093-020-083,012-002-093-020,83,Number of Limited Partnerships Registered under Limited Partnerships Act,,WA,
2015-07-13,012-002-093-020-084,012-002-093-020,84,Prospect and Implications of Prolonged Deflation for Singapore,,WA,
2015-07-13,012-002-093-020-085,012-002-093-020,85,Approved Purpose-built Dormitories for Foreign Workers in Services Sector,,WA,
2015-07-13,012-002-093-020-086,012-002-093-020,86,Employers Who Violate the Employment Act,,WA,
2015-07-13,012-002-093-020-087,012-002-093-020,87,Nexus between Income Earned and Attendance at Continuing Education & Training (CET) Courses,,WA,
2015-07-13,012-002-093-020-088,012-002-093-020,88,Provision of Common Public Waste Collection Points in Future Urban Planning,,WA,
2015-07-13,012-002-093-020-089,012-002-093-020,89,Purchase of Resale HDB Flats by Private Property Owners,,WA,
2015-07-13,012-002-093-020-090,012-002-093-020,90,Disbursement of Community Improvement Projects Committee (CIPC) Funding to Town Councils,,WA,
2015-07-13,012-002-093-020-091,012-002-093-020,91,Conserving Flats in Dakota Crescent,,WA,
2015-07-13,012-002-093-020-092,012-002-093-020,92,Abuse of Rooftop Gardens in HDB Estates,,WA,
2015-07-13,012-002-093-020-093,012-002-093-020,93,Singapore's Preparedness for Return of El Nino Weather Conditions,,WA,
2015-07-13,012-002-093-020-094,012-002-093-020,94,Plans to Help Long-term Hawker Stall Tenants of Current Landlords before Expiry of Hawker Centre Lease and Its Return to NEA,,WA,
2015-07-13,012-002-093-020-095,012-002-093-020,95,Proposed Building of Hawker Centres in Bukit Batok and Choa Chu Kang,,WA,
2015-07-13,012-002-093-020-096,012-002-093-020,96,Measures to Conserve Environment,,WA,
2015-07-13,012-002-093-020-097,012-002-093-020,97,Rohingya Situation in Myanmar,,WA,
2015-07-13,012-002-093-020-098,012-002-093-020,98,Speculative Invoicing,,WA,
2015-07-13,012-002-093-020-099,012-002-093-020,99,Steps to Create Greater Public Awareness of Heat-related Illnesses with Onset of Hotter and Drier Weather,,WA,
2015-07-13,012-002-093-020-100,012-002-093-020,100,Funding for Cancer Research in Singapore,,WA,
2015-07-13,012-002-093-020-101,012-002-093-020,101,Mitigating Price of Quota Premiums for Motorcycle Owners,,WA,
2015-07-13,012-002-093-020-102,012-002-093-020,102,Cancellation or Non-renewal of Registration of Private Education Institutions by Council for Private Education,,WA,
2015-07-13,012-002-093-020-103,012-002-093-020,103,Scholarships Awarded by Ministries to International Students for Undergraduate Studies at Local Universities,,WA,
