Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2021-08-03,014-001-095-036-021,014-001-095-036,21,Commemorating 200 Years of the Singapore Police Force,Motion,OS,
2021-08-03,014-001-095-036-022,014-001-095-036,22,Empowering Women,Motion,OS,
2021-08-03,014-001-095-036-023,014-001-095-036,23,Exempted Business,,OS,
2021-08-03,014-001-095-036-024,014-001-095-036,24,Empowering Women,Motion,OS,
2021-08-03,014-001-095-036-025,014-001-095-036,25,Clarification by Member,,OS,
2021-08-03,014-001-095-036-026,014-001-095-036,26,Empowering Women,Motion,OS,
2021-08-03,014-001-095-036-027,014-001-095-036,27,Adjournment,,OS,
2021-08-03,014-001-095-036-028,014-001-095-036,28,"Nurturing a Thriving, Innovative and Sustainable Hawker Industry as a Cornerstone of Singaporean Culture",,OS,
2021-08-03,014-001-095-036-029,014-001-095-036,29,Pegging Temasek Holding’s Performance to Performance of Broad-based Market Indices,,WANA,
2021-08-03,014-001-095-036-030,014-001-095-036,30,Reduction of Marine Debris in Regional Action Plan under ASEAN Framework of Action on Marine Debris,,WANA,
2021-08-03,014-001-095-036-031,014-001-095-036,31,Singapore's Efforts in De-escalation of Tension in Israel and Palestinian Territories,,WANA,
2021-08-03,014-001-095-036-032,014-001-095-036,32,Carbon Emission Targets for Companies Owned by Government Investment Entities,,WANA,
2021-08-03,014-001-095-036-033,014-001-095-036,33,Employers Receiving Kickbacks from Migrant Workers,,WANA,
2021-08-03,014-001-095-036-034,014-001-095-036,34,Requests for Removal of Bee Hives,,WANA,
2021-08-03,014-001-095-036-035,014-001-095-036,35,Proposal to Distribute Still-functional Fitness Trackers Purchased for National Steps Challenge,,WANA,
2021-08-03,014-001-095-036-036,014-001-095-036,36,Proportion of Grant Applications Approved by National Research Foundation with Unanimous Agreement by Review Panelists over Past Three Years,,WA,
2021-08-03,014-001-095-036-037,014-001-095-036,37,Conducting Joint Patrols with Indonesia in View of Increased Piracy or Armed Sea Robbery Incidents in Eastbound Lane of Traffic Separation Scheme,,WA,
2021-08-03,014-001-095-036-038,014-001-095-036,38,Data on Canings Administered by Singapore Prison Service without Judicial Sentencing over Past 10 Years,,WA,
2021-08-03,014-001-095-036-039,014-001-095-036,39,Separate Licences for Family Karaoke Operators from Other Nightlife-oriented Operators,,WA,
2021-08-03,014-001-095-036-040,014-001-095-036,40,Synchronisation of Recent Operation to Shut down F&B Businesses Pivoting from Nightlife Establishments,,WA,
2021-08-03,014-001-095-036-041,014-001-095-036,41,Number of Reports filed by Public through i-Witness that Aided Ongoing Police Investigations,,WA,
2021-08-03,014-001-095-036-042,014-001-095-036,42,Number of Male and Female Prison Inmates with Children under Age of Seven and 18 Respectively,,WA,
2021-08-03,014-001-095-036-043,014-001-095-036,43,Non-imposition of Death Penalty on Individuals under Age of 16,,WA,
2021-08-03,014-001-095-036-044,014-001-095-036,44,Adoption Rate of Solar Photovoltaic Systems in Private Residential Estates and Condominiums,,WA,
2021-08-03,014-001-095-036-045,014-001-095-036,45,High-Risk Industries Allowed to Pivot during COVID-19 Situation and Efforts to Mitigate Risks,,WA,
2021-08-03,014-001-095-036-046,014-001-095-036,46,Electric Vehicle Common Charger Grant for Condominiums and Private Apartments with Less than 100 Parking Lots,,WA,
2021-08-03,014-001-095-036-047,014-001-095-036,47,HDB Blocks Found Not Amenable to Deployment of Surveillance Cameras for Detection of High-rise Littering,,WA,
2021-08-03,014-001-095-036-048,014-001-095-036,48,Profile of Safe Distancing Ambassadors Deployed across Singapore since April 2020 and Venues of Deployment,,WA,
2021-08-03,014-001-095-036-049,014-001-095-036,49,Eligibility of Nightlife Businesses Pivoting to Other Industries for Jobs Support Scheme and Funds Disbursed,,WA,
2021-08-03,014-001-095-036-050,014-001-095-036,50,Continued Scrutiny by Auditor-General's Office on Accountant-General's Department's IT Security Controls over Most Privileged Operating System User Account,,WA,
2021-08-03,014-001-095-036-051,014-001-095-036,51,Percentage of Working Parents Using Both Days of Extended Childcare Leave Each Year in Past Five Years,,WA,
2021-08-03,014-001-095-036-052,014-001-095-036,52,Plans to Increase Take-up Rate of Caregivers Training Grant and Widen Support for Carers Supporting Elderly or Sick Family Members,,WA,
2021-08-03,014-001-095-036-053,014-001-095-036,53,Reducing Burnout Rates and Ensuring Mental Well-being of Junior Doctors in Public Healthcare System after Unprecedented Public Health Crisis,,WA,
2021-08-03,014-001-095-036-054,014-001-095-036,54,Progress of Planned Rollout of 5G Network to Half of Country by 2022,,WA,
2021-08-03,014-001-095-036-055,014-001-095-036,55,Number of Repossession Notices Issued by HDB in Last Five Years for Owners' Non-compliance with Court Orders for Transfer or Sale of Flat upon Divorce,,WA,
2021-08-03,014-001-095-036-056,014-001-095-036,56,Compensation by Government Agencies to Construction Firms for Full Price Fluctuations for Materials Used in Construction Projects,,WA,
2021-08-03,014-001-095-036-057,014-001-095-036,57,Statistics on Current Number of Licensed Swimming Pools in Singapore and Those with Lifeguards on Duty,,WA,
2021-08-03,014-001-095-036-058,014-001-095-036,58,Number Working in COVID-19-related Short-term Roles Taking up Retraining Programmes and Matched to Other Roles,,WA,
