Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2018-05-17,013-002-094-076-001,013-002-094-076,1,Committee of Selection and Estimates Committee,Announcement by Speaker,OS,
2018-05-17,013-002-094-076-002,013-002-094-076,2,Deposit Insurance and Policy Owners' Protection Schemes (Amendment) Bill,,BI,
2018-05-17,013-002-094-076-003,013-002-094-076,3,Tokyo Convention (Amendment) Bill,,BI,
2018-05-17,013-002-094-076-004,013-002-094-076,4,Small Claims Tribunals (Amendment) Bill,,BI,
2018-05-17,013-002-094-076-005,013-002-094-076,5,Intellectual Property (Border Enforcement) Bill,,BI,
2018-05-17,013-002-094-076-006,013-002-094-076,6,Singapore Tourism (Cess Collection) (Amendment) Bill,,BI,
2018-05-17,013-002-094-076-007,013-002-094-076,7,Customs (Amendment) Bill,,BI,
2018-05-17,013-002-094-076-008,013-002-094-076,8,Ministerial Statement,Suspension of Standing Orders,OS,
2018-05-17,013-002-094-076-009,013-002-094-076,9,National Service Training Deaths,Statement by Minister for Defence,OS,
2018-05-17,013-002-094-076-010,013-002-094-076,10,Debate on President's Address,Fourth allotted day,OS,
2018-05-17,013-002-094-076-011,013-002-094-076,11,Extension of a Sitting,,OS,
2018-05-17,013-002-094-076-012,013-002-094-076,12,Debate on President's Address,Fourth allotted day,OS,
2018-05-17,013-002-094-076-013,013-002-094-076,13,Adjournment of Debate ,,OS,
