Date,Sitting_CID,MP_Name,Attendance
2017-03-08,013-001-094-041,Mdm SPEAKER (Mdm Halimah Yacob (Marsiling-Yew Tee)).,True
2017-03-08,013-001-094-041,"Mr Amrin Amin (Sembawang), Parliamentary Secretary to the Minister for Home Affairs.",True
2017-03-08,013-001-094-041,Mr Ang Hin Kee (Ang Mo Kio).,True
2017-03-08,013-001-094-041,Mr Ang Wei Neng (Jurong).,True
2017-03-08,013-001-094-041,"Mr Baey Yam Keng (Tampines), Parliamentary Secretary to the Minister for Culture, Community and Youth.",True
2017-03-08,013-001-094-041,"Mr Chan Chun Sing (Tanjong Pagar), Minister, Prime Minister's Office and Government Whip.",True
2017-03-08,013-001-094-041,Miss Cheryl Chan Wei Ling (Fengshan).,True
2017-03-08,013-001-094-041,"Mr Chee Hong Tat (Bishan-Toa Payoh), Minister of State for Communications and Information and Health.",True
2017-03-08,013-001-094-041,Mr Chen Show Mao (Aljunied).,True
2017-03-08,013-001-094-041,Miss Cheng Li Hui (Tampines).,True
2017-03-08,013-001-094-041,Dr Chia Shi-Lu (Tanjong Pagar).,True
2017-03-08,013-001-094-041,Ms Chia Yong Yong (Nominated Member).,True
2017-03-08,013-001-094-041,"Mr Charles Chong (Punggol East), Deputy Speaker.",True
2017-03-08,013-001-094-041,Mr Chong Kee Hiong (Bishan-Toa Payoh).,True
2017-03-08,013-001-094-041,Mr Desmond Choo (Tampines).,True
2017-03-08,013-001-094-041,Mr Thomas Chua Kee Seng (Nominated Member).,True
2017-03-08,013-001-094-041,Mr Darryl David (Ang Mo Kio).,True
2017-03-08,013-001-094-041,Mr Christopher de Souza (Holland-Bukit Timah).,True
2017-03-08,013-001-094-041,Assoc Prof Fatimah Lateef (Marine Parade).,True
2017-03-08,013-001-094-041,Mr Cedric Foo Chee Keng (Pioneer).,True
2017-03-08,013-001-094-041,Ms Foo Mee Har (West Coast).,True
2017-03-08,013-001-094-041,"Ms Grace Fu Hai Yien (Yuhua), Minister for Culture, Community and Youth and Leader of the House.",True
2017-03-08,013-001-094-041,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health.",True
2017-03-08,013-001-094-041,Mr Gan Thiam Poh (Ang Mo Kio).,True
2017-03-08,013-001-094-041,Mr Ganesh Rajaram (Nominated Member).,True
2017-03-08,013-001-094-041,Mr Goh Chok Tong (Marine Parade).,True
2017-03-08,013-001-094-041,Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member).,True
2017-03-08,013-001-094-041,"Mr Heng Chee How (Jalan Besar), Senior Minister of State, Prime Minister's Office.",True
2017-03-08,013-001-094-041,"Mr Heng Swee Keat (Tampines), Minister for Finance.",True
2017-03-08,013-001-094-041,"Ms Indranee Rajah (Tanjong Pagar), Senior Minister of State for Finance and Law.",True
2017-03-08,013-001-094-041,Dr Intan Azura Mokhtar (Ang Mo Kio).,True
2017-03-08,013-001-094-041,"Mr S Iswaran (West Coast), Minister for Trade and Industry (Industry).",True
2017-03-08,013-001-094-041,"Dr Janil Puthucheary (Pasir Ris-Punggol), Minister of State for Communications and Information and Education.",True
2017-03-08,013-001-094-041,"Mr Khaw Boon Wan (Sembawang), Coordinating Minister for Infrastructure and Minister for Transport.",True
2017-03-08,013-001-094-041,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Health and the Environment and Water Resources.",True
2017-03-08,013-001-094-041,"Dr Koh Poh Koon (Ang Mo Kio), Minister of State for National Development and Trade and Industry.",True
2017-03-08,013-001-094-041,Mr Kok Heng Leun (Nominated Member).,True
2017-03-08,013-001-094-041,Ms Kuik Shiao-Yin (Nominated Member).,True
2017-03-08,013-001-094-041,Mr Kwek Hian Chuan Henry (Nee Soon).,True
2017-03-08,013-001-094-041,"Dr Lam Pin Min (Sengkang West), Minister of State for Health.",True
2017-03-08,013-001-094-041,Er Dr Lee Bee Wah (Nee Soon).,True
2017-03-08,013-001-094-041,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister.",True
2017-03-08,013-001-094-041,Mr Lee Yi Shyan (East Coast).,True
2017-03-08,013-001-094-041,Mr Liang Eng Hwa (Holland-Bukit Timah).,True
2017-03-08,013-001-094-041,"Mr Lim Biow Chuan (Mountbatten), Deputy Speaker.",True
2017-03-08,013-001-094-041,"Mr Lim Swee Say (East Coast), Minister for Manpower.",True
2017-03-08,013-001-094-041,Ms Sylvia Lim (Aljunied).,True
2017-03-08,013-001-094-041,Dr Lim Wee Kiak (Sembawang).,True
2017-03-08,013-001-094-041,Mr Low Thia Khiang (Aljunied).,True
2017-03-08,013-001-094-041,"Ms Low Yen Ling (Chua Chu Kang), Parliamentary Secretary to the Ministers for Trade and Industry and Ministers for Education.",True
2017-03-08,013-001-094-041,"Mr Masagos Zulkifli B M M (Tampines), Minister for the Environment and Water Resources.",True
2017-03-08,013-001-094-041,"Dr Mohamad Maliki Bin Osman (East Coast), Senior Minister of State for Defence and Foreign Affairs.",True
2017-03-08,013-001-094-041,Mr Muhamad Faisal Bin Abdul Manap (Aljunied).,True
2017-03-08,013-001-094-041,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Parliamentary Secretary to the Minister for Social and Family Development and Ministers for Education.",True
2017-03-08,013-001-094-041,Mr Murali Pillai (Bukit Batok).,True
2017-03-08,013-001-094-041,Dr Lily Neo (Jalan Besar).,True
2017-03-08,013-001-094-041,"Mr Ng Chee Meng (Pasir Ris-Punggol), Minister for Education (Schools) and Second Minister for Transport.",True
2017-03-08,013-001-094-041,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence.",True
2017-03-08,013-001-094-041,Mr Louis Ng Kok Kwang (Nee Soon).,True
2017-03-08,013-001-094-041,Mr Ong Teng Koon (Marsiling-Yew Tee).,True
2017-03-08,013-001-094-041,"Mr Ong Ye Kung (Sembawang), Minister for Education (Higher Education and Skills) and Second Minister for Defence.",True
2017-03-08,013-001-094-041,Ms Joan Pereira (Tanjong Pagar).,True
2017-03-08,013-001-094-041,Mr Leon Perera (Non-Constituency Member).,True
2017-03-08,013-001-094-041,Ms Denise Phua Lay Peng (Jalan Besar).,True
2017-03-08,013-001-094-041,Mr Png Eng Huat (Hougang).,True
2017-03-08,013-001-094-041,Mr Pritam Singh (Aljunied).,True
2017-03-08,013-001-094-041,Ms Rahayu Mahzam (Jurong).,True
2017-03-08,013-001-094-041,Mr Saktiandi Supaat (Bishan-Toa Payoh).,True
2017-03-08,013-001-094-041,Mr Sitoh Yih Pin (Potong Pasir).,True
2017-03-08,013-001-094-041,Ms Sun Xueling (Pasir Ris-Punggol).,True
2017-03-08,013-001-094-041,"Mr Sam Tan Chin Siong (Radin Mas), Minister of State, Prime Minister's Office and Minister of State for Manpower and Deputy Government Whip.",True
2017-03-08,013-001-094-041,"Mr Tan Chuan-Jin (Marine Parade), Minister for Social and Family Development.",True
2017-03-08,013-001-094-041,Mr Dennis Tan Lip Fong (Non-Constituency Member).,True
2017-03-08,013-001-094-041,Assoc Prof Randolph Tan (Nominated Member).,True
2017-03-08,013-001-094-041,Ms Jessica Tan Soon Neo (East Coast).,True
2017-03-08,013-001-094-041,Dr Tan Wu Meng (Jurong).,True
2017-03-08,013-001-094-041,Mr Patrick Tay Teck Guan (West Coast).,True
