Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2023-02-27,014-001-095-087-001,014-001-095-087,1,Data on Funds Utilised for Singapore Global Network Funding Programme,,OA,
2023-02-27,014-001-095-087-002,014-001-095-087,2,Plain Language Legislation for Clarity and Accessibility,,OA,
2023-02-27,014-001-095-087-003,014-001-095-087,3,Distinction between Social and Illegal Carpooling,,OA,
2023-02-27,014-001-095-087-004,014-001-095-087,4,Criminal Offences Arising from Illegal Carpooling,,OA,
2023-02-27,014-001-095-087-005,014-001-095-087,5,Data on HDB Blocks Above 30 Years Old Selected for Home Improvement Programme,,OA,
2023-02-27,014-001-095-087-006,014-001-095-087,6,Considerations for Siting Sports Stadium within Housing Estate,,OA,
2023-02-27,014-001-095-087-007,014-001-095-087,7,Balance in MediSave Amounts Following Death of CPF Account Holders,,OA,
2023-02-27,014-001-095-087-008,014-001-095-087,8,Correlation between Tightening of Foreign Worker Quotas and Hiring of Singaporeans at Higher Pay,,OA,
2023-02-27,014-001-095-087-009,014-001-095-087,9,Supplementary Estimates of Expenditure for the Financial Year 1 April 2022 to 31 March 2023,Committee of Supply – Paper Cmd 21 of 2023,OS,
2023-02-27,014-001-095-087-010,014-001-095-087,10,Clarification by Minister of State for Trade and Industry ,,OS,
2023-02-27,014-001-095-087-011,014-001-095-087,11,Estimates of Expenditure for the Financial Year 1 April 2023 to 31 March 2024,Committee of Supply – Paper Cmd 20 of 2023,OS,
2023-02-27,014-001-095-087-012,014-001-095-087,12,Committee of Supply – Head J (Ministry of Defence),A safe and secure nation in turbulent times,OS,
2023-02-27,014-001-095-087-013,014-001-095-087,13,Committee of Supply – Head N (Ministry of Foreign Affairs),A safe and secure nation in turbulent times,OS,
2023-02-27,014-001-095-087-014,014-001-095-087,14,Committee of Supply – Head P (Ministry of Home Affairs),A safe and secure nation in turbulent times,OS,
2023-02-27,014-001-095-087-015,014-001-095-087,15,Committee of Supply – Head R (Ministry of Law) ,A safe and secure nation in turbulent times,OS,
2023-02-27,014-001-095-087-016,014-001-095-087,16,Committee of Supply – Head E (Judicature),A safe and secure nation in turbulent times,OS,
2023-02-27,014-001-095-087-017,014-001-095-087,17,Committee of Supply Reporting Progress,,OS,
2023-02-27,014-001-095-087-018,014-001-095-087,18,Clarification by Minister of State for Home Affairs,,OS,
2023-02-27,014-001-095-087-019,014-001-095-087,19,Adjournment,,OS,
2023-02-27,014-001-095-087-020,014-001-095-087,20,"Reasons for Unsuccessful Applications for Long-Term Visit Passes, Permanent Residency and Singapore Citizenship",,WA,
2023-02-27,014-001-095-087-021,014-001-095-087,21,Central Fire Alarm System for All HDB Blocks,,WA,
2023-02-27,014-001-095-087-022,014-001-095-087,22,Update on Proposed Flying Taxi Service since Joint Trial in 2019,,WA,
2023-02-27,014-001-095-087-023,014-001-095-087,23,Plans for Waste Disposal after Semakau Landfill is Fully Filled,,WA,
2023-02-27,014-001-095-087-024,014-001-095-087,24,Take-up of Full Two Weeks of Government-paid Paternity Leave by Eligible Fathers,,WA,
2023-02-27,014-001-095-087-025,014-001-095-087,25,Publication of Findings of Investigation into Individual Allegedly Promulgating Deviant Teachings,,WA,
2023-02-27,014-001-095-087-026,014-001-095-087,26,Dentists Specialising in Geriatric Dental Services in Public Healthcare System,,WA,
2023-02-27,014-001-095-087-027,014-001-095-087,27,"Cost Savings from Removing Reward Milestones in National Steps Challenge for Clocking 7,500 and 10,000 Daily Cumulative Steps",,WA,
2023-02-27,014-001-095-087-028,014-001-095-087,28,Inclusion of Generic Emtricitabine and Tenofovir Disoproxil Fumarate in Standard Drugs List,,WA,
2023-02-27,014-001-095-087-029,014-001-095-087,29,Deaths Attributable to Second-hand Smoke in Recent Years,,WA,
2023-02-27,014-001-095-087-030,014-001-095-087,30,Dog Deaths at Dog Farms and Pet Shops and Top Three Causes,,WA,
2023-02-27,014-001-095-087-031,014-001-095-087,31,Public Transport Vouchers Disbursed on Letters Bearing Letterheads of Citizens' Consultative Committees,,WA,
2023-02-27,014-001-095-087-032,014-001-095-087,32,Use of Official Names for Public Holidays in Public Communications,,WA,
