Date,Sitting_CID,MP_Name,Attendance
2015-08-18,012-002-093-023,Mdm SPEAKER (Mdm Halimah Yacob (Jurong)).,True
2015-08-18,012-002-093-023,Mr Ang Hin Kee (Ang Mo Kio).,True
2015-08-18,012-002-093-023,Mr Ang Wei Neng (Jurong).,True
2015-08-18,012-002-093-023,Mr Baey Yam Keng (Tampines).,True
2015-08-18,012-002-093-023,"Mr Chan Chun Sing (Tanjong Pagar), Minister, Prime Minister's Office.",True
2015-08-18,012-002-093-023,Mr Chen Show Mao (Aljunied).,True
2015-08-18,012-002-093-023,Dr Chia Shi-Lu (Tanjong Pagar).,True
2015-08-18,012-002-093-023,Ms Chia Yong Yong (Nominated Member).,True
2015-08-18,012-002-093-023,Mrs Lina Chiam (Non-Constituency Member).,True
2015-08-18,012-002-093-023,"Mr Charles Chong (Joo Chiat), Deputy Speaker.",True
2015-08-18,012-002-093-023,Mr Thomas Chua Kee Seng (Nominated Member).,True
2015-08-18,012-002-093-023,Mr Christopher de Souza (Holland-Bukit Timah).,True
2015-08-18,012-002-093-023,Assoc Prof Fatimah Lateef (Marine Parade).,True
2015-08-18,012-002-093-023,Mr Arthur Fong (West Coast).,True
2015-08-18,012-002-093-023,Mr Cedric Foo Chee Keng (Pioneer).,True
2015-08-18,012-002-093-023,Ms Foo Mee Har (West Coast).,True
2015-08-18,012-002-093-023,"Ms Grace Fu Hai Yien (Yuhua), Minister, Prime Minister's Office, Second Minister for the Environment and Water Resources and Second Minister for Foreign Affairs.",True
2015-08-18,012-002-093-023,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health and Government Whip.",True
2015-08-18,012-002-093-023,Mr Gan Thiam Poh (Pasir Ris-Punggol).,True
2015-08-18,012-002-093-023,Mr Gerald Giam Yean Song (Non-Constituency Member).,True
2015-08-18,012-002-093-023,Mr Goh Chok Tong (Marine Parade).,True
2015-08-18,012-002-093-023,"Mr Hawazi Daipi (Sembawang), Senior Parliamentary Secretary to the Minister for Education and Minister for Manpower.",True
