Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2021-07-27,014-001-095-034-014,014-001-095-034,14,Incidence of Reports from Theft Victims that Their Belongings Are Sold at Second-hand and Pawnshops,,OA,
2021-07-27,014-001-095-034-015,014-001-095-034,15,Proceedings on 27 July 2021,,OS,
2021-07-27,014-001-095-034-016,014-001-095-034,16,Simultaneous Debate on Motions,,OS,
2021-07-27,014-001-095-034-017,014-001-095-034,17,River Valley High School Incident,Statement by Minister for Education,OS,
2021-07-27,014-001-095-034-018,014-001-095-034,18,"Support Measures for Phase Two (Heightened Alert) and Phase Three (Heightened Alert), and Support Measures for Phase Two (Heightened Alert)",Debate on Ministerial Statements made on 5 July 2021 and on 26 July 2021,OS,
2021-07-27,014-001-095-034-019,014-001-095-034,19,Exempted Business,Business Motion,OS,
2021-07-27,014-001-095-034-020,014-001-095-034,20,"Support Measures for Phase Two (Heightened Alert) and Phase Three (Heightened Alert), and Support Measures for Phase Two (Heightened Alert)",Debate on Ministerial Statements made on 5 July 2021 and on 26 July 2021,OS,
2021-07-27,014-001-095-034-021,014-001-095-034,21,Time Limit for Minister's Speech,Suspension of Standing Orders,OS,
2021-07-27,014-001-095-034-022,014-001-095-034,22,"Support Measures for Phase Two (Heightened Alert) and Phase Three (Heightened Alert), and Support Measures for Phase Two (Heightened Alert)",Debate on Ministerial Statements made on 5 July 2021 and on 26 July 2021,OS,
2021-07-27,014-001-095-034-023,014-001-095-034,23,Amendments to Supplementary Estimates of Expenditure for FY2021/2022,,OS,
2021-07-27,014-001-095-034-024,014-001-095-034,24,Supplementary Estimates of Expenditure for the Financial Year 1 April 2021 to 31 March 2022,Committee of Supply – Paper Cmd 7 of 2021,OS,
2021-07-27,014-001-095-034-025,014-001-095-034,25,Supplementary Supply and Budget Adjustments (FY 2021) Bill,,BP,
2021-07-27,014-001-095-034-026,014-001-095-034,26,Adjournment,,OS,
2021-07-27,014-001-095-034-027,014-001-095-034,27,Feasibility of Setting Up a Judicial Service Commission for Judicial Officers,,OS,
2021-07-27,014-001-095-034-028,014-001-095-034,28,"Average Waiting Time for BTO Flats in Mature Estates for First- and Second-time Owners, and Applicants who Failed in Past Ballots",,WANA,
2021-07-27,014-001-095-034-029,014-001-095-034,29,Proposal for BTO Ballot System to Automatically Flag Out Applicants' Eligibility for Relevant Priority Schemes,,WANA,
2021-07-27,014-001-095-034-030,014-001-095-034,30,Steps to Reduce Wastage in Use of Physical Items in Public Service Spending,,WANA,
2021-07-27,014-001-095-034-031,014-001-095-034,31,Making Mental Health Screening and Support for New and Expectant Mothers Mandatory,,WANA,
2021-07-27,014-001-095-034-032,014-001-095-034,32,Reports of Students Committing and Attempting Suicide since Start of COVID-19 Pandemic,,WANA,
2021-07-27,014-001-095-034-033,014-001-095-034,33,Number and Profile of Singaporeans and Permanent Residents with Psychotic Disorders,,WANA,
2021-07-27,014-001-095-034-034,014-001-095-034,34,Take-up Rate for Community Health Assessment Team's Services Since COVID-19 Pandemic,,WANA,
2021-07-27,014-001-095-034-035,014-001-095-034,35,Reasons for Large Numbers of Malays Moving to 3-room or Smaller HDB Flats,,WANA,
2021-07-27,014-001-095-034-036,014-001-095-034,36,Access to Bank Accounts that Had Been Frozen due to Alleged Scams,,WANA,
2021-07-27,014-001-095-034-037,014-001-095-034,37,Requirement for Digital Full Banks to Provide Basic Banking Accounts and Other Financial Services,,WA,
2021-07-27,014-001-095-034-038,014-001-095-034,38,Data Security for Singapore Companies Listed on Overseas Stock Exchanges,,WA,
2021-07-27,014-001-095-034-039,014-001-095-034,39,Progress on Construction and Operation of Tuas Mega Port and Strategic Adjustments Made for Post-COVID-19,,WA,
2021-07-27,014-001-095-034-040,014-001-095-034,40,Monitoring of Water Quality within Our Territorial Waters and Enforcement Actions and Penalties against Illegal Discharge of Waste and Hazardous Materials,,WA,
2021-07-27,014-001-095-034-041,014-001-095-034,41,Data on Fresh Graduate Social Workers Remaining in Sector for Each Year in Past Five Years,,WA,
2021-07-27,014-001-095-034-042,014-001-095-034,42,Data on Number and Percentage of Social Workers Who Applied for Sabbatical Leave Scheme in Past Five Years,,WA,
2021-07-27,014-001-095-034-043,014-001-095-034,43,Data on Current and Expected 2021 Total Carbon Emissions by Data Centres in Singapore and Efforts to Reduce Emissions for Data Centres,,WA,
2021-07-27,014-001-095-034-044,014-001-095-034,44,Current and Projected Consumption of Concrete in Singapore till 2025,,WA,
2021-07-27,014-001-095-034-045,014-001-095-034,45,Current Average Waiting Time to Complete Goodwill Repair Assistance Cases and Ways to Expedite Process,,WA,
2021-07-27,014-001-095-034-046,014-001-095-034,46,Current Number and Proportion of HDB Flats with Multi-step Main Entrances Broken Down by Decade of Construction,,WA,
2021-07-27,014-001-095-034-047,014-001-095-034,47,Update on Suggestion Made on 8 March 2017 for the President of Singapore to Issue Congratulatory Notes to Singapore Centenarians on Their Birthdays,,WA,
2021-07-27,014-001-095-034-048,014-001-095-034,48,"Availability of Progressive Wage Models for Cleaners Hired by F&B Establishments, Not Employed by Licensed Cleaning Companies or Employed on Part-time Basis",,WA,
2021-07-27,014-001-095-034-049,014-001-095-034,49,Data on Foreign Hostesses on Work Passes and Social Visit Passes and Measures to Minimise Health Risks Posed by Nature of Their Interactions,,WA,
2021-07-27,014-001-095-034-050,014-001-095-034,50,Data on Working-age Singaporeans Who Started Dialysis in Past Three Years,,WA,
