Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2017-11-07,013-001-094-054-001,013-001-094-054,1,Investigations into MRT Tunnel Flooding on North-South Line,,OA,
2017-11-07,013-001-094-054-002,013-001-094-054,2,Updating Career Guidance Counsellors for Students on Industry Trends,,OA,
2017-11-07,013-001-094-054-003,013-001-094-054,3,Encouraging Young Singaporeans to Pursue Overseas Immersions,,OA,
2017-11-07,013-001-094-054-004,013-001-094-054,4,Government Support for Full-time Sportsmen After Sports,,OA,
2017-11-07,013-001-094-054-005,013-001-094-054,5,Guidelines and Conditions for Arts Funding,,OA,
2017-11-07,013-001-094-054-006,013-001-094-054,6,Update on Negotiations for Regional Comprehensive Economic Partnership,,OA,
2017-11-07,013-001-094-054-007,013-001-094-054,7,Efforts to Ensure Singapore-European Union Free Trade Agreement Comes into Force,,OA,
2017-11-07,013-001-094-054-008,013-001-094-054,8,Allowing Ambulances to Run Red Lights in Emergencies,,OA,
2017-11-07,013-001-094-054-009,013-001-094-054,9,Use of Steel Supplied by Company that Falsified Data,,OA,
2017-11-07,013-001-094-054-010,013-001-094-054,10,Importance of Generalist Doctors' Roles,,OA,
2017-11-07,013-001-094-054-011,013-001-094-054,11,Rates of Return for GIC and Temasek Holdings,,OA,
2017-11-07,013-001-094-054-012,013-001-094-054,12,"Consideration of Environmental, Social and Governance Factors in Investment Decisions of Singapore's Government Investment Funds",,OA,
2017-11-07,013-001-094-054-013,013-001-094-054,13,Video Recordings of Parliamentary Proceedings,,OA,
2017-11-07,013-001-094-054-014,013-001-094-054,14,Installation of Screens in Public Buses to Protect Bus Captains and Minimise Risk of Hijack of Public Bus,,OA,
2017-11-07,013-001-094-054-015,013-001-094-054,15,Progress in Construction of North-South Expressway,,OA,
2017-11-07,013-001-094-054-016,013-001-094-054,16,Sufficient Vacancies in Primary Schools Given New HDB BTO Projects in Yishun,,OA,
2017-11-07,013-001-094-054-017,013-001-094-054,17,Lapse in Insurance Coverage for Home Protection Scheme,,OA,
2017-11-07,013-001-094-054-018,013-001-094-054,18,Classification of Electric Personal Mobility Devices that Require Charging as Controlled Goods,,OA,
2017-11-07,013-001-094-054-019,013-001-094-054,19,Foreign-registered Motorcycles or Scooters Used in Singapore for Delivery Services,,OA,
2017-11-07,013-001-094-054-020,013-001-094-054,20,Ensuring Sufficient Engineering Graduates for Projected Needs in Rail Engineering,,OA,
2017-11-07,013-001-094-054-021,013-001-094-054,21,Adequacy of Reserve Buses to Minimise Disruptions to Commuters Caught in Train Breakdowns,,OA,
2017-11-07,013-001-094-054-022,013-001-094-054,22,Ensuring Continuous Operation in MRT Network Even with Service Disruptions along Some Parts,,OA,
2017-11-07,013-001-094-054-023,013-001-094-054,23,7 October 2017 SMRT Flooding Incident and Related Issues,Statement by Minister for Transport,OS,
2017-11-07,013-001-094-054-024,013-001-094-054,24,Tobacco (Control of Advertisements and Sale) (Amendment) Bill,,BP,
2017-11-07,013-001-094-054-025,013-001-094-054,25,Travel Agents (Amendment) Bill,,BP,
2017-11-07,013-001-094-054-026,013-001-094-054,26,Sale of Food (Amendment) Bill,,BP,
2017-11-07,013-001-094-054-027,013-001-094-054,27,Extension of a Sitting,In Parliament,OS,
2017-11-07,013-001-094-054-028,013-001-094-054,28,Clarification by Senior Minister of State for Communications and Information,,OS,
2017-11-07,013-001-094-054-029,013-001-094-054,29,Adjournment,,OS,
2017-11-07,013-001-094-054-030,013-001-094-054,30,Maximising Every Student's Potential in Classrooms of the Future,,OS,
2017-11-07,013-001-094-054-031,013-001-094-054,31,Government's Response to Proposed Reforms to Investor-state Arbitration Regime,,WANA,
2017-11-07,013-001-094-054-032,013-001-094-054,32,Banning Practice of Declawing Cats,,WANA,
2017-11-07,013-001-094-054-033,013-001-094-054,33,Announcements on Peak-hour MRT Delays,,WA,
2017-11-07,013-001-094-054-034,013-001-094-054,34,Development of Aviation Industry from SIA-Boeing Deal,,WA,
2017-11-07,013-001-094-054-035,013-001-094-054,35,Safeguarding Interests of Children and Employees in Pre-school Centres against Insolvency,,WA,
