Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2018-05-18,013-002-094-077-001,013-002-094-077,1,Impact of Numerous Heavy Construction Projects,,OA,
2018-05-18,013-002-094-077-002,013-002-094-077,2,Training and Support for Professionals in Special Needs Sector,,OA,
2018-05-18,013-002-094-077-003,013-002-094-077,3,"Positive Environment at Children’s Homes, Shelters and Other Welfare Homes",,OA,
2018-05-18,013-002-094-077-004,013-002-094-077,4,Profile of Singaporeans on Public Transport Concession Schemes,,OA,
2018-05-18,013-002-094-077-005,013-002-094-077,5,Adequacy of Network Capacity Factor to Address Gap in Transport Cost and Fares,,OA,
2018-05-18,013-002-094-077-006,013-002-094-077,6,Suspending Shared PMD Permits Until Riding Culture Improves,,OA,
2018-05-18,013-002-094-077-007,013-002-094-077,7,Review Options for Bukit Panjang LRT System,,OA,
2018-05-18,013-002-094-077-008,013-002-094-077,8,Impact of US and China Protectionist Measures on Singapore’s Economy,,OA,
2018-05-18,013-002-094-077-009,013-002-094-077,9,Review Use and Transfer of Untapped Edusave Account Monies,,OA,
2018-05-18,013-002-094-077-010,013-002-094-077,10,Deducting Expenses from Assessable Income Tax for Taxi Drivers and Private-hire Car Drivers,,OA,
2018-05-18,013-002-094-077-011,013-002-094-077,11,Life Skills Training for Prison Inmates,,OA,
2018-05-18,013-002-094-077-012,013-002-094-077,12,Sentencing Discretion for Intellectually-disabled Offenders,,OA,
2018-05-18,013-002-094-077-013,013-002-094-077,13,Medical Insurance Coverage when Foreign Domestic Worker is Put on Special Pass,,OA,
2018-05-18,013-002-094-077-014,013-002-094-077,14,Debate on President's Address,Fifth allotted day,OS,
2018-05-18,013-002-094-077-015,013-002-094-077,15,Vulnerable Adults Bill,,BP,
2018-05-18,013-002-094-077-016,013-002-094-077,16,Time Limit for Minister's Speech,Suspension of Standing Orders,OS,
2018-05-18,013-002-094-077-017,013-002-094-077,17,Vulnerable Adults Bill,,BP,
2018-05-18,013-002-094-077-018,013-002-094-077,18,Adjournment,,OS,
2018-05-18,013-002-094-077-019,013-002-094-077,19, Statistics and Profiles of Private-Hire Drivers,,WA,1
2018-05-18,013-002-094-077-020,013-002-094-077,20,"Legislation on Statutory Rape and Sexual Misconduct Involving Minors, Children and Young Persons ",,WA,1
2018-05-18,013-002-094-077-021,013-002-094-077,21, Permits for Public Assemblies Issued under Public Order Act in 2017,,WA,1
2018-05-18,013-002-094-077-022,013-002-094-077,22, Inmates Who Go through Divorce Proceedings during Incarceration or after Release,,WA,1
2018-05-18,013-002-094-077-023,013-002-094-077,23, Update on Appropriate Adult Scheme for Young Suspects below 16 Years of Age,,WA,1
2018-05-18,013-002-094-077-024,013-002-094-077,24,Health Effects from Exposure to Phthalates and Plasticizers Linked to Hormone Disruption and Reproductive Harm,,WA,1
2018-05-18,013-002-094-077-025,013-002-094-077,25,Government Entities Knowingly Investing in Corporations in Businesses Harmful to Health or Environment,,WA,1
2018-05-18,013-002-094-077-026,013-002-094-077,26,"Review of Economic Restructuring Strategies to Deal with Rapid Change in Technology, Deglobalisation and Protectionism",,WA,1
2018-05-18,013-002-094-077-027,013-002-094-077,27,Impact of US Tariffs on Singapore Economy,,WA,1
2018-05-18,013-002-094-077-028,013-002-094-077,28,Number of Subsidised and Non-subsidised Rental Flats in Singapore ,,WA,1
2018-05-18,013-002-094-077-029,013-002-094-077,29,Adequacy of Current Sex Education Curriculum to Equip Students with Knowledge to Protect Themselves against Predatory Sexual Behaviours,,WA,1
2018-05-18,013-002-094-077-030,013-002-094-077,30,Number of Companies Applying for WorkPro Grants,,WA,1
2018-05-18,013-002-094-077-031,013-002-094-077,31,Breakdown of Persons Employed in Accounts and Bookkeeping,,WA,1
2018-05-18,013-002-094-077-032,013-002-094-077,32,"Statistics on Children and Youth under 21 in Children's Homes, Shelters and Welfare Homes ",,WA,1
