Date,Sitting_CID,MP_Name,Attendance
2016-01-26,013-001-094-003,Mr Chen Show Mao (Aljunied).,False
2016-01-26,013-001-094-003,"Mr Desmond Lee (Jurong), Senior Minister of State for Home Affairs and National Development and Deputy Leader of the House.",False
2016-01-26,013-001-094-003,Ms Lee Li Lian (Non-Constituency Member).,False
2016-01-26,013-001-094-003,Mr Pritam Singh (Aljunied).,False
2016-01-26,013-001-094-003,"Mr K Shanmugam (Nee Soon), Minister for Home Affairs and Minister for Law.",False
2016-01-26,013-001-094-003,"Mr Sam Tan Chin Siong (Radin Mas), Minister of State, Prime Minister's Office and Minister of State for Manpower and Deputy Government Whip.",False
2016-01-26,013-001-094-003,Ms Jessica Tan Soon Neo (East Coast).,False
2016-01-26,013-001-094-003,Mr Alex Yam (Marsiling-Yew Tee).,False
2016-01-26,013-001-094-003,Mdm SPEAKER (Mdm Halimah Yacob (Marsiling-Yew Tee)). ,True
2016-01-26,013-001-094-003,"Mr Amrin Amin (Sembawang), Parliamentary Secretary to the Minister for Home Affairs. ",True
2016-01-26,013-001-094-003,Mr Ang Hin Kee (Ang Mo Kio). ,True
2016-01-26,013-001-094-003,Mr Ang Wei Neng (Jurong). ,True
2016-01-26,013-001-094-003,"Mr Baey Yam Keng (Tampines), Parliamentary Secretary to the Minister for Culture, Community and Youth. ",True
2016-01-26,013-001-094-003,"Mr Chan Chun Sing (Tanjong Pagar), Minister, Prime Minister's Office and Government Whip. ",True
2016-01-26,013-001-094-003,Ms Cheryl Chan Wei Ling (Fengshan). ,True
2016-01-26,013-001-094-003,"Mr Chee Hong Tat (Bishan-Toa Payoh), Minister of State for Communications and Information and Health. ",True
2016-01-26,013-001-094-003,Ms Cheng Li Hui (Tampines). ,True
2016-01-26,013-001-094-003,Dr Chia Shi-Lu (Tanjong Pagar). ,True
2016-01-26,013-001-094-003,"Mr Charles Chong (Punggol East), Deputy Speaker. ",True
2016-01-26,013-001-094-003,Mr Chong Kee Hiong (Bishan-Toa Payoh). ,True
2016-01-26,013-001-094-003,Mr Desmond Choo (Tampines). ,True
2016-01-26,013-001-094-003,Mr Darryl David (Ang Mo Kio). ,True
2016-01-26,013-001-094-003,Mr Christopher de Souza (Holland-Bukit Timah). ,True
2016-01-26,013-001-094-003,Assoc Prof Fatimah Lateef (Marine Parade). ,True
2016-01-26,013-001-094-003,Mr Cedric Foo Chee Keng (Pioneer). ,True
2016-01-26,013-001-094-003,Ms Foo Mee Har (West Coast). ,True
2016-01-26,013-001-094-003,"Ms Grace Fu Hai Yien (Yuhua), Minister for Culture, Community and Youth and Leader of the House. ",True
2016-01-26,013-001-094-003,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health. ",True
2016-01-26,013-001-094-003,Mr Gan Thiam Poh (Ang Mo Kio). ,True
2016-01-26,013-001-094-003,Mr Goh Chok Tong (Marine Parade). ,True
2016-01-26,013-001-094-003,"Mr Heng Chee How (Jalan Besar), Senior Minister of State, Prime Minister's Office. ",True
2016-01-26,013-001-094-003,"Mr Heng Swee Keat (Tampines), Minister for Finance. ",True
2016-01-26,013-001-094-003,"Ms Indranee Rajah (Tanjong Pagar), Senior Minister of State for Finance and Law. ",True
2016-01-26,013-001-094-003,Dr Intan Azura Mokhtar (Ang Mo Kio). ,True
2016-01-26,013-001-094-003,"Mr S Iswaran (West Coast), Minister for Trade and Industry (Industry). ",True
2016-01-26,013-001-094-003,"Dr Janil Puthucheary (Pasir Ris-Punggol), Minister of State for Communications and Information and Education. ",True
