Date,Sitting_CID,MP_Name,Attendance
2014-02-18,012-001-091-004,Mdm SPEAKER (Mdm Halimah Yacob (Jurong)).,True
2014-02-18,012-001-091-004,Mr Ang Hin Kee (Ang Mo Kio).,True
2014-02-18,012-001-091-004,Mr Ang Wei Neng (Jurong).,True
2014-02-18,012-001-091-004,Mr Baey Yam Keng (Tampines).,True
2014-02-18,012-001-091-004,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Social and Family Development and Second Minister for Defence.",True
2014-02-18,012-001-091-004,Mr Chen Show Mao (Aljunied).,True
2014-02-18,012-001-091-004,Dr Chia Shi-Lu (Tanjong Pagar).,True
2014-02-18,012-001-091-004,Mrs Lina Chiam (Non-Constituency Member).,True
2014-02-18,012-001-091-004,"Mr Charles Chong (Joo Chiat), Deputy Speaker.",True
2014-02-18,012-001-091-004,Mr Christopher de Souza (Holland-Bukit Timah).,True
2014-02-18,012-001-091-004,Mr R Dhinakaran (Nominated Member).,True
2014-02-18,012-001-091-004,Ms Faizah Jamal (Nominated Member).,True
2014-02-18,012-001-091-004,Mr Nicholas Fang (Nominated Member).,True
2014-02-18,012-001-091-004,Assoc Prof Fatimah Lateef (Marine Parade).,True
2014-02-18,012-001-091-004,Mr Cedric Foo Chee Keng (Pioneer).,True
2014-02-18,012-001-091-004,Ms Foo Mee Har (West Coast).,True
2014-02-18,012-001-091-004,"Ms Grace Fu Hai Yien (Yuhua), Minister, Prime Minister's Office, Second Minister for the Environment and Water Resources and Second Minister for Foreign Affairs.",True
2014-02-18,012-001-091-004,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health and Government Whip.",True
2014-02-18,012-001-091-004,Mr Gan Thiam Poh (Pasir Ris-Punggol).,True
2014-02-18,012-001-091-004,Mr Gerald Giam Yean Song (Non-Constituency Member).,True
2014-02-18,012-001-091-004,Mr Goh Chok Tong (Marine Parade).,True
2014-02-18,012-001-091-004,"Mr Hawazi Daipi (Sembawang), Senior Parliamentary Secretary to the Minister for Education and Acting Minister for Manpower.",True
2014-02-18,012-001-091-004,"Mr Heng Chee How (Whampoa), Senior Minister of State, Prime Minister's Office and Deputy Leader of the House.",True
2014-02-18,012-001-091-004,"Mr Heng Swee Keat (Tampines), Minister for Education.",True
2014-02-18,012-001-091-004,Mr Hri Kumar Nair (Bishan-Toa Payoh).,True
2014-02-18,012-001-091-004,Mr Inderjit Singh (Ang Mo Kio).,True
2014-02-18,012-001-091-004,Dr Intan Azura Mokhtar (Ang Mo Kio).,True
2014-02-18,012-001-091-004,"Mr S Iswaran (West Coast), Minister, Prime Minister's Office, Second Minister for Home Affairs and Second Minister for Trade and Industry.",True
2014-02-18,012-001-091-004,Dr Janil Puthucheary (Pasir Ris-Punggol).,True
2014-02-18,012-001-091-004,"Mr Khaw Boon Wan (Sembawang), Minister for National Development.",True
2014-02-18,012-001-091-004,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Health and Manpower and Deputy Government Whip.",True
2014-02-18,012-001-091-004,Ms Janice Koh (Nominated Member).,True
2014-02-18,012-001-091-004,Dr Lam Pin Min (Sengkang West).,True
2014-02-18,012-001-091-004,Er Dr Lee Bee Wah (Nee Soon).,True
2014-02-18,012-001-091-004,"Mr Desmond Lee (Jurong), Minister of State for National Development.",True
2014-02-18,012-001-091-004,Ms Ellen Lee (Sembawang).,True
2014-02-18,012-001-091-004,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister.",True
2014-02-18,012-001-091-004,Ms Lee Li Lian (Punggol East).,True
2014-02-18,012-001-091-004,"Mr Lee Yi Shyan (East Coast), Senior Minister of State for National Development and Trade and Industry.",True
2014-02-18,012-001-091-004,Mr Liang Eng Hwa (Holland-Bukit Timah).,True
2014-02-18,012-001-091-004,Mr Laurence Lien (Nominated Member).,True
2014-02-18,012-001-091-004,Mr Lim Biow Chuan (Mountbatten).,True
2014-02-18,012-001-091-004,"Mr Lim Hng Kiang (West Coast), Minister for Trade and Industry.",True
2014-02-18,012-001-091-004,Mr Raymond Lim Siang Keat (East Coast).,True
2014-02-18,012-001-091-004,"Mr Lim Swee Say (East Coast), Minister, Prime Minister's Office.",True
2014-02-18,012-001-091-004,Ms Sylvia Lim (Aljunied).,True
2014-02-18,012-001-091-004,Dr Lim Wee Kiak (Nee Soon).,True
2014-02-18,012-001-091-004,Miss Penny Low (Pasir Ris-Punggol).,True
2014-02-18,012-001-091-004,Mr Low Thia Khiang (Aljunied).,True
2014-02-18,012-001-091-004,"Ms Low Yen Ling (Chua Chu Kang), Parliamentary Secretary to the Minister for Social and Family Development.",True
2014-02-18,012-001-091-004,"Mr Lui Tuck Yew (Moulmein-Kallang), Minister for Transport",True
