Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2023-01-09,014-001-095-079-001,014-001-095-079,1,Changes in Singapore's Measures Given Emergence of New COVID-19 Variants and Easing of China's COVID-19 Restrictions,,OA,
2023-01-09,014-001-095-079-002,014-001-095-079,2,Monitoring of Evolving COVID-19 Situation and Flights Arriving from China at Changi Airport,,OA,
2023-01-09,014-001-095-079-003,014-001-095-079,3,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,,OA,
2023-01-09,014-001-095-079-004,014-001-095-079,4,Work Passes Issued under Manpower for Strategic Economic Priorities Scheme,,OA,
2023-01-09,014-001-095-079-005,014-001-095-079,5,Breaches of HDB's Minimum Occupation Period (MOP) Rule and Steps to Ensure Flats are Owner-occupied during MOP,,OA,
2023-01-09,014-001-095-079-006,014-001-095-079,6,Enforcement against Businesses who Raise Prices Using GST Increase as Excuse,,OA,
2023-01-09,014-001-095-079-007,014-001-095-079,7,"Investigation into Handling and Communicating of Erratum in Recent GCE ""A"" Level Chemistry Examination Paper",,OA,
2023-01-09,014-001-095-079-008,014-001-095-079,8,Singapore's Response to Current Global COVID-19 Situation,Statement by Minister for Health,OS,
2023-01-09,014-001-095-079-009,014-001-095-079,9,Safe and Orderly Restoration of Singapore's Air Connectivity,Statement by Minister for Transport,OS,
2023-01-09,014-001-095-079-010,014-001-095-079,10,Environmental Public Health (Amendment) Bill ,,BI,
2023-01-09,014-001-095-079-011,014-001-095-079,11,"Insolvency, Restructuring and Dissolution (Amendment) Bill ",,BP,
2023-01-09,014-001-095-079-012,014-001-095-079,12,SkillsFuture Singapore Agency (Amendment) Bill,,BP,
2023-01-09,014-001-095-079-013,014-001-095-079,13,Extension of a Sitting,Business Motion,OS,
2023-01-09,014-001-095-079-014,014-001-095-079,14,Adjournment of Debate,,OS,
2023-01-09,014-001-095-079-015,014-001-095-079,15,Adjournment,,OS,
2023-01-09,014-001-095-079-016,014-001-095-079,16,Selective En bloc Redevelopment Scheme at Ang Mo Kio Avenue 3,,OS,
2023-01-09,014-001-095-079-017,014-001-095-079,17,COVID-19 Vaccination Trends and Rates amongst Youths and Seniors in Singapore,,WANA,
2023-01-09,014-001-095-079-018,014-001-095-079,18,Employee Compensation Trends in Firms that Have Adopted Progressive Wage Model,,WANA,
2023-01-09,014-001-095-079-019,014-001-095-079,19,Adjusting Public Transport Arrangements to Maximise Efficiency as Flexi Work Arrangements Affect Ridership Patterns,,WANA,
2023-01-09,014-001-095-079-020,014-001-095-079,20,"Practice of Applying Bell Curve to Grades Obtained for Subjects in GCE ""O"" and ""A"" Levels Examinations",,WANA,
2023-01-09,014-001-095-079-021,014-001-095-079,21,More Outdoor Learning for Preschoolers by Transforming Design of Physical Premises and Curriculum,,WANA,
2023-01-09,014-001-095-079-022,014-001-095-079,22,Number who Completed Continuing Education and Training Courses in Last Two Years and Median Course Fee Rate,,WANA,
2023-01-09,014-001-095-079-023,014-001-095-079,23,Government’s Accounting Practice for Development Expenditure,,WANA,
2023-01-09,014-001-095-079-024,014-001-095-079,24,Correlation between Use of Prefab Technology and Incidence of Water Seepage in HDB Flats,,WANA,
2023-01-09,014-001-095-079-025,014-001-095-079,25,Proposals for Nutrition Labelling for Freshly Prepared Meals and Getting Singaporeans to Exercise More,,WANA,
2023-01-09,014-001-095-079-026,014-001-095-079,26,Tinnitus Cases amongst Senior Singaporeans,,WANA,
2023-01-09,014-001-095-079-027,014-001-095-079,27,CPF Members Whose Savings Are Withdrawn under Residential Properties Scheme for HDB Flat Purchases,,WANA,
2023-01-09,014-001-095-079-028,014-001-095-079,28,Patients Delaying Discharge from Hospitals due to Lack of Suitable Care Arrangements at Home,,WANA,
2023-01-09,014-001-095-079-029,014-001-095-079,29,Investment by Family Offices in Commercial and Residential Property Pre- and Post-COVID-19 Pandemic,,WANA,
2023-01-09,014-001-095-079-030,014-001-095-079,30,Waiting Time from Application to Key Collection for HDB BTO Flats,,WANA,
2023-01-09,014-001-095-079-031,014-001-095-079,31,Prevalence of Road Touting Cases,,WANA,
2023-01-09,014-001-095-079-032,014-001-095-079,32,Population Target Used as Planning Parameter for Infrastructure Projects,,WANA,
2023-01-09,014-001-095-079-033,014-001-095-079,33,"HDB Blocks Found Unsuitable for Lift Upgrading Programme or Where Residents will Incur More Than $100,000 Each for Installation of Direct Lift Access",,WANA,
2023-01-09,014-001-095-079-034,014-001-095-079,34,ASEAN's Approach to Dealing with Political Situation in Myanmar,,WANA,
2023-01-09,014-001-095-079-035,014-001-095-079,35,Number and Operating Hours of Immigration Counters at Woodlands and Tuas Checkpoints,,WANA,
2023-01-09,014-001-095-079-036,014-001-095-079,36,Monitoring of Youth Mental Well-being with Implementation of National Mental Health Policies,,WANA,
2023-01-09,014-001-095-079-037,014-001-095-079,37,Nuclear Energy Options that Do Not Require Domestically Located Reactor,,WANA,
2023-01-09,014-001-095-079-038,014-001-095-079,38,Employment Passes Issued to Non-residents who Secured New Jobs in Third Quarter 2022 and Measures to Encourage Singaporeans to Fill These Roles,,WANA,
2023-01-09,014-001-095-079-039,014-001-095-079,39,Increase in SingPost Postage and Delivery Service Rates,,WANA,
2023-01-09,014-001-095-079-040,014-001-095-079,40,Extension of Rental Flats for Applicants under Parenthood Provisional Housing Scheme to Those who Have Not Been Successful in Booking a Flat,,WANA,
2023-01-09,014-001-095-079-041,014-001-095-079,41,First-time Buyers' Chances of Securing HDB BTO Flats,,WANA,
2023-01-09,014-001-095-079-042,014-001-095-079,42,Measures against Errant and Illegal Pet Sellers,,WANA,
2023-01-09,014-001-095-079-043,014-001-095-079,43,Possibility of Land between TPE and Fernvale Street to be Used for New HDB BTO Flats,,WANA,
2023-01-09,014-001-095-079-044,014-001-095-079,44,Specific Actions to Expand Primary Care Network as Part of Healthier SG Strategy,,WANA,
2023-01-09,014-001-095-079-045,014-001-095-079,45,Interim Accommodation for Applicants of HDB BTO Flats under Parenthood Provisional Housing Scheme whose Flats Are Delayed,,WANA,
