Date,Sitting_CID,MP_Name,Attendance
2022-11-29,014-001-095-077,Mr Chong Kee Hiong (Bishan-Toa Payoh).,False
2022-11-29,014-001-095-077,Prof Koh Lian Pin (Nominated Member).,False
2022-11-29,014-001-095-077,"Dr Mohamad Maliki Bin Osman (East Coast), Minister, Prime Minister's Office and Second Minister for Education and Foreign Affairs.",False
2022-11-29,014-001-095-077,Mr Muhamad Faisal Bin Abdul Manap (Aljunied).,False
2022-11-29,014-001-095-077,Mr Seah Kian Peng (Marine Parade).,False
2022-11-29,014-001-095-077,Mr Raj Joshua Thomas (Nominated Member).,False
2022-11-29,014-001-095-077,"Mr Edwin Tong Chun Fai (Marine Parade), Minister for Culture, Community and Youth and Second Minister for Law.",False
2022-11-29,014-001-095-077,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)). ,True
2022-11-29,014-001-095-077,Mr Abdul Samad (Nominated Member). ,True
2022-11-29,014-001-095-077,Ms Janet Ang (Nominated Member). ,True
2022-11-29,014-001-095-077,Mr Ang Wei Neng (West Coast). ,True
2022-11-29,014-001-095-077,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Minister for Sustainability and the Environment and Minister for Transport. ",True
2022-11-29,014-001-095-077,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Education. ",True
2022-11-29,014-001-095-077,Miss Cheryl Chan Wei Ling (East Coast). ,True
2022-11-29,014-001-095-077,Mr Mark Chay (Nominated Member). ,True
2022-11-29,014-001-095-077,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Finance and Transport. ",True
2022-11-29,014-001-095-077,Mr Cheng Hsing Yao (Nominated Member). ,True
2022-11-29,014-001-095-077,Miss Cheng Li Hui (Tampines). ,True
2022-11-29,014-001-095-077,Mr Edward Chia Bing Hui (Holland-Bukit Timah). ,True
2022-11-29,014-001-095-077,Mr Desmond Choo (Tampines). ,True
2022-11-29,014-001-095-077,"Mr Eric Chua (Tanjong Pagar), Senior Parliamentary Secretary to the Minister for Culture, Community and Youth and Minister for Social and Family Development. ",True
2022-11-29,014-001-095-077,Mr Chua Kheng Wee Louis (Sengkang). ,True
2022-11-29,014-001-095-077,Mr Darryl David (Ang Mo Kio). ,True
2022-11-29,014-001-095-077,"Mr Christopher de Souza (Holland-Bukit Timah), Deputy Speaker. ",True
2022-11-29,014-001-095-077,Ms Foo Mee Har (West Coast). ,True
2022-11-29,014-001-095-077,"Ms Grace Fu Hai Yien (Yuhua), Minister for Sustainability and the Environment. ",True
2022-11-29,014-001-095-077,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Trade and Industry. ",True
2022-11-29,014-001-095-077,"Ms Gan Siow Huang (Marymount), Minister of State for Education and Manpower. ",True
2022-11-29,014-001-095-077,Mr Gan Thiam Poh (Ang Mo Kio). ,True
2022-11-29,014-001-095-077,Mr Gerald Giam Yean Song (Aljunied). ,True
2022-11-29,014-001-095-077,Mr Derrick Goh (Nee Soon). ,True
2022-11-29,014-001-095-077,Ms He Ting Ru (Sengkang). ,True
2022-11-29,014-001-095-077,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence. ",True
2022-11-29,014-001-095-077,"Mr Heng Swee Keat (East Coast), Deputy Prime Minister and Coordinating Minister for Economic Policies. ",True
2022-11-29,014-001-095-077,Prof Hoon Hian Teck (Nominated Member). ,True
2022-11-29,014-001-095-077,Mr Shawn Huang Wei Zhong (Jurong). ,True
2022-11-29,014-001-095-077,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Finance and National Development and Leader of the House. ",True
2022-11-29,014-001-095-077,"Mr S Iswaran (West Coast), Minister for Transport and Minister-in-charge of Trade Relations. ",True
2022-11-29,014-001-095-077,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Health and Government Whip. ",True
2022-11-29,014-001-095-077,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Sustainability and the Environment and Transport. ",True
2022-11-29,014-001-095-077,"Dr Koh Poh Koon (Tampines), Senior Minister of State for Manpower and Sustainability and the Environment. ",True
2022-11-29,014-001-095-077,Mr Kwek Hian Chuan Henry (Kebun Baru). ,True
2022-11-29,014-001-095-077,"Mr Desmond Lee (West Coast), Minister for National Development, Minister-in-charge of Social Services Integration. ",True
2022-11-29,014-001-095-077,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister. ",True
2022-11-29,014-001-095-077,Mr Leong Mun Wai (Non-Constituency Member). ,True
2022-11-29,014-001-095-077,Mr Liang Eng Hwa (Bukit Panjang). ,True
2022-11-29,014-001-095-077,Mr Lim Biow Chuan (Mountbatten). ,True
2022-11-29,014-001-095-077,Assoc Prof Jamus Jerome Lim (Sengkang). ,True
2022-11-29,014-001-095-077,Ms Sylvia Lim (Aljunied). ,True
2022-11-29,014-001-095-077,Dr Lim Wee Kiak (Sembawang). ,True
2022-11-29,014-001-095-077,"Ms Low Yen Ling (Chua Chu Kang), Minister of State for Culture, Community and Youth and Trade and Industry. ",True
2022-11-29,014-001-095-077,Ms Mariam Jaafar (Sembawang). ,True
2022-11-29,014-001-095-077,"Mr Masagos Zulkifli B M M (Tampines), Minister for Social and Family Development, Second Minister for Health and Minister-in-charge of Muslim Affairs. ",True
2022-11-29,014-001-095-077,Mr Mohd Fahmi Aliman (Marine Parade). ,True
2022-11-29,014-001-095-077,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Minister of State for Home Affairs and National Development. ",True
2022-11-29,014-001-095-077,Mr Murali Pillai (Bukit Batok). ,True
2022-11-29,014-001-095-077,Ms Nadia Ahmad Samdin (Ang Mo Kio). ,True
2022-11-29,014-001-095-077,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence. ",True
2022-11-29,014-001-095-077,Mr Louis Ng Kok Kwang (Nee Soon). ,True
2022-11-29,014-001-095-077,Ms Ng Ling Ling (Ang Mo Kio). ,True
2022-11-29,014-001-095-077,Miss Rachel Ong (West Coast). ,True
2022-11-29,014-001-095-077,"Mr Ong Ye Kung (Sembawang), Minister for Health. ",True
2022-11-29,014-001-095-077,Ms Joan Pereira (Tanjong Pagar). ,True
