Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2023-08-02,014-002-095-109-021,014-002-095-109,21,"Oaths, Declarations and Notarisations (Remote Methods) Bill",,BP,
2023-08-02,014-002-095-109-022,014-002-095-109,22,Impartial Speaker of Parliament,Motion,OS,
2023-08-02,014-002-095-109-023,014-002-095-109,23,Exempted Business,Business Motion,OS,
2023-08-02,014-002-095-109-024,014-002-095-109,24,Impartial Speaker of Parliament,,OS,
2023-08-02,014-002-095-109-025,014-002-095-109,25,Adjournment,,OS,
2023-08-02,014-002-095-109-026,014-002-095-109,26,Former Formula One CEO Bernie Ecclestone's Alleged S$650 Million Trust in a Singapore Bank Account,,WANA,
2023-08-02,014-002-095-109-027,014-002-095-109,27,Justification for Distinction between Ethnic Integration Policy and Non-citizen Criteria for Open Market Rentals of HDB Flats,,WANA,
2023-08-02,014-002-095-109-028,014-002-095-109,28,Permitting One-year Renewals of Certificate of Entitlement in Addition to Five-year and 10-year Renewal Options,,WANA,
2023-08-02,014-002-095-109-029,014-002-095-109,29,Authenticity of Quotations for Star Rate Items in Development Project under State Courts,,WANA,
2023-08-02,014-002-095-109-030,014-002-095-109,30,Plans to Introduce Mandatory Mental Health Awareness and Training Programmes for Employers and Managers,,WANA,
2023-08-02,014-002-095-109-031,014-002-095-109,31,Residents Affected by Delays in HDB's BTO Projects Caused by COVID-19 Pandemic and Interim Housing Options Offered,,WANA,
2023-08-02,014-002-095-109-032,014-002-095-109,32,Studies on Direct Correlation Between Employee Wellness and Productivity in Workplace,,WANA,
2023-08-02,014-002-095-109-033,014-002-095-109,33,Plans on Use of Surplus from FY2022/2023 Revenues Net of Expenditures to Support Transformation and Growth of SMEs and Workers,,WANA,
2023-08-02,014-002-095-109-034,014-002-095-109,34,Alleged Transactions over No-public Tender Leases of Maldivian Islands in 2014 and 2015 by Hotelier Ong Beng Seng,,WANA,
2023-08-02,014-002-095-109-035,014-002-095-109,35,Process for Award of Contract to Run Formula One Singapore Grand Prix for Another Seven Years,,WANA,
2023-08-02,014-002-095-109-036,014-002-095-109,36,Variance between Expected and Actual Grants Disbursed to Businesses and Individuals and Steps to Enhance Accessibility and Usage of Unused Funds,,WANA,
2023-08-02,014-002-095-109-037,014-002-095-109,37,Allowing Households to Withdraw Unutilised GST U-Save Vouchers for Other Living Expenses,,WANA,
2023-08-02,014-002-095-109-038,014-002-095-109,38,Update on National Arts Council's Review of Buskers' Feedback on Sharing of Busking Slots on E-service Portal,,WANA,
2023-08-02,014-002-095-109-039,014-002-095-109,39,Collaborating with Ministry of Education to Introduce and Adopt Healthier SG in Schools and Institutes of Higher Learning,,WANA,
2023-08-02,014-002-095-109-040,014-002-095-109,40,Drivers of Corporate Income Tax Revenue of $23.1 Billion in Financial Year 2022/2023,,WANA,
2023-08-02,014-002-095-109-041,014-002-095-109,41,Provision of Point-to-Point Bus Services to Primary School Students during School Peak Periods,,WANA,
2023-08-02,014-002-095-109-042,014-002-095-109,42,Mandatory Labelling of Personal Mobility Aids to Differentiate from Other Personal Mobility Devices,,WANA,
2023-08-02,014-002-095-109-043,014-002-095-109,43,Impact of Arrest of Hotel Properties Ltd's Managing Director on Temasek Holdings' Investment in Real Estate Assets of Singapore Press Holdings,,WANA,
2023-08-02,014-002-095-109-044,014-002-095-109,44,Programmes to Increase Participation Rates of Elderly Men at Active Ageing Centres,,WANA,
2023-08-02,014-002-095-109-045,014-002-095-109,45,Assistance to Residents Ineligible for HDB Public Rental Scheme or Unable to Afford Market Public Rentals,,WANA,
2023-08-02,014-002-095-109-046,014-002-095-109,46,Companies Investigated for Splitting Local Qualifying Salary Payments for More Foreign Worker Quotas,,WANA,
2023-08-02,014-002-095-109-047,014-002-095-109,47,Reducing and Consolidating Tray Return Counters in Food Establishments,,WANA,
2023-08-02,014-002-095-109-048,014-002-095-109,48,Measures Implemented to Minimise Risk of Trees Falling Due to Heavy Rainfall,,WANA,
2023-08-02,014-002-095-109-049,014-002-095-109,49,"Companies Reported for Employing ""Phantom Workers""",,WANA,
2023-08-02,014-002-095-109-050,014-002-095-109,50,Review to Ascertain Losses from Arrangements to Supply Schools with SPH Publications,,WANA,
2023-08-02,014-002-095-109-051,014-002-095-109,51,Fair Assignment of Ride Hail Cases to Drivers Given Recent Acquisition of Trans-Cab by Grab,,WANA,
2023-08-02,014-002-095-109-052,014-002-095-109,52,Termination of Main Contractor for HDB's Punggol Point Cove BTO Project,,WANA,
2023-08-02,014-002-095-109-053,014-002-095-109,53,Data on Number of Motorised Bicycles and Tricycles Sold in Past Three Years,,WANA,
2023-08-02,014-002-095-109-054,014-002-095-109,54,Support for Hawker Stall Operators Facing False Food Hygiene Complaints Adversely Impacting Their Reputations,,WANA,
2023-08-02,014-002-095-109-055,014-002-095-109,55,Permission for Persons on Bail to Leave Singapore,,WA,
2023-08-02,014-002-095-109-056,014-002-095-109,56,Impact of Artificial Intelligence on Trading Platforms in Financial Markets,,WA,
2023-08-02,014-002-095-109-057,014-002-095-109,57,Measures to Address Findings in Auditor-General's Thematic Audit on Key COVID-19 Grant Schemes in Report for FY2022/2023,,WA,
2023-08-02,014-002-095-109-058,014-002-095-109,58,Court Decision in Herbalife International Singapore Pte Ltd vs Comptroller of Goods and Services Tax on Revenue Collection Leakages,,WA,
2023-08-02,014-002-095-109-059,014-002-095-109,59,Incidence of People Refusing Conveyance to Hospitals via SCDF Ambulances,,WA,
2023-08-02,014-002-095-109-060,014-002-095-109,60,Measures to Pre-empt Rise in Concert Ticket Scams on E-commerce Platforms,,WA,
2023-08-02,014-002-095-109-061,014-002-095-109,61,Success Rate in Pre-Marriage Long-Term Visit Pass Assessment Applications,,WA,
2023-08-02,014-002-095-109-062,014-002-095-109,62,Applications for Long-Term Visit Pass and Re-applications for Pre-Marriage Long-Term Visit Pass Assessment,,WA,
2023-08-02,014-002-095-109-063,014-002-095-109,63,Land Area Occupied by Black and White Bungalows and Occupancy Rate,,WA,
2023-08-02,014-002-095-109-064,014-002-095-109,64,Cases of Disputes Between Neighbours over Second-hand Smoke and Enforcement Orders Sought and Successful,,WA,
2023-08-02,014-002-095-109-065,014-002-095-109,65,Justification for Exempting Creditors from Attending Debt Repayment Scheme Hearings,,WA,
2023-08-02,014-002-095-109-066,014-002-095-109,66,Co-funding Total Cost of Organising 2022 Formula One Singapore Grand Prix,,WA,
2023-08-02,014-002-095-109-067,014-002-095-109,67,Geothermal Energy's Potential Future Contribution to Singapore's Low-carbon Footprint,,WA,
2023-08-02,014-002-095-109-068,014-002-095-109,68,Risk of Corporate Bankruptcies and Steps in Place to Cope with Inflation and Higher Borrowing Costs,,WA,
2023-08-02,014-002-095-109-069,014-002-095-109,69,Trade Relations between Singapore and Vietnam and Singapore Companies' Participation in Rapid Growth of Vietnamese Economy,,WA,
2023-08-02,014-002-095-109-070,014-002-095-109,70,Sources of Renewable Energy and Plans to Increase Supply from Southeast Asia Region,,WA,
2023-08-02,014-002-095-109-071,014-002-095-109,71,Impact of Termination of Black Sea Grain Deal between Russia and Ukraine on Singapore's Economy and Mitigation Measures in Place,,WA,
2023-08-02,014-002-095-109-072,014-002-095-109,72,Actions Taken to Reclaim Monies incorrectly Disbursed to Merchants or Citizens through SingapoRediscovers Vouchers Scheme,,WA,
2023-08-02,014-002-095-109-073,014-002-095-109,73,Categorising All Vehicles Transporting Passengers or Goods for Monetary Gain as Commercial Vehicles under COE Category C,,WA,
2023-08-02,014-002-095-109-074,014-002-095-109,74,Revenues from Carrier Bag Charges,,WA,
2023-08-02,014-002-095-109-075,014-002-095-109,75,Study on Particulate Pollution from Growth of Electric Vehicle Population,,WA,
2023-08-02,014-002-095-109-076,014-002-095-109,76,Retaining Unsuccessful Secondary School Students within Education System,,WA,
2023-08-02,014-002-095-109-077,014-002-095-109,77,Eligibility for ComCare Short-to-Medium Term Assistance under Past and Present Per Capita Household Income Benchmarks,,WA,
2023-08-02,014-002-095-109-078,014-002-095-109,78,Revising Section 88A of Administration of Muslim Law Act 1966 to Include Overseas Halal Certificates Recognised by MUIS,,WA,
2023-08-02,014-002-095-109-079,014-002-095-109,79,Breaches of MUIS' Halal Certification by Licensed Food Importer,,WA,
2023-08-02,014-002-095-109-080,014-002-095-109,80,Measures to Address Rising Suicide Rates Among Young People and Strategies to Improve Mental Health Support,,WA,
2023-08-02,014-002-095-109-081,014-002-095-109,81,Measures to Address Public Health Impact of Loneliness among Seniors,,WA,
2023-08-02,014-002-095-109-082,014-002-095-109,82,Use of Vacant Premises like Schools to Alleviate Shortage of Heavy Vehicle Parking Lots,,WA,
2023-08-02,014-002-095-109-083,014-002-095-109,83,Objective Criteria and Standards Used by NParks in Deciding Necessity for Environmental Impact Assessment,,WA,
2023-08-02,014-002-095-109-084,014-002-095-109,84,Concessions for HDB Flat Owners with EV Cars to Park at Closest HDB Car Park with EV Charging Stations,,WA,
2023-08-02,014-002-095-109-085,014-002-095-109,85,Number of Purpose-built Dormitories and Beds Completed and Planned,,WA,
2023-08-02,014-002-095-109-086,014-002-095-109,86,Price and Lease Length of Dormitory Bed Rental Contracts and Measures to Mitigate against Excessive Rental Increases,,WA,
2023-08-02,014-002-095-109-087,014-002-095-109,87,Reintroducing Heightened Safety Period with Extended Safety Measures Given Continued Occurrence of Workplace Fatalities,,WA,
2023-08-02,014-002-095-109-088,014-002-095-109,88,Companies Entering and Exiting Business Under Surveillance (BUS) Programme since 1 January 2023,,WA,
2023-08-02,014-002-095-109-089,014-002-095-109,89,Regulation on Maximum Number of Continuous Work Hours Per Day and Total Number of Work Hours Per Week for Construction Site Supervisors,,WA,
2023-08-02,014-002-095-109-090,014-002-095-109,90,Electronic Payment of Salaries for Work Permit Holders,,WA,
2023-08-02,014-002-095-109-091,014-002-095-109,91,Clarification by Leader of the House,,WS,
