Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2018-05-07,013-002-094-072-001,013-002-094-072,1,President's Address,"A Strong People-Government Partnership, to Build our Future Singapore ",OS,
2018-05-07,013-002-094-072-002,013-002-094-072,2,Ministry of Defence ,Addendum to the President's Address ,OS,
2018-05-07,013-002-094-072-003,013-002-094-072,3,Ministry of Home Affairs ,Addendum to the President's Address ,OS,
2018-05-07,013-002-094-072-004,013-002-094-072,4,Prime Minister's Office (National Security Coordination Secretariat),Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-005,013-002-094-072,5,Ministry of Foreign Affairs ,Addendum to the President's Address ,OS,
2018-05-07,013-002-094-072-006,013-002-094-072,6,Ministry of Transport ,Addendum to the President's Address ,OS,
2018-05-07,013-002-094-072-007,013-002-094-072,7,Ministry of National Development ,Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-008,013-002-094-072,8,Ministry of the Environment and Water Resources,Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-009,013-002-094-072,9,Ministry of Finance,Addendum to the President's Address ,OS,
2018-05-07,013-002-094-072-010,013-002-094-072,10,Ministry of Law ,Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-011,013-002-094-072,11,Prime Minister's Office (Strategy Group),Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-012,013-002-094-072,12,Prime Minister's Office (Public Service Division) ,Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-013,013-002-094-072,13,Prime Minister's Office (Smart Nation and Digital Government Group),Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-014,013-002-094-072,14,Ministry of Trade and Industry ,Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-015,013-002-094-072,15,Ministry of Manpower,Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-016,013-002-094-072,16,Ministry of Education ,Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-017,013-002-094-072,17,Ministry of Communications and Information ,Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-018,013-002-094-072,18,Prime Minister's Office (Monetary Authority of Singapore),Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-019,013-002-094-072,19,Prime Minister's Office (National Research Foundation),Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-020,013-002-094-072,20,Ministry of Health ,Addendum to the President's Address,OS,
2018-05-07,013-002-094-072-021,013-002-094-072,21,Ministry of Social and Family Development ,Addendum to the President's Address ,OS,
2018-05-07,013-002-094-072-022,013-002-094-072,22,"Ministry of Culture, Community and Youth ",Addendum to the President's Address ,OS,
