Date,Sitting_CID,MP_Name,Attendance
2016-04-04,013-001-094-011,Mr Ganesh Rajaram (Nominated Member).,False
2016-04-04,013-001-094-011,"Ms Indranee Rajah (Tanjong Pagar), Senior Minister of State for Finance and Law.",False
2016-04-04,013-001-094-011,"Mr S Iswaran (West Coast), Minister for Trade and Industry (Industry).",False
2016-04-04,013-001-094-011,Mr Zainal Sapari (Pasir Ris-Punggol).,False
2016-04-04,013-001-094-011,"For information on permission given to Members for leave of absence on this sitting day, please access www.parliament.gov.sg/publications-singapore-official-reports, and select ""Permission to Members to be Absent"" under Advanced Search (Sections in the Reports).",False
2016-04-04,013-001-094-011,Mdm SPEAKER (Mdm Halimah Yacob (Marsiling-Yew Tee)). ,True
2016-04-04,013-001-094-011,"Mr Amrin Amin (Sembawang), Parliamentary Secretary to the Minister for Home Affairs. ",True
2016-04-04,013-001-094-011,Mr Ang Hin Kee (Ang Mo Kio). ,True
2016-04-04,013-001-094-011,Mr Ang Wei Neng (Jurong). ,True
2016-04-04,013-001-094-011,Mr Azmoon Ahmad (Nominated Member). ,True
2016-04-04,013-001-094-011,"Mr Baey Yam Keng (Tampines), Parliamentary Secretary to the Minister for Culture, Community and Youth. ",True
2016-04-04,013-001-094-011,"Mr Chan Chun Sing (Tanjong Pagar), Minister, Prime Minister's Office and Government Whip. ",True
2016-04-04,013-001-094-011,Miss Cheryl Chan Wei Ling (Fengshan). ,True
2016-04-04,013-001-094-011,"Mr Chee Hong Tat (Bishan-Toa Payoh), Minister of State for Communications and Information and Health. ",True
2016-04-04,013-001-094-011,Mr Chen Show Mao (Aljunied). ,True
2016-04-04,013-001-094-011,Miss Cheng Li Hui (Tampines). ,True
2016-04-04,013-001-094-011,Dr Chia Shi-Lu (Tanjong Pagar). ,True
2016-04-04,013-001-094-011,Ms Chia Yong Yong (Nominated Member). ,True
2016-04-04,013-001-094-011,"Mr Charles Chong (Punggol East), Deputy Speaker. ",True
2016-04-04,013-001-094-011,Mr Chong Kee Hiong (Bishan-Toa Payoh). ,True
2016-04-04,013-001-094-011,Mr Desmond Choo (Tampines). ,True
2016-04-04,013-001-094-011,Mr Thomas Chua Kee Seng (Nominated Member). ,True
2016-04-04,013-001-094-011,Mr Darryl David (Ang Mo Kio). ,True
2016-04-04,013-001-094-011,Mr Christopher de Souza (Holland-Bukit Timah). ,True
2016-04-04,013-001-094-011,Assoc Prof Fatimah Lateef (Marine Parade). ,True
2016-04-04,013-001-094-011,Mr Cedric Foo Chee Keng (Pioneer). ,True
2016-04-04,013-001-094-011,Ms Foo Mee Har (West Coast). ,True
2016-04-04,013-001-094-011,"Ms Grace Fu Hai Yien (Yuhua), Minister for Culture, Community and Youth and Leader of the House. ",True
2016-04-04,013-001-094-011,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health. ",True
2016-04-04,013-001-094-011,Mr Gan Thiam Poh (Ang Mo Kio). ,True
2016-04-04,013-001-094-011,Mr Goh Chok Tong (Marine Parade). ,True
2016-04-04,013-001-094-011,Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member). ,True
