Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2022-03-03,014-001-095-053-001,014-001-095-053,1,Review of Pfizer-BioNTech COVID-19 Vaccine for Children Aged Five and Under,,OA,
2022-03-03,014-001-095-053-002,014-001-095-053,2,Reviews on Necessity of TraceTogether and SafeEntry Scans,,OA,
2022-03-03,014-001-095-053-003,014-001-095-053,3,Voting Arrangements to Improve Voting Accessibility in Future Elections,,OA,
2022-03-03,014-001-095-053-004,014-001-095-053,4,Seniors Reached via SG Cyber Safe Seniors Programme,,OA,
2022-03-03,014-001-095-053-005,014-001-095-053,5,Cybersecurity as Part of Core Curriculum in Primary Schools,,OA,
2022-03-03,014-001-095-053-006,014-001-095-053,6,Annual Number of Job Scam Victims Aged 60 and Above in Last Three Years,,OA,
2022-03-03,014-001-095-053-007,014-001-095-053,7,Compensation when Electricity Retailer Exits Market,,OA,
2022-03-03,014-001-095-053-008,014-001-095-053,8,Second Supplementary Estimates of Expenditure for the Financial Year 1 April 2021 to 31 March 2022,Committee of Supply – Paper Cmd 13 of 2022,OS,
2022-03-03,014-001-095-053-009,014-001-095-053,9,Estimates of Expenditure for the Financial Year 1 April 2022 to 31 March 2023,Committee of Supply – Paper Cmd 12 of 2022,OS,
2022-03-03,014-001-095-053-010,014-001-095-053,10,Committee of Supply – Head J (Ministry of Defence),Securing our place in the world,OS,
2022-03-03,014-001-095-053-011,014-001-095-053,11,Committee of Supply – Head N (Ministry of Foreign Affairs),Securing our place in the world,OS,
2022-03-03,014-001-095-053-012,014-001-095-053,12,Committee of Supply – Head P (Ministry of Home Affairs),Securing our place in the world,OS,
2022-03-03,014-001-095-053-013,014-001-095-053,13,Committee of Supply – Head R (Ministry of Law),Securing our place in the world,OS,
2022-03-03,014-001-095-053-014,014-001-095-053,14,Exempted Business,Committee of Supply,OS,
2022-03-03,014-001-095-053-015,014-001-095-053,15,Committee of Supply – Head V (Ministry of Trade and Industry),"Building a strong and vibrant economy, and future-ready workforce",OS,
2022-03-03,014-001-095-053-016,014-001-095-053,16,Committee of Supply Reporting Progress,,OS,
2022-03-03,014-001-095-053-017,014-001-095-053,17,Adjournment,,OS,
2022-03-03,014-001-095-053-018,014-001-095-053,18,"Cases of Suicide among Suspects, Accused Persons and Convicted Persons in Last Five Years",,WANA,
2022-03-03,014-001-095-053-019,014-001-095-053,19,Relocation of Marina East Construction Staging Ground out of East Coast Area,,WANA,
2022-03-03,014-001-095-053-020,014-001-095-053,20,Guidelines for Veterinarians on Issue of Convenience Euthanasia,,WANA,
2022-03-03,014-001-095-053-021,014-001-095-053,21,Data on Assignment of Vocation for Pre-enlistees Entering National Service,,WA,
2022-03-03,014-001-095-053-022,014-001-095-053,22,Allow NSmen to Indicate Vocation of Choice for Reservist Training,,WA,
2022-03-03,014-001-095-053-023,014-001-095-053,23,Updates on Regional Comprehensive Economic Partnership on Implementation of Tariff Concessions and Rules of Origin,,WA,
2022-03-03,014-001-095-053-024,014-001-095-053,24,Plans to Educate Local Companies and Other Stakeholders on Potential Benefits from Regional Comprehensive Economic Partnership,,WA,
2022-03-03,014-001-095-053-025,014-001-095-053,25,Comparison of Total Number of Hours Teachers Work Per Week between 2018 and 2020,,WA,
2022-03-03,014-001-095-053-026,014-001-095-053,26,Annual Resignation Rate of Teachers in Past Five Years,,WA,
2022-03-03,014-001-095-053-027,014-001-095-053,27,Mean and Median Costs in Public Hospitals for Fresh and Frozen In-vitro Fertilisation Cycle,,WA,
