Date,Sitting_CID,MP_Name,Attendance
2021-07-05,014-001-095-031,"Dr Vivian Balakrishnan (Holland-Bukit Timah), Minister for Foreign Affairs.",False
2021-07-05,014-001-095-031,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)). ,True
2021-07-05,014-001-095-031,Mr Abdul Samad (Nominated Member). ,True
2021-07-05,014-001-095-031,Ms Janet Ang (Nominated Member). ,True
2021-07-05,014-001-095-031,Mr Ang Wei Neng (West Coast). ,True
2021-07-05,014-001-095-031,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Minister for Transport. ",True
2021-07-05,014-001-095-031,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Education. ",True
2021-07-05,014-001-095-031,Miss Cheryl Chan Wei Ling (East Coast). ,True
2021-07-05,014-001-095-031,Mr Mark Chay (Nominated Member). ,True
2021-07-05,014-001-095-031,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Transport. ",True
2021-07-05,014-001-095-031,Mr Cheng Hsing Yao (Nominated Member). ,True
2021-07-05,014-001-095-031,Miss Cheng Li Hui (Tampines). ,True
2021-07-05,014-001-095-031,Mr Edward Chia Bing Hui (Holland-Bukit Timah). ,True
2021-07-05,014-001-095-031,Mr Chong Kee Hiong (Bishan-Toa Payoh). ,True
2021-07-05,014-001-095-031,Mr Desmond Choo (Tampines). ,True
2021-07-05,014-001-095-031,"Mr Eric Chua (Tanjong Pagar), Parliamentary Secretary to the Ministers for Culture, Community and Youth and Social and Family Development. ",True
2021-07-05,014-001-095-031,Mr Chua Kheng Wee Louis (Sengkang). ,True
2021-07-05,014-001-095-031,Mr Darryl David (Ang Mo Kio). ,True
2021-07-05,014-001-095-031,"Mr Christopher de Souza (Holland-Bukit Timah), Deputy Speaker. ",True
2021-07-05,014-001-095-031,Ms Foo Mee Har (West Coast). ,True
2021-07-05,014-001-095-031,"Ms Grace Fu Hai Yien (Yuhua), Minister for Sustainability and the Environment. ",True
2021-07-05,014-001-095-031,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Trade and Industry. ",True
2021-07-05,014-001-095-031,"Ms Gan Siow Huang (Marymount), Minister of State for Education and Manpower. ",True
2021-07-05,014-001-095-031,Mr Gan Thiam Poh (Ang Mo Kio). ,True
2021-07-05,014-001-095-031,Mr Gerald Giam Yean Song (Aljunied). ,True
2021-07-05,014-001-095-031,Mr Derrick Goh (Nee Soon). ,True
2021-07-05,014-001-095-031,Ms He Ting Ru (Sengkang). ,True
2021-07-05,014-001-095-031,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence. ",True
2021-07-05,014-001-095-031,"Mr Heng Swee Keat (East Coast), Deputy Prime Minister, Minister for Finance and Coordinating Minister for Economic Policies. ",True
2021-07-05,014-001-095-031,Prof Hoon Hian Teck (Nominated Member). ,True
2021-07-05,014-001-095-031,Mr Shawn Huang Wei Zhong (Jurong). ,True
2021-07-05,014-001-095-031,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Finance and National Development and Leader of the House. ",True
2021-07-05,014-001-095-031,"Mr S Iswaran (West Coast), Minister for Transport and Minister-in-charge of Trade Relations. ",True
2021-07-05,014-001-095-031,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Health and Government Whip. ",True
2021-07-05,014-001-095-031,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Sustainability and the Environment and Transport. ",True
2021-07-05,014-001-095-031,Prof Koh Lian Pin (Nominated Member). ,True
2021-07-05,014-001-095-031,"Dr Koh Poh Koon (Tampines), Senior Minister of State for Health and Manpower. ",True
2021-07-05,014-001-095-031,Mr Kwek Hian Chuan Henry (Kebun Baru). ,True
2021-07-05,014-001-095-031,"Mr Desmond Lee (West Coast), Minister for National Development, Minister-in-charge of Social Services Integration. ",True
2021-07-05,014-001-095-031,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister. ",True
2021-07-05,014-001-095-031,Mr Leong Mun Wai (Non-Constituency Member). ,True
2021-07-05,014-001-095-031,Mr Liang Eng Hwa (Bukit Panjang). ,True
2021-07-05,014-001-095-031,Mr Lim Biow Chuan (Mountbatten). ,True
2021-07-05,014-001-095-031,Assoc Prof Jamus Jerome Lim (Sengkang). ,True
2021-07-05,014-001-095-031,Ms Sylvia Lim (Aljunied). ,True
2021-07-05,014-001-095-031,Dr Lim Wee Kiak (Sembawang). ,True
2021-07-05,014-001-095-031,"Ms Low Yen Ling (Chua Chu Kang), Minister of State for Culture, Community and Youth and Trade and Industry. ",True
