Date,Sitting_CID,MP_Name,Attendance
2017-02-07,013-001-094-033,Mdm SPEAKER (Mdm Halimah Yacob (Marsiling-Yew Tee)).,True
2017-02-07,013-001-094-033,"Mr Amrin Amin (Sembawang), Parliamentary Secretary to the Minister for Home Affairs.",True
2017-02-07,013-001-094-033,Mr Ang Hin Kee (Ang Mo Kio).,True
2017-02-07,013-001-094-033,Mr Ang Wei Neng (Jurong).,True
2017-02-07,013-001-094-033,Mr Azmoon Ahmad (Nominated Member).,True
2017-02-07,013-001-094-033,"Mr Baey Yam Keng (Tampines), Parliamentary Secretary to the Minister for Culture, Community and Youth.",True
2017-02-07,013-001-094-033,"Mr Chan Chun Sing (Tanjong Pagar), Minister, Prime Minister's Office and Government Whip.",True
2017-02-07,013-001-094-033,Miss Cheryl Chan Wei Ling (Fengshan).,True
2017-02-07,013-001-094-033,"Mr Chee Hong Tat (Bishan-Toa Payoh), Minister of State for Communications and Information and Health.",True
2017-02-07,013-001-094-033,Mr Chen Show Mao (Aljunied).,True
2017-02-07,013-001-094-033,Miss Cheng Li Hui (Tampines).,True
2017-02-07,013-001-094-033,Dr Chia Shi-Lu (Tanjong Pagar).,True
2017-02-07,013-001-094-033,Ms Chia Yong Yong (Nominated Member).,True
2017-02-07,013-001-094-033,"Mr Charles Chong (Punggol East), Deputy Speaker.",True
2017-02-07,013-001-094-033,Mr Chong Kee Hiong (Bishan-Toa Payoh).,True
2017-02-07,013-001-094-033,Mr Desmond Choo (Tampines).,True
2017-02-07,013-001-094-033,Mr Thomas Chua Kee Seng (Nominated Member).,True
2017-02-07,013-001-094-033,Mr Darryl David (Ang Mo Kio).,True
2017-02-07,013-001-094-033,Mr Christopher de Souza (Holland-Bukit Timah).,True
2017-02-07,013-001-094-033,Assoc Prof Fatimah Lateef (Marine Parade).,True
2017-02-07,013-001-094-033,Mr Cedric Foo Chee Keng (Pioneer).,True
