Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2017-01-09,013-001-094-030-001,013-001-094-030,1,President's Concurrence with Resolution on Government Securities,,OS,
2017-01-09,013-001-094-030-002,013-001-094-030,2,Trade Associations' Roles to Drive Industry Transformation Maps,,OA,
2017-01-09,013-001-094-030-003,013-001-094-030,3,Implication of Recent ASEAN-Sino Partnerships,,OA,
2017-01-09,013-001-094-030-004,013-001-094-030,4,Impact on Singapore of Construction of Kuala Linggi International Port in Malacca,,OA,
2017-01-09,013-001-094-030-005,013-001-094-030,5,Total Road Charges Paid by Singapore Vehicles to Malaysian Authority at Woodlands and Tuas Checkpoints,,OA,
2017-01-09,013-001-094-030-006,013-001-094-030,6,Update on Seizure of Singapore's Terrex Infantry Carrier Vehicles in Hong Kong,,OA,
2017-01-09,013-001-094-030-007,013-001-094-030,7,State of Singapore's Relations with China in View of Seizure of Terrex Vehicles,,OA,
2017-01-09,013-001-094-030-008,013-001-094-030,8,Singapore's Response to Refugee Situation in Rakhine State in Myanmar,,OA,
2017-01-09,013-001-094-030-009,013-001-094-030,9,Measures to Improve Telecom Network Resilience Given Recent Service Disruptions,,OA,
2017-01-09,013-001-094-030-010,013-001-094-030,10,Impact of Softer Economy on Employment of Recent Graduates and Older Workers,,OA,
2017-01-09,013-001-094-030-011,013-001-094-030,11,Number of Workers who Secure Jobs at Government-supported Job Fairs,,OA,
2017-01-09,013-001-094-030-012,013-001-094-030,12,International Enterprise Singapore Board (Amendment) Bill,,BI,
2017-01-09,013-001-094-030-013,013-001-094-030,13,Presidential Elections (Amendment) Bill,,BI,
2017-01-09,013-001-094-030-014,013-001-094-030,14,Planning (Amendment) Bill,,BI,
2017-01-09,013-001-094-030-015,013-001-094-030,15,Parks and Trees (Amendment) Bill,,BI,
2017-01-09,013-001-094-030-016,013-001-094-030,16,Securities and Futures (Amendment) Bill,,BP,
2017-01-09,013-001-094-030-017,013-001-094-030,17,Retirement and Re-employment (Amendment) Bill,,BP,
2017-01-09,013-001-094-030-018,013-001-094-030,18,Exempted Business,Motion,OS,
2017-01-09,013-001-094-030-019,013-001-094-030,19,Retirement and Re-employment (Amendment) Bill ,,BP,
2017-01-09,013-001-094-030-020,013-001-094-030,20,Civil Claims for Negligence Arising from Safety Breaches during SAF Training,,OS,
2017-01-09,013-001-094-030-021,013-001-094-030,21,Measures to Reduce Food Waste,,WANA,1
2017-01-09,013-001-094-030-022,013-001-094-030,22,Radicalisation of Foreign Domestic Workers,,WANA,1
2017-01-09,013-001-094-030-023,013-001-094-030,23,Challenges in Ramping Up HDB Flats Supply,,WANA,1
2017-01-09,013-001-094-030-024,013-001-094-030,24,Maternity Claims for Mothers whose Companies Close Down During Maternity Leave Period,,WANA,1
2017-01-09,013-001-094-030-025,013-001-094-030,25,Improvements after Signalling System Upgrade at North-South and East-West MRT Lines,,WANA,1
2017-01-09,013-001-094-030-026,013-001-094-030,26,Action against Illegal Gambling Dens,,WANA,1
2017-01-09,013-001-094-030-027,013-001-094-030,27,Issues Surfaced through Suara Musyawarah Exercise,,WANA,1
2017-01-09,013-001-094-030-028,013-001-094-030,28,Sustaining Youths' Interest in Sports after Olympics,,WANA,1
2017-01-09,013-001-094-030-029,013-001-094-030,29,Reason for Singapore's Drop in World Talent Report 2016 Ranking,,WANA,1
2017-01-09,013-001-094-030-030,013-001-094-030,30,Drawing on Past Reserves for Singapore-Malaysia High-speed Rail Project,,WANA,1
2017-01-09,013-001-094-030-031,013-001-094-030,31,Impact of Low Water Levels at Johore River Dams on Singapore-Malaysia Water Agreement Obligations,,WANA,1
2017-01-09,013-001-094-030-032,013-001-094-030,32,Pilot Public-Private Partnership to Send Emergency Cases Transported by SCDF Ambulances to Raffles Hospital,,WANA,1
2017-01-09,013-001-094-030-033,013-001-094-030,33,Evidence that Section 309 of Penal Code Deters Attempted Suicides,,WANA,1
2017-01-09,013-001-094-030-034,013-001-094-030,34,Number and Causes of Environment-related Workplace Injuries,,WANA,1
2017-01-09,013-001-094-030-035,013-001-094-030,35,Encouraging Building Owners and Developers to Adopt Solar Energy Technology,,WANA,1
2017-01-09,013-001-094-030-036,013-001-094-030,36,Upcoming Home Improvement Programme Plans for HDB Flats in Nee Soon,,WANA,1
2017-01-09,013-001-094-030-037,013-001-094-030,37,Energy Usage Trends and Future Energy Conservation Plans,,WANA,1
2017-01-09,013-001-094-030-038,013-001-094-030,38,Measures to Protect Consumers who Buy from Parallel Car Importers,,WANA,1
2017-01-09,013-001-094-030-039,013-001-094-030,39,Setting Minimum Age Limit for Drivers of Private Hire Vehicles,,WANA,1
2017-01-09,013-001-094-030-040,013-001-094-030,40,Issues Highlighted from Our Singapore Conversation Exercise,,WANA,1
2017-01-09,013-001-094-030-041,013-001-094-030,41,Minimise Sale of Beverages with High Sugar and Caffeine Content in School Canteens,,WANA,1
2017-01-09,013-001-094-030-042,013-001-094-030,42,Tracking of Zika Cases and After-effects,,WANA,1
2017-01-09,013-001-094-030-043,013-001-094-030,43,Singapore's Economic Growth Trend and Progress on Productivity and Innovation Adoption,,WANA,1
2017-01-09,013-001-094-030-044,013-001-094-030,44,Complaint against EM Services for Refusal to Supply Lift Components,,WANA,1
2017-01-09,013-001-094-030-045,013-001-094-030,45,Assessment of Deployment of Driverless Vehicles for Public Transport,,WANA,1
2017-01-09,013-001-094-030-046,013-001-094-030,46,Amount of Operating Subsidy for Public Bus Operators in 2017 under Bus Contracting Model,,WANA,1
2017-01-09,013-001-094-030-047,013-001-094-030,47,Measures to Ensure Safe Evacuation of Persons Using Mobility Aids during Train Breakdowns,,WANA,1
2017-01-09,013-001-094-030-048,013-001-094-030,48,Number of Officers Hired for Enforcement Action against Errant Cyclists or Users of Personal Mobility Devices,,WANA,1
2017-01-09,013-001-094-030-049,013-001-094-030,49,Steps to Prevent Commercial Vehicles from Parking in Non-charging Parking Spaces,,WA,1
2017-01-09,013-001-094-030-050,013-001-094-030,50,Review of Traffic Flow at Junction outside Trade Association Hub,,WA,1
2017-01-09,013-001-094-030-051,013-001-094-030,51,Taxi Driver's Vocational Licence (TDVL) Re-application Criteria,,WA,1
2017-01-09,013-001-094-030-052,013-001-094-030,52,Inclusion of Potong Pasir in Silver Zone Programme,,WA,1
2017-01-09,013-001-094-030-053,013-001-094-030,53,Foldable Bikes and E-scooters Pilot Project Findings,,WA,1
2017-01-09,013-001-094-030-054,013-001-094-030,54,Update on Cross Island MRT Line Environmental Impact Assessment (EIA),,WA,1
2017-01-09,013-001-094-030-055,013-001-094-030,55,Considerations for LRT Service Bi-directional Operations,,WA,1
2017-01-09,013-001-094-030-056,013-001-094-030,56,Update on Construction of Lifts at Pedestrian Overhead Bridges,,WA,1
2017-01-09,013-001-094-030-057,013-001-094-030,57,Developing and Maintaining a Singaporean Core in Commercial Aviation Pilot Sector,,WA,1
2017-01-09,013-001-094-030-058,013-001-094-030,58,Rank-and-file Workers on Adapt and Grow Programme,,WA,1
2017-01-09,013-001-094-030-059,013-001-094-030,59,Labour Court Orders on Employee Salary Non-payment,,WA,1
2017-01-09,013-001-094-030-060,013-001-094-030,60,Personal Data Collection at REACH's Public Events,,WA,1
2017-01-09,013-001-094-030-061,013-001-094-030,61,Ministry of Communications and Information Public Opinion Polls,,WA,1
2017-01-09,013-001-094-030-062,013-001-094-030,62,Collection and Disbursement of Zakat by MUIS,,WA,1
2017-01-09,013-001-094-030-063,013-001-094-030,63,Mendaki Educational Loans for Post-graduate Programmes,,WA,1
2017-01-09,013-001-094-030-064,013-001-094-030,64,ASEAN Meeting Update on Developments in Myanmar Rakhine State,,WA,1
