Date,Sitting_CID,MP_Name,Attendance
2018-07-09,013-002-094-078,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)).,True
2018-07-09,013-002-094-078,"Mr Amrin Amin (Sembawang), Senior Parliamentary Secretary to the Ministers for Health and Home Affairs.",True
2018-07-09,013-002-094-078,Mr Ang Hin Kee (Ang Mo Kio).,True
2018-07-09,013-002-094-078,Mr Ang Wei Neng (Jurong).,True
2018-07-09,013-002-094-078,Mr Azmoon Ahmad (Nominated Member).,True
2018-07-09,013-002-094-078,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Ministers for Culture, Community and Youth and Transport.",True
2018-07-09,013-002-094-078,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Trade and Industry and Government Whip.",True
2018-07-09,013-002-094-078,Miss Cheryl Chan Wei Ling (Fengshan).,True
2018-07-09,013-002-094-078,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Education and Trade and Industry.",True
2018-07-09,013-002-094-078,Mr Chen Show Mao (Aljunied).,True
2018-07-09,013-002-094-078,Miss Cheng Li Hui (Tampines).,True
2018-07-09,013-002-094-078,Dr Chia Shi-Lu (Tanjong Pagar).,True
2018-07-09,013-002-094-078,"Mr Charles Chong (Punggol East), Deputy Speaker.",True
2018-07-09,013-002-094-078,Mr Chong Kee Hiong (Bishan-Toa Payoh).,True
2018-07-09,013-002-094-078,Mr Desmond Choo (Tampines).,True
2018-07-09,013-002-094-078,Mr Thomas Chua Kee Seng (Nominated Member).,True
2018-07-09,013-002-094-078,Mr Darryl David (Ang Mo Kio).,True
2018-07-09,013-002-094-078,Mr Christopher de Souza (Holland-Bukit Timah).,True
2018-07-09,013-002-094-078,Assoc Prof Fatimah Lateef (Marine Parade).,True
2018-07-09,013-002-094-078,Ms Foo Mee Har (West Coast).,True
2018-07-09,013-002-094-078,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health.",True
2018-07-09,013-002-094-078,Mr Gan Thiam Poh (Ang Mo Kio).,True
2018-07-09,013-002-094-078,Mr Ganesh Rajaram (Nominated Member).,True
2018-07-09,013-002-094-078,Mr Goh Chok Tong (Marine Parade).,True
2018-07-09,013-002-094-078,Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member).,True
2018-07-09,013-002-094-078,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence.",True
2018-07-09,013-002-094-078,"Mr Heng Swee Keat (Tampines), Minister for Finance.",True
2018-07-09,013-002-094-078,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Education and Finance.",True
2018-07-09,013-002-094-078,Dr Intan Azura Mokhtar (Ang Mo Kio).,True
