Date,Sitting_CID,MP_Name,Attendance
2014-11-04,012-002-092-017,Mr Ang Hin Kee (Ang Mo Kio).,False
2014-11-04,012-002-092-017,Ms Kuik Shiao-Yin (Nominated Member).,False
2014-11-04,012-002-092-017,"Dr Mohamad Maliki Bin Osman (East Coast), Minister of State for Defence and National Development.",False
2014-11-04,012-002-092-017,Dr Benedict Tan (Nominated Member).,False
2014-11-04,012-002-092-017,"Mr Sam Tan Chin Siong (Radin Mas), Minister of State for Culture, Community and Youth and Prime Minister's Office.",False
2014-11-04,012-002-092-017,"Mr Teo Chee Hean (Pasir Ris-Punggol), Deputy Prime Minister and Coordinating Minister for National Security and Minister for Home Affairs.",False
2014-11-04,012-002-092-017,"Dr Teo Ho Pin (Bukit Panjang), Deputy Government Whip.",False
2014-11-04,012-002-092-017,Mr Wong Kan Seng (Bishan-Toa Payoh).,False
2014-11-04,012-002-092-017,"Assoc Prof Dr Yaacob Ibrahim (Moulmein-Kallang), Minister for Communications and Information and Minister-in-charge of Muslim Affairs.",False
2014-11-04,012-002-092-017,Mr Zainudin Nordin (Bishan-Toa Payoh).,False
2014-11-04,012-002-092-017,Mdm SPEAKER (Mdm Halimah Yacob (Jurong)). ,True
2014-11-04,012-002-092-017,Mr Ang Wei Neng (Jurong). ,True
2014-11-04,012-002-092-017,Mr Baey Yam Keng (Tampines). ,True
2014-11-04,012-002-092-017,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Social and Family Development and Second Minister for Defence. ",True
2014-11-04,012-002-092-017,Mr Chen Show Mao (Aljunied). ,True
2014-11-04,012-002-092-017,Dr Chia Shi-Lu (Tanjong Pagar). ,True
2014-11-04,012-002-092-017,Ms Chia Yong Yong (Nominated Member). ,True
2014-11-04,012-002-092-017,Mrs Lina Chiam (Non-Constituency Member). ,True
2014-11-04,012-002-092-017,"Mr Charles Chong (Joo Chiat), Deputy Speaker. ",True
2014-11-04,012-002-092-017,Mr Thomas Chua Kee Seng (Nominated Member). ,True
2014-11-04,012-002-092-017,Mr Christopher de Souza (Holland-Bukit Timah). ,True
2014-11-04,012-002-092-017,Assoc Prof Fatimah Lateef (Marine Parade). ,True
2014-11-04,012-002-092-017,Mr Arthur Fong (West Coast). ,True
2014-11-04,012-002-092-017,Mr Cedric Foo Chee Keng (Pioneer). ,True
2014-11-04,012-002-092-017,Ms Foo Mee Har (West Coast). ,True
2014-11-04,012-002-092-017,"Ms Grace Fu Hai Yien (Yuhua), Minister, Prime Minister's Office, Second Minister for the Environment and Water Resources and Second Minister for Foreign Affairs. ",True
2014-11-04,012-002-092-017,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health and Government Whip. ",True
2014-11-04,012-002-092-017,Mr Gan Thiam Poh (Pasir Ris-Punggol). ,True
2014-11-04,012-002-092-017,Mr Gerald Giam Yean Song (Non-Constituency Member). ,True
2014-11-04,012-002-092-017,Mr Goh Chok Tong (Marine Parade). ,True
2014-11-04,012-002-092-017,"Mr Hawazi Daipi (Sembawang), Senior Parliamentary Secretary to the Minister for Education and Minister for Manpower. ",True
2014-11-04,012-002-092-017,"Mr Heng Chee How (Whampoa), Senior Minister of State, Prime Minister's Office and Deputy Leader of the House. ",True
2014-11-04,012-002-092-017,"Mr Heng Swee Keat (Tampines), Minister for Education. ",True
2014-11-04,012-002-092-017,Mr Hri Kumar Nair (Bishan-Toa Payoh). ,True
2014-11-04,012-002-092-017,Mr Inderjit Singh (Ang Mo Kio). ,True
2014-11-04,012-002-092-017,"Ms Indranee Rajah (Tanjong Pagar), Senior Minister of State for Education and Law. ",True
2014-11-04,012-002-092-017,Dr Intan Azura Mokhtar (Ang Mo Kio). ,True
2014-11-04,012-002-092-017,"Mr S Iswaran (West Coast), Minister, Prime Minister's Office, Second Minister for Home Affairs and Second Minister for Trade and Industry. ",True
2014-11-04,012-002-092-017,Dr Janil Puthucheary (Pasir Ris-Punggol). ,True
2014-11-04,012-002-092-017,Mr K Karthikeyan (Nominated Member). ,True
2014-11-04,012-002-092-017,"Mr Khaw Boon Wan (Sembawang), Minister for National Development. ",True
2014-11-04,012-002-092-017,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Health and Manpower and Deputy Government Whip. ",True
2014-11-04,012-002-092-017,"Dr Lam Pin Min (Sengkang West), Minister of State for Health. ",True
2014-11-04,012-002-092-017,Er Dr Lee Bee Wah (Nee Soon). ,True
2014-11-04,012-002-092-017,"Mr Desmond Lee (Jurong), Minister of State for National Development. ",True
2014-11-04,012-002-092-017,Ms Ellen Lee (Sembawang). ,True
2014-11-04,012-002-092-017,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister. ",True
2014-11-04,012-002-092-017,Mr Lee Kuan Yew (Tanjong Pagar). ,True
2014-11-04,012-002-092-017,Ms Lee Li Lian (Punggol East). ,True
2014-11-04,012-002-092-017,"Mr Lee Yi Shyan (East Coast), Senior Minister of State for National Development and Trade and Industry. ",True
2014-11-04,012-002-092-017,Mr Liang Eng Hwa (Holland-Bukit Timah). ,True
2014-11-04,012-002-092-017,Mr Lim Biow Chuan (Mountbatten). ,True
2014-11-04,012-002-092-017,"Mr Lim Hng Kiang (West Coast), Minister for Trade and Industry. ",True
2014-11-04,012-002-092-017,Mr Raymond Lim Siang Keat (East Coast). ,True
2014-11-04,012-002-092-017,"Mr Lim Swee Say (East Coast), Minister, Prime Minister's Office. ",True
2014-11-04,012-002-092-017,Ms Sylvia Lim (Aljunied). ,True
2014-11-04,012-002-092-017,Dr Lim Wee Kiak (Nee Soon). ,True
2014-11-04,012-002-092-017,Miss Penny Low (Pasir Ris-Punggol). ,True
2014-11-04,012-002-092-017,Mr Low Thia Khiang (Aljunied). ,True
