Date,Sitting_CID,MP_Name,Attendance
2020-05-04,013-002-094-131,Prof Fatimah Lateef (Marine Parade).,False
2020-05-04,013-002-094-131,Mr Gan Thiam Poh (Ang Mo Kio).,False
2020-05-04,013-002-094-131,Mr Lim Swee Say (East Coast).,False
2020-05-04,013-002-094-131,Mr Low Thia Khiang (Aljunied).,False
2020-05-04,013-002-094-131,Ms Irene Quay Siew Ching (Nominated Member).,False
2020-05-04,013-002-094-131,Ms Yip Pin Xiu (Nominated Member).,False
2020-05-04,013-002-094-131,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)). ,True
2020-05-04,013-002-094-131,"Mr Amrin Amin (Sembawang), Senior Parliamentary Secretary to the Ministers for Health and Home Affairs. ",True
2020-05-04,013-002-094-131,Mr Ang Hin Kee (Ang Mo Kio). ,True
2020-05-04,013-002-094-131,Mr Ang Wei Neng (Jurong). ,True
2020-05-04,013-002-094-131,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Ministers for Culture, Community and Youth and Transport. ",True
2020-05-04,013-002-094-131,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Trade and Industry. ",True
2020-05-04,013-002-094-131,Miss Cheryl Chan Wei Ling (Fengshan). ,True
2020-05-04,013-002-094-131,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Education and Trade and Industry. ",True
2020-05-04,013-002-094-131,Mr Chen Show Mao (Aljunied). ,True
2020-05-04,013-002-094-131,Miss Cheng Li Hui (Tampines). ,True
2020-05-04,013-002-094-131,Dr Chia Shi-Lu (Tanjong Pagar). ,True
2020-05-04,013-002-094-131,"Mr Charles Chong (Punggol East), Deputy Speaker. ",True
2020-05-04,013-002-094-131,Mr Chong Kee Hiong (Bishan-Toa Payoh). ,True
2020-05-04,013-002-094-131,Mr Desmond Choo (Tampines). ,True
2020-05-04,013-002-094-131,Mr Darryl David (Ang Mo Kio). ,True
2020-05-04,013-002-094-131,Mr Christopher de Souza (Holland-Bukit Timah). ,True
2020-05-04,013-002-094-131,Mr Arasu Duraisamy (Nominated Member). ,True
2020-05-04,013-002-094-131,Mr Cedric Foo Chee Keng (Pioneer). ,True
2020-05-04,013-002-094-131,Mr Douglas Foo (Nominated Member). ,True
2020-05-04,013-002-094-131,Ms Foo Mee Har (West Coast). ,True
2020-05-04,013-002-094-131,"Ms Grace Fu Hai Yien (Yuhua), Minister for Culture, Community and Youth and Leader of the House. ",True
2020-05-04,013-002-094-131,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health. ",True
2020-05-04,013-002-094-131,Mr Goh Chok Tong (Marine Parade). ,True
2020-05-04,013-002-094-131,Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member). ,True
2020-05-04,013-002-094-131,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence. ",True
2020-05-04,013-002-094-131,"Mr Heng Swee Keat (Tampines), Deputy Prime Minister and Minister for Finance. ",True
2020-05-04,013-002-094-131,Mr Terence Ho Wee San (Nominated Member). ,True
2020-05-04,013-002-094-131,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Education and Finance. ",True
2020-05-04,013-002-094-131,Dr Intan Azura Mokhtar (Ang Mo Kio). ,True
2020-05-04,013-002-094-131,"Mr S Iswaran (West Coast), Minister for Communications and Information and Minister-in-charge of Trade Relations. ",True
2020-05-04,013-002-094-131,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Transport and Government Whip. ",True
2020-05-04,013-002-094-131,"Mr Khaw Boon Wan (Sembawang), Coordinating Minister for Infrastructure and Minister for Transport. ",True
2020-05-04,013-002-094-131,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for the Environment and Water Resources and Health. ",True
2020-05-04,013-002-094-131,"Dr Koh Poh Koon (Ang Mo Kio), Senior Minister of State for Trade and Industry. ",True
2020-05-04,013-002-094-131,Mr Kwek Hian Chuan Henry (Nee Soon). ,True
2020-05-04,013-002-094-131,"Dr Lam Pin Min (Sengkang West), Senior Minister of State for Health and Transport. ",True
2020-05-04,013-002-094-131,Er Dr Lee Bee Wah (Nee Soon). ,True
2020-05-04,013-002-094-131,"Mr Desmond Lee (Jurong), Minister for Social and Family Development and Second Minister for National Development and Deputy Leader of the House. ",True
2020-05-04,013-002-094-131,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister. ",True
2020-05-04,013-002-094-131,Mr Lee Yi Shyan (East Coast). ,True
2020-05-04,013-002-094-131,Mr Liang Eng Hwa (Holland-Bukit Timah). ,True
2020-05-04,013-002-094-131,"Mr Lim Biow Chuan (Mountbatten), Deputy Speaker. ",True
2020-05-04,013-002-094-131,Mr Lim Hng Kiang (West Coast). ,True
2020-05-04,013-002-094-131,Prof Lim Sun Sun (Nominated Member). ,True
2020-05-04,013-002-094-131,Ms Sylvia Lim (Aljunied). ,True
2020-05-04,013-002-094-131,Dr Lim Wee Kiak (Sembawang). ,True
2020-05-04,013-002-094-131,"Ms Low Yen Ling (Chua Chu Kang), Senior Parliamentary Secretary to the Ministers for Education and Manpower. ",True
2020-05-04,013-002-094-131,"Mr Masagos Zulkifli B M M (Tampines), Minister for the Environment and Water Resources and Minister-in-charge of Muslim Affairs. ",True
2020-05-04,013-002-094-131,"Dr Mohamad Maliki Bin Osman (East Coast), Senior Minister of State for Defence and Foreign Affairs. ",True
2020-05-04,013-002-094-131,Mr Mohamed Irshad (Nominated Member). ,True
2020-05-04,013-002-094-131,Mr Muhamad Faisal Bin Abdul Manap (Aljunied). ,True
2020-05-04,013-002-094-131,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Senior Parliamentary Secretary to the Ministers for Education and Social and Family Development. ",True
2020-05-04,013-002-094-131,Mr Murali Pillai (Bukit Batok). ,True
2020-05-04,013-002-094-131,Dr Lily Neo (Jalan Besar). ,True
2020-05-04,013-002-094-131,"Mr Ng Chee Meng (Pasir Ris-Punggol), Minister, Prime Minister's Office. ",True
2020-05-04,013-002-094-131,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence. ",True
2020-05-04,013-002-094-131,Mr Louis Ng Kok Kwang (Nee Soon). ,True
2020-05-04,013-002-094-131,Ms Anthea Ong (Nominated Member). ,True
2020-05-04,013-002-094-131,Mr Ong Teng Koon (Marsiling-Yew Tee). ,True
