Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2021-09-13,014-001-095-037-001,014-001-095-037,1,Factors Driving Government's Upward Revision of 2021 GDP Growth to 6%-7%,,OA,
2021-09-13,014-001-095-037-002,014-001-095-037,2,Impact on Singapore Due To Change in Government in Malaysia,,OA,
2021-09-13,014-001-095-037-003,014-001-095-037,3,Government's Actions Following Auditor-General's Findings of Document Alterations and Irregularities for FY2020/2021,,OA,
2021-09-13,014-001-095-037-004,014-001-095-037,4,Contract and Payment Lapses Found in Auditor-General's Audits of People's Association for FY2020/2021,,OA,
2021-09-13,014-001-095-037-005,014-001-095-037,5,Erroneous Payments of CPF Housing Grants as Highlighted in Auditor-General's Report for FY2020/2021,,OA,
2021-09-13,014-001-095-037-006,014-001-095-037,6,"Reasons for Merger and Alignment Plans for Yale-NUS College and other NUS Schools, and Impact on Students' Educational Experience",,OA,
2021-09-13,014-001-095-037-007,014-001-095-037,7,Private Security Industry (Amendment) Bill,,BI,
2021-09-13,014-001-095-037-008,014-001-095-037,8,Sedition (Repeal) Bill,,BI,
2021-09-13,014-001-095-037-009,014-001-095-037,9,Foreign Interference (Countermeasures) Bill,,BI,
2021-09-13,014-001-095-037-010,014-001-095-037,10,COVID-19 (Temporary Measures) (Amendment No 4) Bill,,BI,
2021-09-13,014-001-095-037-011,014-001-095-037,11,Coroners (Amendment) Bill,,BI,
2021-09-13,014-001-095-037-012,014-001-095-037,12,Income Tax (Amendment) Bill,,BI,
2021-09-13,014-001-095-037-013,014-001-095-037,13,Simultaneous Debate on Motions,Business Motion,OS,
2021-09-13,014-001-095-037-014,014-001-095-037,14,Criminal Law (Miscellaneous Amendments) Bill,,BP,
2021-09-13,014-001-095-037-015,014-001-095-037,15,Copyright Bill,,BP,
2021-09-13,014-001-095-037-016,014-001-095-037,16,Environmental Protection and Management (Amendment) Bill,,BP,
2021-09-13,014-001-095-037-017,014-001-095-037,17,Exempted Business,,OS,
2021-09-13,014-001-095-037-018,014-001-095-037,18,Environmental Protection and Management (Amendment) Bill,,BP,
2021-09-13,014-001-095-037-019,014-001-095-037,19,Courts (Civil and Criminal Justice) Reform Bill,,BP,
2021-09-13,014-001-095-037-020,014-001-095-037,20,Adjournment of Debate,,OS,
2021-09-13,014-001-095-037-021,014-001-095-037,21,Adjournment,,OS,
2021-09-13,014-001-095-037-022,014-001-095-037,22,Using Deterrence to Tackle Second-hand Smoke in Homes,,OS,
2021-09-13,014-001-095-037-023,014-001-095-037,23,Fight against Illegal Trade of Species Listed under Convention on International Trade in Endangered Species of Wild Fauna and Flora,,WANA,
