Date,Sitting_CID,MP_Name,Attendance
2023-04-10,014-002-095-096,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Sustainability and the Environment and Transport.",False
2023-04-10,014-002-095-096,Ms Denise Phua Lay Peng (Jalan Besar).,False
2023-04-10,014-002-095-096,"Mr K Shanmugam (Nee Soon), Minister for Home Affairs and Law.",False
2023-04-10,014-002-095-096,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)). ,True
2023-04-10,014-002-095-096,Mr Abdul Samad (Nominated Member). ,True
2023-04-10,014-002-095-096,Ms Janet Ang (Nominated Member). ,True
2023-04-10,014-002-095-096,Mr Ang Wei Neng (West Coast). ,True
2023-04-10,014-002-095-096,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Minister for Sustainability and the Environment and Minister for Transport. ",True
2023-04-10,014-002-095-096,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Education. ",True
2023-04-10,014-002-095-096,Miss Cheryl Chan Wei Ling (East Coast). ,True
2023-04-10,014-002-095-096,Mr Mark Chay (Nominated Member). ,True
2023-04-10,014-002-095-096,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Finance and Transport. ",True
2023-04-10,014-002-095-096,Mr Cheng Hsing Yao (Nominated Member). ,True
2023-04-10,014-002-095-096,Miss Cheng Li Hui (Tampines). ,True
2023-04-10,014-002-095-096,Mr Edward Chia Bing Hui (Holland-Bukit Timah). ,True
2023-04-10,014-002-095-096,Mr Chong Kee Hiong (Bishan-Toa Payoh). ,True
2023-04-10,014-002-095-096,Mr Desmond Choo (Tampines). ,True
2023-04-10,014-002-095-096,"Mr Eric Chua (Tanjong Pagar), Senior Parliamentary Secretary to the Minister for Culture, Community and Youth and Minister for Social and Family Development. ",True
2023-04-10,014-002-095-096,Mr Chua Kheng Wee Louis (Sengkang). ,True
2023-04-10,014-002-095-096,Mr Darryl David (Ang Mo Kio). ,True
2023-04-10,014-002-095-096,"Mr Christopher de Souza (Holland-Bukit Timah), Deputy Speaker. ",True
2023-04-10,014-002-095-096,Ms Foo Mee Har (West Coast). ,True
2023-04-10,014-002-095-096,"Ms Grace Fu Hai Yien (Yuhua), Minister for Sustainability and the Environment. ",True
2023-04-10,014-002-095-096,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Trade and Industry. ",True
2023-04-10,014-002-095-096,"Ms Gan Siow Huang (Marymount), Minister of State for Education and Manpower. ",True
2023-04-10,014-002-095-096,Mr Gan Thiam Poh (Ang Mo Kio). ,True
2023-04-10,014-002-095-096,Mr Gerald Giam Yean Song (Aljunied). ,True
2023-04-10,014-002-095-096,Mr Derrick Goh (Nee Soon). ,True
2023-04-10,014-002-095-096,Ms He Ting Ru (Sengkang). ,True
2023-04-10,014-002-095-096,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence. ",True
2023-04-10,014-002-095-096,"Mr Heng Swee Keat (East Coast), Deputy Prime Minister and Coordinating Minister for Economic Policies. ",True
2023-04-10,014-002-095-096,Prof Hoon Hian Teck (Nominated Member). ,True
2023-04-10,014-002-095-096,Mr Shawn Huang Wei Zhong (Jurong). ,True
2023-04-10,014-002-095-096,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Finance and National Development and Leader of the House. ",True
2023-04-10,014-002-095-096,"Mr S Iswaran (West Coast), Minister for Transport and Minister-in-charge of Trade Relations. ",True
2023-04-10,014-002-095-096,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Health and Government Whip. ",True
2023-04-10,014-002-095-096,Prof Koh Lian Pin (Nominated Member). ,True
