Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2018-11-20,013-002-094-086-001,013-002-094-086,1,Wide-ranging Review by Taskforce on Uplifting Pupils in Life and Inspiring Families,,OA,
2018-11-20,013-002-094-086-002,013-002-094-086,2,Reviewing Adequacy of Statutory Levers in Children and Young Persons Act,,OA,
2018-11-20,013-002-094-086-003,013-002-094-086,3,Additional Hidden Costs in Award of Contracts to Overseas Tenderer for Mid-Autumn Festival 2016 and Chinese New Year 2017,,OA,
2018-11-20,013-002-094-086-004,013-002-094-086,4,Online Falsehoods in Recent News Reports Alleging Singapore’s Involvement in 1MDB Deals,,OA,
2018-11-20,013-002-094-086-005,013-002-094-086,5,Practice of Engaging Foreign Agents to Bring Overseas Patients to Singapore Public Hospitals,,OA,
2018-11-20,013-002-094-086-006,013-002-094-086,6,Waiver of Seller’s Stamp Duty for Collective Sale if Seller Does Not Agree to Sale,,OA,
2018-11-20,013-002-094-086-007,013-002-094-086,7,Social Safety Net for Disabled who Need Institutional Long-term Care Beyond ElderShield,,OA,
2018-11-20,013-002-094-086-008,013-002-094-086,8,Review of Practice to Rank Teachers for Performance,,OA,
2018-11-20,013-002-094-086-009,013-002-094-086,9,Introduction of Licensed Public PMD-sharing Services in 2019,,OA,
2018-11-20,013-002-094-086-010,013-002-094-086,10,Currency (Amendment) Bill,,BI,
2018-11-20,013-002-094-086-011,013-002-094-086,11,Civil Defence and Other Matters Bill,,BP,
2018-11-20,013-002-094-086-012,013-002-094-086,12,Developers (Anti-Money Laundering and Terrorism Financing) Bill,,BP,
2018-11-20,013-002-094-086-013,013-002-094-086,13,Employment (Amendment) Bill ,,BP,
2018-11-20,013-002-094-086-014,013-002-094-086,14,Exempted  Business ,Motion,OS,
2018-11-20,013-002-094-086-015,013-002-094-086,15,Employment (Amendment) Bill,,BP,
2018-11-20,013-002-094-086-016,013-002-094-086,16,Adjournment,,OS,
2018-11-20,013-002-094-086-017,013-002-094-086,17,Impact of Overseas Developments on Singapore’s Waste Recycling Efforts,,WANA,
2018-11-20,013-002-094-086-018,013-002-094-086,18,Lessons for Singapore from October 2018 Hong Kong MTR Breakdown,,WANA,
2018-11-20,013-002-094-086-019,013-002-094-086,19,Mandating Home Protection Scheme for Those who Service Loans for HDB Flats with Cash or CPF Funds,,WANA,
2018-11-20,013-002-094-086-020,013-002-094-086,20,Lowering CPF Payout Age,,WANA,
2018-11-20,013-002-094-086-021,013-002-094-086,21,Limiting Number of Massage Establishment Licences Within Defined Locality,,WANA,
2018-11-20,013-002-094-086-022,013-002-094-086,22,Companies that Have Tapped on Lean Enterprise Development Scheme,,WANA,
2018-11-20,013-002-094-086-023,013-002-094-086,23,Arson Linked to Illegal Moneylending,,WANA,
2018-11-20,013-002-094-086-024,013-002-094-086,24,Achievement of Key Performance Indicators for SkillsFuture Study Awards,,WANA,
2018-11-20,013-002-094-086-025,013-002-094-086,25,Applications for Financial Assistance Scheme in Past Five Years,,WANA,
2018-11-20,013-002-094-086-026,013-002-094-086,26,Structural Gaps in Existing Support Programmes for Low-income and Vulnerable Families,,WANA,
2018-11-20,013-002-094-086-027,013-002-094-086,27,Recourse for Children with Chronic Conditions who Are Refused Health Insurance and Are Not Eligible for Medifund,,WANA,
