Date,Sitting_CID,MP_Name,Attendance
2012-10-15,012-001-089-008,Mr Goh Chok Tong (Marine Parade).,False
2012-10-15,012-001-089-008,Mr Inderjit Singh (Ang Mo Kio).,False
2012-10-15,012-001-089-008,"Dr Amy Khor Lean Suan (Hong Kah North), Minister of State for Health and Manpower and Deputy Government Whip.",False
2012-10-15,012-001-089-008,Dr Lim Wee Kiak (Nee Soon).,False
2012-10-15,012-001-089-008,Ms Irene Ng Phek Hoong (Tampines).,False
2012-10-15,012-001-089-008,Mr Seng Han Thong (Ang Mo Kio).,False
2012-10-15,012-001-089-008,"Mr Sam Tan Chin Siong (Radin Mas), Senior Parliamentary Secretary to the Minister for Foreign Affairs and Acting Minister for Community Development, Youth and Sports.",False
2012-10-15,012-001-089-008,"Dr Teo Ho Pin (Bukit Panjang), Deputy Government Whip.",False
2012-10-15,012-001-089-008,"Mr Tharman Shanmugaratnam (Jurong), Deputy Prime Minister and Minister for Finance.",False
2012-10-15,012-001-089-008,Ms Tin Pei Ling (Marine Parade).,False
2012-10-15,012-001-089-008,Mr SPEAKER (Mr Michael Palmer (Punggol East)). ,True
2012-10-15,012-001-089-008,Mr Ang Hin Kee (Ang Mo Kio). ,True
2012-10-15,012-001-089-008,Mr Ang Wei Neng (Jurong). ,True
2012-10-15,012-001-089-008,Mr Baey Yam Keng (Tampines). ,True
2012-10-15,012-001-089-008,"Mr Chan Chun Sing (Tanjong Pagar), Acting Minister for Community Development, Youth and Sports and Senior Minister of State for Defence. ",True
2012-10-15,012-001-089-008,Mr Chen Show Mao (Aljunied). ,True
2012-10-15,012-001-089-008,Dr Chia Shi-Lu (Tanjong Pagar). ,True
2012-10-15,012-001-089-008,Mrs Lina Chiam (Non-Constituency Member). ,True
2012-10-15,012-001-089-008,"Mr Charles Chong (Joo Chiat), Deputy Speaker. ",True
2012-10-15,012-001-089-008,Mr Christopher de Souza (Holland-Bukit Timah). ,True
2012-10-15,012-001-089-008,Mr R Dhinakaran (Nominated Member). ,True
2012-10-15,012-001-089-008,Ms Faizah Jamal (Nominated Member). ,True
2012-10-15,012-001-089-008,Mr Nicholas Fang (Nominated Member). ,True
2012-10-15,012-001-089-008,Assoc Prof Fatimah Lateef (Marine Parade). ,True
2012-10-15,012-001-089-008,Mr Arthur Fong (West Coast). ,True
2012-10-15,012-001-089-008,Mr Cedric Foo Chee Keng (Pioneer). ,True
2012-10-15,012-001-089-008,Ms Foo Mee Har (West Coast). ,True
2012-10-15,012-001-089-008,"Ms Grace Fu Hai Yien (Yuhua), Minister, Prime Minister's Office, Second Minister for the Environment and Water Resources and Second Minister for Foreign Affairs. ",True
