Date,Sitting_CID,MP_Name,Attendance
2019-03-06,013-002-094-099,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)).,True
2019-03-06,013-002-094-099,"Mr Amrin Amin (Sembawang), Senior Parliamentary Secretary to the Ministers for Health and Home Affairs.",True
2019-03-06,013-002-094-099,Mr Ang Hin Kee (Ang Mo Kio).,True
2019-03-06,013-002-094-099,Mr Ang Wei Neng (Jurong).,True
2019-03-06,013-002-094-099,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Ministers for Culture, Community and Youth and Transport.",True
2019-03-06,013-002-094-099,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Trade and Industry and Government Whip.",True
2019-03-06,013-002-094-099,Miss Cheryl Chan Wei Ling (Fengshan).,True
2019-03-06,013-002-094-099,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Education and Trade and Industry.",True
2019-03-06,013-002-094-099,Mr Chen Show Mao (Aljunied).,True
2019-03-06,013-002-094-099,Miss Cheng Li Hui (Tampines).,True
2019-03-06,013-002-094-099,Dr Chia Shi-Lu (Tanjong Pagar).,True
2019-03-06,013-002-094-099,"Mr Charles Chong (Punggol East), Deputy Speaker.",True
2019-03-06,013-002-094-099,Mr Chong Kee Hiong (Bishan-Toa Payoh).,True
2019-03-06,013-002-094-099,Mr Desmond Choo (Tampines).,True
2019-03-06,013-002-094-099,Mr Darryl David (Ang Mo Kio).,True
2019-03-06,013-002-094-099,Mr Christopher de Souza (Holland-Bukit Timah).,True
2019-03-06,013-002-094-099,Mr Arasu Duraisamy (Nominated Member).,True
2019-03-06,013-002-094-099,Prof Fatimah Lateef (Marine Parade).,True
2019-03-06,013-002-094-099,Mr Cedric Foo Chee Keng (Pioneer).,True
2019-03-06,013-002-094-099,Ms Foo Mee Har (West Coast).,True
2019-03-06,013-002-094-099,"Ms Grace Fu Hai Yien (Yuhua), Minister for Culture, Community and Youth and Leader of the House.",True
2019-03-06,013-002-094-099,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health.",True
2019-03-06,013-002-094-099,Mr Gan Thiam Poh (Ang Mo Kio).,True
2019-03-06,013-002-094-099,Mr Goh Chok Tong (Marine Parade).,True
2019-03-06,013-002-094-099,Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member).,True
2019-03-06,013-002-094-099,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence.",True
2019-03-06,013-002-094-099,"Mr Heng Swee Keat (Tampines), Minister for Finance.",True
2019-03-06,013-002-094-099,Mr Terence Ho Wee San (Nominated Member).,True
2019-03-06,013-002-094-099,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Education and Finance.",True
2019-03-06,013-002-094-099,Dr Intan Azura Mokhtar (Ang Mo Kio).,True
2019-03-06,013-002-094-099,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Transport.",True
2019-03-06,013-002-094-099,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for the Environment and Water Resources and Health.",True
2019-03-06,013-002-094-099,"Dr Koh Poh Koon (Ang Mo Kio), Senior Minister of State for Trade and Industry.",True
2019-03-06,013-002-094-099,Mr Kwek Hian Chuan Henry (Nee Soon).,True
2019-03-06,013-002-094-099,"Dr Lam Pin Min (Sengkang West), Senior Minister of State for Health and Transport.",True
2019-03-06,013-002-094-099,Er Dr Lee Bee Wah (Nee Soon).,True
2019-03-06,013-002-094-099,"Mr Desmond Lee (Jurong), Minister for Social and Family Development and Second Minister for National Development and Deputy Leader of the House.",True
2019-03-06,013-002-094-099,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister.",True
2019-03-06,013-002-094-099,Mr Lee Yi Shyan (East Coast).,True
2019-03-06,013-002-094-099,Mr Liang Eng Hwa (Holland-Bukit Timah).,True
2019-03-06,013-002-094-099,"Mr Lim Biow Chuan (Mountbatten), Deputy Speaker.",True
2019-03-06,013-002-094-099,Mr Lim Hng Kiang (West Coast).,True
2019-03-06,013-002-094-099,Prof Lim Sun Sun (Nominated Member).,True
2019-03-06,013-002-094-099,Ms Sylvia Lim (Aljunied).,True
2019-03-06,013-002-094-099,Dr Lim Wee Kiak (Sembawang).,True
2019-03-06,013-002-094-099,Mr Low Thia Khiang (Aljunied).,True
2019-03-06,013-002-094-099,"Ms Low Yen Ling (Chua Chu Kang), Senior Parliamentary Secretary to the Ministers for Education and Manpower.",True
2019-03-06,013-002-094-099,"Mr Masagos Zulkifli B M M (Tampines), Minister for the Environment and Water Resources and Minister-in-charge of Muslim Affairs.",True
2019-03-06,013-002-094-099,"Dr Mohamad Maliki Bin Osman (East Coast), Senior Minister of State for Defence and Foreign Affairs.",True
2019-03-06,013-002-094-099,Mr Mohamed Irshad (Nominated Member).,True
2019-03-06,013-002-094-099,Mr Muhamad Faisal Bin Abdul Manap (Aljunied).,True
2019-03-06,013-002-094-099,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Senior Parliamentary Secretary to the Ministers for Education and Social and Family Development.",True
2019-03-06,013-002-094-099,Mr Murali Pillai (Bukit Batok).,True
2019-03-06,013-002-094-099,Dr Lily Neo (Jalan Besar).,True
2019-03-06,013-002-094-099,"Mr Ng Chee Meng (Pasir Ris-Punggol), Minister, Prime Minister's Office.",True
2019-03-06,013-002-094-099,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence.",True
2019-03-06,013-002-094-099,Mr Louis Ng Kok Kwang (Nee Soon).,True
2019-03-06,013-002-094-099,Ms Anthea Ong (Nominated Member).,True
2019-03-06,013-002-094-099,Mr Ong Teng Koon (Marsiling-Yew Tee).,True
2019-03-06,013-002-094-099,"Mr Ong Ye Kung (Sembawang), Minister for Education.",True
2019-03-06,013-002-094-099,Ms Joan Pereira (Tanjong Pagar).,True
2019-03-06,013-002-094-099,Mr Leon Perera (Non-Constituency Member).,True
2019-03-06,013-002-094-099,Ms Denise Phua Lay Peng (Jalan Besar).,True
2019-03-06,013-002-094-099,Mr Png Eng Huat (Hougang).,True
2019-03-06,013-002-094-099,Mr Pritam Singh (Aljunied).,True
2019-03-06,013-002-094-099,Ms Irene Quay Siew Ching (Nominated Member).,True
2019-03-06,013-002-094-099,Ms Rahayu Mahzam (Jurong).,True
2019-03-06,013-002-094-099,Mr Saktiandi Supaat (Bishan-Toa Payoh).,True
2019-03-06,013-002-094-099,Mr Seah Kian Peng (Marine Parade).,True
2019-03-06,013-002-094-099,"Mr K Shanmugam (Nee Soon), Minister for Home Affairs and Law.",True
2019-03-06,013-002-094-099,"Ms Sim Ann (Holland-Bukit Timah), Senior Minister of State for Communications and Information and Culture, Community and Youth and Deputy Government Whip.",True
2019-03-06,013-002-094-099,Mr Sitoh Yih Pin (Potong Pasir).,True
2019-03-06,013-002-094-099,"Ms Sun Xueling (Pasir Ris-Punggol), Senior Parliamentary Secretary to the Ministers for Home Affairs and National Development.",True
2019-03-06,013-002-094-099,"Mr Sam Tan Chin Siong (Radin Mas), Minister of State for Foreign Affairs and Social and Family Development and Deputy Government Whip.",True
2019-03-06,013-002-094-099,Mr Dennis Tan Lip Fong (Non-Constituency Member).,True
2019-03-06,013-002-094-099,Ms Jessica Tan Soon Neo (East Coast).,True
2019-03-06,013-002-094-099,"Dr Tan Wu Meng (Jurong), Senior Parliamentary Secretary to the Ministers for Foreign Affairs and Trade and Industry.",True
2019-03-06,013-002-094-099,Mr Patrick Tay Teck Guan (West Coast).,True
2019-03-06,013-002-094-099,"Mr Teo Chee Hean (Pasir Ris-Punggol), Deputy Prime Minister and Coordinating Minister for National Security.",True
2019-03-06,013-002-094-099,Dr Teo Ho Pin (Bukit Panjang).,True
2019-03-06,013-002-094-099,"Mrs Josephine Teo (Bishan-Toa Payoh), Minister for Manpower and Second Minister for Home Affairs.",True
2019-03-06,013-002-094-099,Mr Teo Ser Luck (Pasir Ris-Punggol).,True
